"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Air Transat","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-05 19:30",39,29,"Domestic"
"Air Canada","Warsaw Chopin Airport","YYZ","2023-06-05 19:30",2,179,"International"
"Delta Air Lines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-05 19:35",25,20,"Domestic"
"United Airlines","Charlotte Douglas International Airport","YYZ","2023-06-05 19:35",8,83,"International"
"Avianca","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-05 19:40",25,14,"Domestic"
"Jetstream International Airlines","Ronald Reagan Washington National Airport","YYZ","2023-06-05 19:42",9,6,"International"
"Air Canada","Washington Dulles International Airport","YYZ","2023-06-05 19:44",10,179,"International"
"United Airlines","Raleigh-Durham International Airport","YYZ","2023-06-05 19:50",4,83,"International"
"Condor","Frankfurt Airport","YYZ","2023-06-05 19:50",6,1,"International"
"Air Canada rouge","Miami International Airport","YYZ","2023-06-05 19:55",7,33,"International"
"Air Canada","San Francisco International Airport","YYZ","2023-06-05 19:55",8,179,"International"
"Air Canada rouge","Jean Lesage International Airport","YYZ","2023-06-05 19:55",9,33,"Domestic"
"United Airlines","Bradley International Airport","YYZ","2023-06-05 20:00",2,83,"International"
"Westjet","McCarran International Airport","YYZ","2023-06-05 20:00",6,50,"International"
"Lynx Air","Calgary International Airport","YYZ","2023-06-05 20:00",36,8,"Domestic"
"Porter Airlines","Vancouver International Airport","YYZ","2023-06-05 20:00",38,15,"Domestic"
"Jazz Aviation","Bradley International Airport","YYZ","2023-06-05 20:01",2,41,"International"
"Air Canada","Deer Lake Regional Airport","YYZ","2023-06-05 20:05",1,179,"Domestic"
"Air Canada","McCarran International Airport","YYZ","2023-06-05 20:05",6,179,"International"
"Porter Airlines","Halifax Stanfield International Airport","YYZ","2023-06-05 20:05",21,15,"Domestic"
"United Airlines","Indira Gandhi International Airport","YYZ","2023-06-05 20:10",3,83,"International"
"Air Canada","Benito Juarez International Airport","YYZ","2023-06-05 20:10",6,179,"International"
"LOT - Polish Airlines","Edmonton International Airport","YYZ","2023-06-05 20:10",27,2,"Domestic"
"Air Transat","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-05 20:10",39,29,"Domestic"
"United Airlines","Barcelona-El Prat Airport","YYZ","2023-06-05 20:15",1,83,"International"
"Air Transat","Edmonton International Airport","YYZ","2023-06-05 20:15",27,29,"Domestic"
"Porter Airlines","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-05 20:20",26,15,"Domestic"
"Jazz Aviation","Timmins/Victor M. Power Airport","YYZ","2023-06-05 20:30",5,41,"Domestic"
"Jazz Aviation","John F. Kennedy International Airport","YYZ","2023-06-05 20:30",13,41,"International"
"Air Canada","Munich International Airport","YYZ","2023-06-05 20:30",3,179,"International"
"Air Canada","Los Angeles International Airport","YYZ","2023-06-05 20:30",9,179,"International"
"Aer Lingus","Vancouver International Airport","YYZ","2023-06-05 20:30",38,6,"Domestic"
