"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"TS","TSC","TS7711","TSC7711","7711","YYZ","CYYZ","3","2023-06-07 07:40","YUL","CYUL",NA,76
"P3",NA,"P32291",NA,"2291","YYZ","CYYZ","3","2023-06-07 07:45","YOW","CYOW",NA,63
"F8","FLE","F81614","FLE1614","1614","YYZ","CYYZ","3","2023-06-07 07:45","JFK","KJFK",NA,120
"TS","TSC","TS7903","TSC7903","7903","YYZ","CYYZ","3","2023-06-07 07:35","YVR","CYVR",NA,306
"SQ","SIA","SQ1007","SIA1007","1007","YYZ","CYYZ","1","2023-06-07 07:50","LAX","KLAX",NA,314
"RV","ROU","RV1810","ROU1810","1810","YYZ","CYYZ","1","2023-06-07 07:50","CUN","MMUN",NA,235
"AC","ACA","AC8301","ACA8301","8301","YYZ","CYYZ","1","2023-06-07 07:50","YQT","CYQT",NA,107
"AC","ACA","AC8949","ACA8949","8949","YYZ","CYYZ","1","2023-06-07 07:50","ATL","KATL",NA,130
"AC","ACA","AC766","ACA766","766","YYZ","CYYZ","1","2023-06-07 07:40","BOS","KBOS",NA,91
"DL","DAL","DL6976","DAL6976","6976","YYZ","CYYZ","3","2023-06-07 07:55","YYC","CYYC",NA,253
"DL","DAL","DL5231","DAL5231","5231","YYZ","CYYZ","3","2023-06-07 07:55","LGA","KLGA",NA,95
"AC","ACA","AC8494","ACA8494","8494","YYZ","CYYZ","1","2023-06-07 07:55","YSJ","CYSJ",NA,114
"UA","UAL","UA423","UAL423","423","YYZ","CYYZ","1","2023-06-07 07:59","DEN","KDEN",NA,221
"AC","ACA","AC1950","ACA1950","1950","YYZ","CYYZ","1","2023-06-07 08:00","YQB","CYQB",NA,83
"AC","ACA","AC1921","ACA1921","1921","YYZ","CYYZ","1","2023-06-07 08:00","YQR","CYQR",NA,199
"UA","UAL","UA8696","UAL8696","8696","YYZ","CYYZ","1","2023-06-07 08:00","SAN","KSAN",NA,320
"AC","ACA","AC1031","ACA1031","1031","YYZ","CYYZ","1","2023-06-07 08:00","DFW","KDFW",NA,197
"UA","UAL","UA8284","UAL8284","8284","YYZ","CYYZ","1","2023-06-07 08:00","RDU","KRDU",NA,105
"WS","WJA","WS9001","WJA9001","9001","YYZ","CYYZ",NA,"2023-06-07 08:00","YYC","CYYC",NA,252
"AC","ACA","AC8427","ACA8427","8427","YYZ","CYYZ","1","2023-06-07 08:00","YTS","CYTS",NA,87
"G3","GLO","G36800","GLO6800","6800","YYZ","CYYZ","1","2023-06-07 08:00","YUL","CYUL",NA,77
"QK","JZA","QK8353","JZA8353","8353","YYZ","CYYZ","1","2023-06-07 07:50","YQG","CYQG",9,64
"AC","ACA","AC135","ACA135","135","YYZ","CYYZ","1","2023-06-07 08:05","YYC","CYYC",NA,258
"RV","ROU","RV1804","ROU1804","1804","YYZ","CYYZ","1","2023-06-07 08:00","MBJ","MKJS",NA,235
"AC","ACA","AC442","ACA442","442","YYZ","CYYZ","1","2023-06-07 08:10","YOW","CYOW",NA,63
"AC","ACA","AC1840","ACA1840","1840","YYZ","CYYZ","1","2023-06-07 08:15","BGI","TBPB",NA,315
"AC","ACA","AC1911","ACA1911","1911","YYZ","CYYZ","1","2023-06-07 08:15","YLW","CYLW",NA,281
"AC","ACA","AC1654","ACA1654","1654","YYZ","CYYZ","1","2023-06-07 08:15","TPA","KTPA",NA,166
"AC","ACA","AC991","ACA991","991","YYZ","CYYZ","1","2023-06-07 08:15","MEX","MMMX",NA,295
"AC","ACA","AC1500","ACA1500","1500","YYZ","CYYZ","1","2023-06-07 08:20","YQM","CYQM",NA,112
"UA","UAL","UA8533","UAL8533","8533","YYZ","CYYZ","1","2023-06-07 08:00","ORD","KORD",NA,110
"QK","JZA","QK8893","JZA8893","8893","YYZ","CYYZ","1","2023-06-07 08:05","IND","KIND",NA,92
"QK","JZA","QK8680","JZA8680","8680","YYZ","CYYZ","1","2023-06-07 08:20","BWI","KBWI",5,83
"AC","ACA","AC604","ACA604","604","YYZ","CYYZ","1","2023-06-07 08:25","YHZ","CYHZ",NA,125
"RV","ROU","RV1754","ROU1754","1754","YYZ","CYYZ","1","2023-06-07 08:20","CCC","MUCC",NA,205
"AC","ACA","AC8874","ACA8874","8874","YYZ","CYYZ","1","2023-06-07 08:30","EWR","KEWR",NA,93
"AC","ACA","AC591","ACA591","591","YYZ","CYYZ","1","2023-06-07 08:30","IAH","KIAH",NA,218
"AC","ACA","AC105","ACA105","105","YYZ","CYYZ","1","2023-06-07 08:30","YVR","CYVR",NA,296
"AC","ACA","AC163","ACA163","163","YYZ","CYYZ","1","2023-06-07 08:30","YEG","CYEG",NA,255
"QK","JZA","QK8233","JZA8233","8233","YYZ","CYYZ","1","2023-06-07 08:15","YSB","CYSB",NA,60
"RV","ROU","RV1794","ROU1794","1794","YYZ","CYYZ","1","2023-06-07 08:25","PUJ","MDPC",NA,255
"AC","ACA","AC1039","ACA1039","1039","YYZ","CYYZ","1","2023-06-07 08:40","DEN","KDEN",NA,215
"AC","ACA","AC1540","ACA1540","1540","YYZ","CYYZ","1","2023-06-07 08:40","YYG","CYYG",NA,122
"AC","ACA","AC103","ACA103","103","YYZ","CYYZ","1","2023-06-07 08:10","YVR","CYVR",30,290
"UA","UAL","UA8311","UAL8311","8311","YYZ","CYYZ","1","2023-06-07 08:40","CLT","KCLT",NA,102
"UA","UAL","UA8208","UAL8208","8208","YYZ","CYYZ","1","2023-06-07 08:40","PHL","KPHL",NA,87
"UA","UAL","UA8341","UAL8341","8341","YYZ","CYYZ","1","2023-06-07 08:20","CLE","KCLE",NA,62
"RV","ROU","RV1802","ROU1802","1802","YYZ","CYYZ","1","2023-06-07 08:35","KIN","MKJP",NA,240
"UA","UAL","UA8633","UAL8633","8633","YYZ","CYYZ","1","2023-06-07 08:45","YWG","CYWG",NA,160
"UA","UAL","UA8695","UAL8695","8695","YYZ","CYYZ","1","2023-06-07 08:45","YYT","CYYT",NA,181
"UA","UAL","UA8698","UAL8698","8698","YYZ","CYYZ","1","2023-06-07 08:00","SFO","KSFO",1,320
"UA","UAL","UA8266","UAL8266","8266","YYZ","CYYZ","1","2023-06-07 08:40","IAD","KIAD",5,85
"WS","WJA","WS2424","WJA2424","2424","YYZ","CYYZ","3","2023-06-07 08:50","CUN","MMUN",3,252
"CM","CMP","CM471","CMP471","471","YYZ","CYYZ","1","2023-06-07 08:55","PTY","MPTO",NA,343
"NZ","ANZ","NZ4821","ANZ4821","4821","YYZ","CYYZ","1","2023-06-07 08:55","LAX","KLAX",NA,329
"RV","ROU","RV1622","ROU1622","1622","YYZ","CYYZ","1","2023-06-07 08:55","FLL","KFLL",NA,184
"NH","ANA","NH7763","ANA7763","7763","YYZ","CYYZ","1","2023-06-07 09:00","ORD","KORD",NA,115
"RV","ROU","RV1878","ROU1878","1878","YYZ","CYYZ","1","2023-06-07 09:00","UVF","TLPL",NA,305
"WS","WJA","WS1232","WJA1232","1232","YYZ","CYYZ","3","2023-06-07 09:00","FLL","KFLL",NA,190
"WS","WJA","WS705","WJA705","705","YYZ","CYYZ","3","2023-06-07 09:00","YVR","CYVR",NA,309
"UA","UAL","UA8270","UAL8270","8270","YYZ","CYYZ","1","2023-06-07 09:00","SEA","KSEA",NA,322
"WS","WJA","WS421","WJA421","421","YYZ","CYYZ","3","2023-06-07 09:00","YEG","CYEG",NA,250
"WS","WJA","WS2702","WJA2702","2702","YYZ","CYYZ","3","2023-06-07 09:00","MBJ","MKJS",NA,245
"WS","WJA","WS2644","WJA2644","2644","YYZ","CYYZ","3","2023-06-07 09:00","LIR","MRLB",NA,320
"WS","WJA","WS651","WJA651","651","YYZ","CYYZ","3","2023-06-07 09:00","YYC","CYYC",NA,256
"WS","WJA","WS525","WJA525","525","YYZ","CYYZ","3","2023-06-07 09:00","YWG","CYWG",NA,159
"UA","UAL","UA8226","UAL8226","8226","YYZ","CYYZ","1","2023-06-07 09:05","LGA","KLGA",NA,87
"6Y","ART","6Y2186","ART2186","2186","YYZ","CYYZ","3","2023-06-07 09:00","PUJ","MDPC",NA,265
"RV","ROU","RV1524","ROU1524","1524","YYZ","CYYZ","1","2023-06-07 09:15","YFC","CYFC",NA,105
"AC","ACA","AC1721","ACA1721","1721","YYZ","CYYZ","1","2023-06-07 09:15","PHX","KPHX",NA,281
"AC","ACA","AC8771","ACA8771","8771","YYZ","CYYZ","1","2023-06-07 08:55","DTW","KDTW",20,67
"WS","WJA","WS2766","WJA2766","2766","YYZ","CYYZ","3","2023-06-07 09:15","PUJ","MDPC",NA,258
"AC","ACA","AC8410","ACA8410","8410","YYZ","CYYZ","1","2023-06-07 09:25","YQX","CYQX",NA,170
"Y9","DAT","Y9112","DAT112","112","YYZ","CYYZ","1","2023-06-07 07:55","YVR","CYVR",90,320
"UA","UAL","UA3615","UAL3615","3615","YYZ","CYYZ","1","2023-06-07 09:30","EWR","KEWR",NA,102
"RV","ROU","RV1701","ROU1701","1701","YYZ","CYYZ","1","2023-06-07 09:30","LAS","KLAS",NA,287
"WS","WJA","WS9102","WJA9102","9102","YYZ","CYYZ",NA,"2023-06-07 09:30","MIA","KMIA",NA,192
"WS","WJA","WS1116","WJA1116","1116","YYZ","CYYZ","3","2023-06-07 09:35","LAS","KLAS",NA,288
"WS","WJA","WS1202","WJA1202","1202","YYZ","CYYZ","3","2023-06-07 09:35","LGA","KLGA",NA,90
"UA","UAL","UA8639","UAL8639","8639","YYZ","CYYZ","1","2023-06-07 09:45","AUS","KAUS",NA,209
"RV","ROU","RV1644","ROU1644","1644","YYZ","CYYZ","1","2023-06-07 09:50","MIA","KMIA",NA,190
"UA","UAL","UA8200","UAL8200","8200","YYZ","CYYZ","1","2023-06-07 09:55","MSP","KMSP",NA,131
"AC","ACA","AC261","ACA261","261","YYZ","CYYZ","1","2023-06-07 10:00","YWG","CYWG",NA,160
"AC","ACA","AC1931","ACA1931","1931","YYZ","CYYZ","1","2023-06-07 10:00","YXE","CYXE",NA,215
"CM","CMP","CM2805","CMP2805","2805","YYZ","CYYZ","1","2023-06-07 10:00","IAD","KIAD",NA,91
"AC","ACA","AC406","ACA406","406","YYZ","CYYZ","1","2023-06-07 10:00","YUL","CYUL",NA,77
"CX","CPA","CX7061","CPA7061","7061","YYZ","CYYZ","3","2023-06-07 10:00","YVR","CYVR",NA,309
"TS","TSC","TS7943","TSC7943","7943","YYZ","CYYZ","3","2023-06-07 10:00","YEG","CYEG",NA,250
"DL","DAL","DL5016","DAL5016","5016","YYZ","CYYZ","3","2023-06-07 10:00","LGA","KLGA",NA,101
"WS","WJA","WS2580","WJA2580","2580","YYZ","CYYZ","3","2023-06-07 10:00","CUN","MMUN",NA,250
"WS","WJA","WS655","WJA655","655","YYZ","CYYZ","3","2023-06-07 10:00","YYC","CYYC",NA,256
"LY","ELY","LY8219","ELY8219","8219","YYZ","CYYZ","3","2023-06-07 10:01","MEX","MMMX",NA,304
"PD","POE","PD353","POE353","353","YYZ","CYYZ","3","2023-06-07 10:05","YYC","CYYC",NA,254
"AC","ACA","AC109","ACA109","109","YYZ","CYYZ","1","2023-06-07 10:10","YVR","CYVR",NA,310
"AC","ACA","AC446","ACA446","446","YYZ","CYYZ","1","2023-06-07 10:10","YOW","CYOW",NA,63
"F8","FLE","F8605","FLE605","605","YYZ","CYYZ","3","2023-06-07 10:15","YVR","CYVR",NA,310
"AC","ACA","AC139","ACA139","139","YYZ","CYYZ","1","2023-06-07 10:15","YYC","CYYC",NA,258
"Y9","DAT","Y9605","DAT605","605","YYZ","CYYZ","1","2023-06-07 10:15","MCO","KMCO",NA,175
"QR","QTR","QR2234","QTR2234","2234","YYZ","CYYZ","3","2023-06-07 10:26","JFK","KJFK",NA,111
"AC","ACA","AC3098","ACA3098","3098","YYZ","CYYZ","1","2023-06-07 10:32","EWR","KEWR",NA,103
"AC","ACA","AC8969","ACA8969","8969","YYZ","CYYZ","1","2023-06-07 09:40","STL","KSTL",65,111
"RV","ROU","RV1941","ROU1941","1941","YYZ","CYYZ","1","2023-06-07 10:50","YMM","CYMM",NA,242
"RV","ROU","RV1901","ROU1901","1901","YYZ","CYYZ","1","2023-06-07 08:40","YYJ","CYYJ",130,307
"YX","RPA","YX4312","RPA4312","4312","YYZ","CYYZ","3","2023-06-07 10:59","LGA","KLGA",NA,92
"NH","ANA","NH7807","ANA7807","7807","YYZ","CYYZ","1","2023-06-07 11:00","ORD","KORD",NA,119
"AC","ACA","AC8554","ACA8554","8554","YYZ","CYYZ","1","2023-06-07 11:00","JFK","KJFK",NA,96
"VS","VIR","VS8167","VIR8167","8167","YYZ","CYYZ","3","2023-06-07 11:00","YYC","CYYC",NA,254
"QF","QFA","QF3990","QFA3990","3990","YYZ","CYYZ","3","2023-06-07 11:00","LAX","KLAX",NA,309
"PT","PDT","PT6110","PDT6110","6110","YYZ","CYYZ","3","2023-06-07 11:01","PHL","KPHL",NA,93
"AC","ACA","AC167","ACA167","167","YYZ","CYYZ","1","2023-06-07 11:05","YEG","CYEG",NA,255
"AM","AMX","AM4275","AMX4275","4275","YYZ","CYYZ","3","2023-06-07 11:10","JFK","KJFK",NA,101
"RV","ROU","RV1818","ROU1818","1818","YYZ","CYYZ","1","2023-06-07 11:20","BDA","TXKF",NA,165
"UA","UAL","UA8078","UAL8078","8078","YYZ","CYYZ","1","2023-06-07 09:50","YQB","CYQB",90,88
"WS","WJA","WS6347","WJA6347","6347","YYZ","CYYZ","3","2023-06-07 11:29","ATL","KATL",NA,135
"UA","UAL","UA8664","UAL8664","8664","YYZ","CYYZ","1","2023-06-07 11:30","EWR","KEWR",NA,90
"RJ","RJA","RJ274","RJA274","274","YYZ","CYYZ","3","2023-06-07 11:30","YUL","CYUL",NA,85
"ZW","AWI","ZW6255","AWI6255","6255","YYZ","CYYZ","3","2023-06-07 11:35","ORD","KORD",NA,113
"QK","JZA","QK8990","JZA8990","8990","YYZ","CYYZ","1","2023-06-07 11:55","LGA","KLGA",NA,87
"AC","ACA","AC410","ACA410","410","YYZ","CYYZ","1","2023-06-07 12:00","YUL","CYUL",NA,77
"DL","DAL","DL4947","DAL4947","4947","YYZ","CYYZ","3","2023-06-07 12:00","LGA","KLGA",NA,94
"TK","THY","TK8666","THY8666","8666","YYZ","CYYZ","1","2023-06-07 12:00","BNA","KBNA",NA,129
"DL","DAL","DL7202","DAL7202","7202","YYZ","CYYZ","3","2023-06-07 12:00","YVR","CYVR",NA,307
"OH","JIA","OH5020","JIA5020","5020","YYZ","CYYZ","3","2023-06-07 12:00","CLT","KCLT",NA,122
"WS","WJA","WS6364","WJA6364","6364","YYZ","CYYZ","3","2023-06-07 12:02","DTW","KDTW",NA,80
"EK","UAE","EK5755","UAE5755","5755","YYZ","CYYZ","1","2023-06-07 12:10","YOW","CYOW",NA,63
"WS","WJA","WS425","WJA425","425","YYZ","CYYZ","3","2023-06-07 12:15","YEG","CYEG",NA,250
"AI","AIC","AI188","AIC188","188","YYZ","CYYZ","1","2023-06-07 12:15","DEL","VIDP",NA,820
"UA","UAL","UA8336","UAL8336","8336","YYZ","CYYZ","1","2023-06-07 12:20","YWG","CYWG",NA,160
"OO","SKW","OO3899","SKW3899","3899","YYZ","CYYZ","3","2023-06-07 12:25","MSP","KMSP",NA,130
"AC","ACA","AC768","ACA768","768","YYZ","CYYZ","1","2023-06-07 12:15","BOS","KBOS",NA,91
"UA","UAL","UA8694","UAL8694","8694","YYZ","CYYZ","1","2023-06-07 12:30","ORD","KORD",NA,110
"UA","UAL","UA8574","UAL8574","8574","YYZ","CYYZ","1","2023-06-07 12:35","RDU","KRDU",NA,105
"EK","UAE","EK5783","UAE5783","5783","YYZ","CYYZ","1","2023-06-07 12:35","YYT","CYYT",NA,181
"F8","FLE","F8621","FLE621","621","YYZ","CYYZ","3","2023-06-07 12:35","YYC","CYYC",NA,255
"WS","WJA","WS6064","WJA6064","6064","YYZ","CYYZ","3","2023-06-07 12:40","ICN","RKSI",NA,880
"YX","RPA","YX3649","RPA3649","3649","YYZ","CYYZ","1","2023-06-07 12:45","EWR","KEWR",NA,105
"OH","JIA","OH5665","JIA5665","5665","YYZ","CYYZ","3","2023-06-07 12:47","DCA","KDCA",NA,101
"AC","ACA","AC169","ACA169","169","YYZ","CYYZ","1","2023-06-07 12:50","YEG","CYEG",NA,255
"UA","UAL","UA8132","UAL8132","8132","YYZ","CYYZ","1","2023-06-07 12:50","ATL","KATL",NA,128
"NH","ANA","NH6813","ANA6813","6813","YYZ","CYYZ","1","2023-06-07 12:55","NRT","RJAA",NA,795
"AC","ACA","AC940","ACA940","940","YYZ","CYYZ","1","2023-06-07 12:55","NAS","MYNN",NA,190
"WG","SWG","WG515","SWG515","515","YYZ","CYYZ","3","2023-06-07 12:55","CUN","MMUN",NA,245
"B6","JBU","B64843","JBU4843","4843","YYZ","CYYZ","3","2023-06-07 12:57","LGA","KLGA",NA,92
"PD","POE","PD307","POE307","307","YYZ","CYYZ","3","2023-06-07 13:00","YVR","CYVR",NA,306
"PD","POE","PD357","POE357","357","YYZ","CYYZ","3","2023-06-07 13:05","YYC","CYYC",NA,254
"NH","ANA","NH6809","ANA6809","6809","YYZ","CYYZ","1","2023-06-07 13:05","YVR","CYVR",NA,310
"OS","AUA","OS8331","AUA8331","8331","YYZ","CYYZ","1","2023-06-07 13:10","YOW","CYOW",NA,63
"TS","TSC","TS7927","TSC7927","7927","YYZ","CYYZ","3","2023-06-07 13:10","YHZ","CYHZ",NA,125
"AZ","ITY","AZ3246","ITY3246","3246","YYZ","CYYZ","3","2023-06-07 13:10","ATL","KATL",NA,135
"BA","BAW","BA5541","BAW5541","5541","YYZ","CYYZ","3","2023-06-07 13:15","ORD","KORD",NA,122
"TS","TSC","TS7945","TSC7945","7945","YYZ","CYYZ","3","2023-06-07 13:15","YEG","CYEG",NA,250
"PD","POE","PD163","POE163","163","YYZ","CYYZ","3","2023-06-07 13:20","YOW","CYOW",NA,63
"Y9","DAT","Y9505","DAT505","505","YYZ","CYYZ","1","2023-06-07 13:20","YHZ","CYHZ",NA,124
"QK","JZA","QK8731","JZA8731","8731","YYZ","CYYZ","1","2023-06-07 13:20","CLE","KCLE",NA,62
"NH","ANA","NH6821","ANA6821","6821","YYZ","CYYZ","1","2023-06-07 13:25","HND","RJTT",NA,795
"G3","GLO","G36492","GLO6492","6492","YYZ","CYYZ","3","2023-06-07 13:27","DFW","KDFW",NA,208
"AC","ACA","AC712","ACA712","712","YYZ","CYYZ","1","2023-06-07 13:30","LGA","KLGA",NA,92
"AC","ACA","AC7800","ACA7800","7800","YYZ","CYYZ","1","2023-06-07 13:30","YUL","CYUL",NA,70
"KE","KAL","KE6539","KAL6539","6539","YYZ","CYYZ","3","2023-06-07 13:35","YYC","CYYC",NA,254
"F8","FLE","F8645","FLE645","645","YYZ","CYYZ","3","2023-06-07 13:35","YWG","CYWG",NA,160
"F8","FLE","F8669","FLE669","669","YYZ","CYYZ","3","2023-06-07 13:40","YYJ","CYYJ",NA,310
"F8","FLE","F8663","FLE663","663","YYZ","CYYZ","3","2023-06-07 13:40","YXX","CYXX",NA,315
"WO","WSW","WO744","WSW744","744","YYZ","CYYZ","3","2023-06-07 13:45","LAS","KLAS",NA,280
"AC","ACA","AC1933","ACA1933","1933","YYZ","CYYZ","1","2023-06-07 13:50","YXE","CYXE",NA,215
"P3",NA,"P32295",NA,"2295","YYZ","CYYZ","3","2023-06-07 13:55","YUL","CYUL",NA,76
"LH","DLH","LH6788","DLH6788","6788","YYZ","CYYZ","1","2023-06-07 13:55","YQT","CYQT",NA,107
"AC","ACA","AC115","ACA115","115","YYZ","CYYZ","1","2023-06-07 14:00","YVR","CYVR",NA,311
"QK","JZA","QK8237","JZA8237","8237","YYZ","CYYZ","1","2023-06-07 14:00","YSB","CYSB",NA,60
"QK","JZA","QK8201","JZA8201","8201","YYZ","CYYZ","1","2023-06-07 14:00","YAM","CYAM",NA,82
"AC","ACA","AC1796","ACA1796","1796","YYZ","CYYZ","1","2023-06-07 14:00","PUJ","MDPC",NA,255
"AC","ACA","AC1711","ACA1711","1711","YYZ","CYYZ","1","2023-06-07 14:00","MSY","KMSY",NA,169
"QK","JZA","QK878","JZA878","878","YYZ","CYYZ",NA,"2023-06-07 14:00","EWR","KEWR",NA,NA
"QK","JZA","QK8895","JZA8895","8895","YYZ","CYYZ","1","2023-06-07 14:00","IND","KIND",NA,92
"QK","JZA","QK8909","JZA8909","8909","YYZ","CYYZ","1","2023-06-07 14:00","ORD","KORD",NA,110
"QK","JZA","QK8930","JZA8930","8930","YYZ","CYYZ","1","2023-06-07 14:00","PHL","KPHL",NA,87
"QK","JZA","QK8719","JZA8719","8719","YYZ","CYYZ","1","2023-06-07 14:00","MSP","KMSP",NA,130
"QK","JZA","QK8618","JZA8618","8618","YYZ","CYYZ","1","2023-06-07 14:00","IAD","KIAD",NA,85
"AC","ACA","AC414","ACA414","414","YYZ","CYYZ","1","2023-06-07 14:00","YUL","CYUL",NA,77
"EK","UAE","EK5753","UAE5753","5753","YYZ","CYYZ","1","2023-06-07 14:00","YHZ","CYHZ",NA,125
"AC","ACA","AC61","ACA61","61","YYZ","CYYZ","1","2023-06-07 14:00","ICN","RKSI",NA,870
"AC","ACA","AC8773","ACA8773","8773","YYZ","CYYZ","1","2023-06-07 14:05","DTW","KDTW",NA,67
"EK","UAE","EK4701","UAE4701","4701","YYZ","CYYZ","3","2023-06-07 14:05","YYT","CYYT",NA,178
"TK","THY","TK8652","THY8652","8652","YYZ","CYYZ","1","2023-06-07 14:15","CVG","KCVG",NA,90
"UA","UAL","UA8140","UAL8140","8140","YYZ","CYYZ","1","2023-06-07 14:15","BWI","KBWI",NA,83
"UA","UAL","UA8165","UAL8165","8165","YYZ","CYYZ","1","2023-06-07 14:15","CMH","KCMH",NA,78
"WS","WJA","WS429","WJA429","429","YYZ","CYYZ","3","2023-06-07 14:15","YEG","CYEG",NA,250
"EK","UAE","EK5787","UAE5787","5787","YYZ","CYYZ","1","2023-06-07 14:15","YQG","CYQG",NA,64
"RV","ROU","RV1542","ROU1542","1542","YYZ","CYYZ","1","2023-06-07 14:25","YYG","CYYG",NA,122
