"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AC","ACA","AC3712","ACA3712","3712","YYZ","CYYZ","1","2023-06-08 19:10","EWR","KEWR",NA,106
"AC","ACA","AC806","ACA806","806","YYZ","CYYZ","1","2023-06-08 19:05","EDI","EGPH",NA,390
"AC","ACA","AC8775","ACA8775","8775","YYZ","CYYZ","1","2023-06-08 19:00","DTW","KDTW",11,67
"AC","ACA","AC770","ACA770","770","YYZ","CYYZ","1","2023-06-08 17:30","BOS","KBOS",102,91
"AA","AAL","AA5030","AAL5030","5030","YYZ","CYYZ","3","2023-06-08 19:18","CLT","KCLT",NA,122
"AC","ACA","AC8755","ACA8755","8755","YYZ","CYYZ","1","2023-06-08 19:10","CMH","KCMH",4,71
"AC","ACA","AC155","ACA155","155","YYZ","CYYZ","1","2023-06-08 19:15","YYC","CYYC",NA,258
"AC","ACA","AC1676","ACA1676","1676","YYZ","CYYZ","1","2023-06-08 18:50","MCO","KMCO",25,165
"AC","ACA","AC8684","ACA8684","8684","YYZ","CYYZ","1","2023-06-08 18:25","BWI","KBWI",50,83
"TS","TSC","TS244","TSC244","244","YYZ","CYYZ","3","2023-06-08 19:15","GLA","EGPF",NA,395
"9E","EDV","9E5060","EDV5060","5060","YYZ","CYYZ","3","2023-06-08 18:50","LGA","KLGA",26,104
"DL","DAL","DL3967","DAL3967","3967","YYZ","CYYZ","3","2023-06-08 19:09","MSP","KMSP",8,139
"AC","ACA","AC8721","ACA8721","8721","YYZ","CYYZ","1","2023-06-08 19:05","MSP","KMSP",4,130
"AC","ACA","AC1095","ACA1095","1095","YYZ","CYYZ","1","2023-06-08 19:20","SAN","KSAN",NA,320
"AC","ACA","AC8620","ACA8620","8620","YYZ","CYYZ","1","2023-06-08 18:50","IAD","KIAD",24,85
"AC","ACA","AC125","ACA125","125","YYZ","CYYZ","1","2023-06-08 19:00","YVR","CYVR",9,295
"9E","EDV","9E5005","EDV5005","5005","YYZ","CYYZ","3","2023-06-08 17:45","DTW","KDTW",99,90
"AC","ACA","AC724","ACA724","724","YYZ","CYYZ","1","2023-06-08 19:25","LGA","KLGA",NA,92
"AC","ACA","AC8882","ACA8882","8882","YYZ","CYYZ","1","2023-06-08 18:30","EWR","KEWR",43,93
"AA","AAL","AA4438","AAL4438","4438","YYZ","CYYZ","3","2023-06-08 19:29","LGA","KLGA",NA,92
"AC","ACA","AC6740","ACA6740","6740","YYZ","CYYZ","1","2023-06-08 19:30","WAW","EPWA",NA,500
"AC","ACA","AC872","ACA872","872","YYZ","CYYZ","1","2023-06-08 19:30","CDG","LFPG",NA,440
"AC","ACA","AC8936","ACA8936","8936","YYZ","CYYZ","1","2023-06-08 19:15","PHL","KPHL",15,87
"AC","ACA","AC9104","ACA9104","9104","YYZ","CYYZ","1","2023-06-08 18:20","FRA","EDDF",70,450
"TS","TSC","TS541","TSC541","541","YYZ","CYYZ","3","2023-06-08 19:30","YUL","CYUL",NA,80
"AC","ACA","AC8735","ACA8735","8735","YYZ","CYYZ","1","2023-06-08 19:15","CLE","KCLE",NA,62
"AC","ACA","AC8749","ACA8749","8749","YYZ","CYYZ","1","2023-06-08 19:35","CLT","KCLT",NA,102
"F8","FLE","F8678","FLE678","678","YYZ","CYYZ","3","2023-06-08 18:05","YYG","CYYG",90,130
"AC","ACA","AC1954","ACA1954","1954","YYZ","CYYZ","1","2023-06-08 18:30","YQB","CYQB",72,83
"AC","ACA","AC269","ACA269","269","YYZ","CYYZ","1","2023-06-08 19:40","YWG","CYWG",NA,160
"AA","AAL","AA5667","AAL5667","5667","YYZ","CYYZ","3","2023-06-08 19:42","DCA","KDCA",NA,101
"AC","ACA","AC3904","ACA3904","3904","YYZ","CYYZ","1","2023-06-08 19:44","IAD","KIAD",NA,91
"AC","ACA","AC8433","ACA8433","8433","YYZ","CYYZ","1","2023-06-08 18:25","YTS","CYTS",85,87
"AC","ACA","AC1648","ACA1648","1648","YYZ","CYYZ","1","2023-06-08 19:55","MIA","KMIA",NA,190
"AC","ACA","AC1925","ACA1925","1925","YYZ","CYYZ","1","2023-06-08 18:00","YQR","CYQR",115,199
"AC","ACA","AC1956","ACA1956","1956","YYZ","CYYZ","1","2023-06-08 19:55","YQB","CYQB",NA,83
"AC","ACA","AC747","ACA747","747","YYZ","CYYZ","1","2023-06-08 19:55","SFO","KSFO",NA,338
"AF","AFR","AF6552","AFR6552","6552","YYZ","CYYZ","3","2023-06-08 19:35","YWG","CYWG",21,158
"AC","ACA","AC267","ACA267","267","YYZ","CYYZ","1","2023-06-08 17:55","YWG","CYWG",111,160
"AF","AFR","AF3018","AFR3018","3018","YYZ","CYYZ","3","2023-06-08 20:00","YYC","CYYC",9,255
"AF","AFR","AF3731","AFR3731","3731","YYZ","CYYZ","3","2023-06-08 20:00","LAS","KLAS",NA,291
"CI","CAL","CI9313","CAL9313","9313","YYZ","CYYZ","3","2023-06-08 20:00","YVR","CYVR",3,307
"AC","ACA","AC1548","ACA1548","1548","YYZ","CYYZ","1","2023-06-08 20:05","YDF","CYDF",NA,156
"PD","POE","PD209","POE209","209","YYZ","CYYZ","3","2023-06-08 20:05","YHZ","CYHZ",NA,125
"AC","ACA","AC147","ACA147","147","YYZ","CYYZ","1","2023-06-08 16:10","YYC","CYYC",240,258
"AC","ACA","AC42","ACA42","42","YYZ","CYYZ","1","2023-06-08 20:10","DEL","VIDP",NA,910
"AC","ACA","AC8838","ACA8838","8838","YYZ","CYYZ","1","2023-06-08 19:50","RDU","KRDU",NA,105
"PD","POE","PD131","POE131","131","YYZ","CYYZ","3","2023-06-08 20:10","YUL","CYUL",NA,76
"AC","ACA","AC820","ACA820","820","YYZ","CYYZ","1","2023-06-08 20:15","BCN","LEBL",NA,465
"PD","POE","PD409","POE409","409","YYZ","CYYZ","3","2023-06-08 20:15","YEG","CYEG",NA,250
"AC","ACA","AC993","ACA993","993","YYZ","CYYZ","1","2023-06-08 20:10","MEX","MMMX",NA,295
"P3",NA,"P32297",NA,"2297","YYZ","CYYZ","3","2023-06-08 20:20","YOW","CYOW",NA,63
"AC","ACA","AC127","ACA127","127","YYZ","CYYZ","1","2023-06-08 20:30","YVR","CYVR",NA,311
"AC","ACA","AC795","ACA795","795","YYZ","CYYZ","1","2023-06-08 20:30","LAX","KLAX",NA,329
"AC","ACA","AC8556","ACA8556","8556","YYZ","CYYZ","1","2023-06-08 20:30","JFK","KJFK",NA,96
"AC","ACA","AC8590","ACA8590","8590","YYZ","CYYZ","1","2023-06-08 20:00","BDL","KBDL",30,74
"AC","ACA","AC9614","ACA9614","9614","YYZ","CYYZ","1","2023-06-08 20:30","MUC","EDDM",NA,465
"A3","AEE","A33054","AEE3054","3054","YYZ","CYYZ","1","2023-06-08 20:35","LHR","EGLL",NA,420
"AC","ACA","AC1592","ACA1592","1592","YYZ","CYYZ","1","2023-06-08 20:35","YOW","CYOW",NA,61
"AC","ACA","AC157","ACA157","157","YYZ","CYYZ","1","2023-06-08 20:40","YYC","CYYC",NA,258
"AC","ACA","AC1678","ACA1678","1678","YYZ","CYYZ","1","2023-06-08 20:40","MCO","KMCO",NA,165
"AC","ACA","AC8205","ACA8205","8205","YYZ","CYYZ","1","2023-06-08 20:40","YAM","CYAM",NA,82
"AC","ACA","AC1703","ACA1703","1703","YYZ","CYYZ","1","2023-06-08 20:45","LAS","KLAS",NA,287
"AC","ACA","AC696","ACA696","696","YYZ","CYYZ","1","2023-06-08 20:45","YYT","CYYT",NA,181
"AC","ACA","AC880","ACA880","880","YYZ","CYYZ","1","2023-06-08 20:45","ZRH","LSZH",NA,460
"AC","ACA","AC890","ACA890","890","YYZ","CYYZ","1","2023-06-08 20:45","FCO","LIRF",NA,510
"S4","RZO","S4322","RZO322","322","YYZ","CYYZ","3","2023-06-08 20:45","PDL","LPPD",NA,355
"AC","ACA","AC1504","ACA1504","1504","YYZ","CYYZ","1","2023-06-08 20:50","YQM","CYQM",NA,112
"AC","ACA","AC800","ACA800","800","YYZ","CYYZ","1","2023-06-08 20:50","DUB","EIDW",9,385
"QK","JZA","QK590","JZA590","590","YYZ","CYYZ",NA,"2023-06-08 20:01","BDL","KBDL",NA,NA
"AC","ACA","AC772","ACA772","772","YYZ","CYYZ","1","2023-06-08 20:55","BOS","KBOS",NA,91
"AC","ACA","AC8263","ACA8263","8263","YYZ","CYYZ","1","2023-06-08 20:55","YXU","CYXU",NA,43
"AC","ACA","AC8484","ACA8484","8484","YYZ","CYYZ","1","2023-06-08 20:55","YQY","CYQY",NA,138
"AC","ACA","AC8957","ACA8957","8957","YYZ","CYYZ","1","2023-06-08 20:55","ATL","KATL",NA,130
"AC","ACA","AC8998","ACA8998","8998","YYZ","CYYZ","1","2023-06-08 20:55","LGA","KLGA",NA,87
"AC","ACA","AC616","ACA616","616","YYZ","CYYZ","1","2023-06-08 18:25","YHZ","CYHZ",155,125
"AC","ACA","AC808","ACA808","808","YYZ","CYYZ","1","2023-06-08 20:50","AMS","EHAM",NA,450
"AC","ACA","AC8435","ACA8435","8435","YYZ","CYYZ","1","2023-06-08 20:30","YTS","CYTS",30,87
"FI","ICE","FI602","ICE602","602","YYZ","CYYZ","3","2023-06-08 21:00","KEF","BIKF",NA,320
"AC","ACA","AC8927","ACA8927","8927","YYZ","CYYZ","1","2023-06-08 21:05","PIT","KPIT",NA,66
"AC","ACA","AC8884","ACA8884","8884","YYZ","CYYZ","1","2023-06-08 21:10","EWR","KEWR",NA,93
"TS","TSC","TS188","TSC188","188","YYZ","CYYZ","3","2023-06-08 21:10","CDG","LFPG",NA,445
"AC","ACA","AC1511","ACA1511","1511","YYZ","CYYZ","1","2023-06-08 21:15","YQT","CYQT",NA,107
"AC","ACA","AC153","ACA153","153","YYZ","CYYZ","1","2023-06-08 18:35","YYC","CYYC",160,238
"AC","ACA","AC177","ACA177","177","YYZ","CYYZ","1","2023-06-08 21:00","YEG","CYEG",15,255
"AC","ACA","AC4961","ACA4961","4961","YYZ","CYYZ","1","2023-06-08 21:15","ORD","KORD",NA,119
"AC","ACA","AC828","ACA828","828","YYZ","CYYZ","1","2023-06-08 21:15","CPH","EKCH",NA,455
"AC","ACA","AC8500","ACA8500","8500","YYZ","CYYZ","1","2023-06-08 21:15","YSJ","CYSJ",NA,114
"AC","ACA","AC8786","ACA8786","8786","YYZ","CYYZ","1","2023-06-08 20:55","DCA","KDCA",NA,91
"PD","POE","PD365","POE365","365","YYZ","CYYZ","3","2023-06-08 21:15","YYC","CYYC",NA,254
"AC","ACA","AC175","ACA175","175","YYZ","CYYZ","1","2023-06-08 21:30","YEG","CYEG",NA,249
"AC","ACA","AC428","ACA428","428","YYZ","CYYZ","1","2023-06-08 21:30","YUL","CYUL",NA,77
"TS","TSC","TS480","TSC480","480","YYZ","CYYZ","3","2023-06-08 21:30","LIS","LPPT",NA,425
"AC","ACA","AC432","ACA432","432","YYZ","CYYZ","1","2023-06-08 21:00","YUL","CYUL",35,77
"AC","ACA","AC6680","ACA6680","6680","YYZ","CYYZ","1","2023-06-08 21:45","IST","LTFM",NA,590
"AC","ACA","AC824","ACA824","824","YYZ","CYYZ","1","2023-06-08 21:35","MAD","LEMD",NA,445
"AC","ACA","AC1544","ACA1544","1544","YYZ","CYYZ","1","2023-06-08 20:50","YYG","CYYG",50,122
"AC","ACA","AC6670","ACA6670","6670","YYZ","CYYZ","3","2023-06-08 21:40","AUH","OMAA",NA,765
"TS","TSC","TS308","TSC308","308","YYZ","CYYZ","3","2023-06-08 21:40","FCO","LIRF",NA,515
"A3","AEE","A33087","AEE3087","3087","YYZ","CYYZ","1","2023-06-08 21:50","LHR","EGLL",NA,430
"AA","AAL","AA6921","AAL6921","6921","YYZ","CYYZ","3","2023-06-08 21:55","LHR","EGLL",5,425
"A3","AEE","A33075","AEE3075","3075","YYZ","CYYZ","1","2023-06-08 21:25","FRA","EDDF",35,465
"AC","ACA","AC496","ACA496","496","YYZ","CYYZ","1","2023-06-08 22:00","YUL","CYUL",NA,77
"AF","AFR","AF3752","AFR3752","3752","YYZ","CYYZ","3","2023-06-08 22:00","YYC","CYYC",NA,255
"AC","ACA","AC1538","ACA1538","1538","YYZ","CYYZ","1","2023-06-08 22:05","YHZ","CYHZ",NA,125
"AF","AFR","AF6572","AFR6572","6572","YYZ","CYYZ","3","2023-06-08 22:05","YXE","CYXE",NA,213
"DL","DAL","DL6990","DAL6990","6990","YYZ","CYYZ","3","2023-06-08 22:05","YQR","CYQR",NA,202
"AC","ACA","AC129","ACA129","129","YYZ","CYYZ","1","2023-06-08 22:10","YVR","CYVR",NA,311
"AC","ACA","AC468","ACA468","468","YYZ","CYYZ","1","2023-06-08 22:00","YOW","CYOW",15,63
"AF","AFR","AF3748","AFR3748","3748","YYZ","CYYZ","3","2023-06-08 22:15","YVR","CYVR",NA,307
"AF","AFR","AF3760","AFR3760","3760","YYZ","CYYZ","3","2023-06-08 22:15","YEG","CYEG",NA,251
"AF","AFR","AF8267","AFR8267","8267","YYZ","CYYZ","3","2023-06-08 22:15","AMS","EHAM",NA,430
"PU","PUE","PU334","PUE334","334","YYZ","CYYZ","3","2023-06-08 22:15","TER","LPLA",NA,355
"F8","FLE","F8623","FLE623","623","YYZ","CYYZ","3","2023-06-08 22:25","YYC","CYYC",NA,255
"AC","ACA","AC430","ACA430","430","YYZ","CYYZ","1","2023-06-08 22:30","YUL","CYUL",NA,77
"BW","BWA","BW601","BWA601","601","YYZ","CYYZ","3","2023-06-08 22:30","POS","TTPP",NA,340
"AC","ACA","AC1935","ACA1935","1935","YYZ","CYYZ","1","2023-06-08 22:35","YXE","CYXE",NA,215
"AC","ACA","AC6742","ACA6742","6742","YYZ","CYYZ","1","2023-06-08 22:35","WAW","EPWA",NA,505
"TS","TSC","TS248","TSC248","248","YYZ","CYYZ","3","2023-06-08 22:35","BCN","LEBL",NA,470
"AC","ACA","AC56","ACA56","56","YYZ","CYYZ","1","2023-06-08 22:40","DXB","OMDB",NA,785
"Y9","DAT","Y9116","DAT116","116","YYZ","CYYZ","1","2023-06-08 22:00","YVR","CYVR",40,320
"F8","FLE","F8607","FLE607","607","YYZ","CYYZ","3","2023-06-08 22:45","YVR","CYVR",NA,300
"TS","TSC","TS122","TSC122","122","YYZ","CYYZ","3","2023-06-08 22:45","LGW","EGKK",NA,420
"AC","ACA","AC179","ACA179","179","YYZ","CYYZ","1","2023-06-08 22:50","YEG","CYEG",NA,255
"AC","ACA","AC810","ACA810","810","YYZ","CYYZ","1","2023-06-08 22:55","LIS","LPPT",NA,435
"PD","POE","PD135","POE135","135","YYZ","CYYZ","3","2023-06-08 22:55","YUL","CYUL",NA,76
"AC","ACA","AC1958","ACA1958","1958","YYZ","CYYZ","1","2023-06-08 22:40","YQB","CYQB",20,83
"PD","POE","PD191","POE191","191","YYZ","CYYZ","3","2023-06-08 23:00","YOW","CYOW",NA,63
"AC","ACA","AC90","ACA90","90","YYZ","CYYZ","1","2023-06-08 23:05","GRU","SBGR",NA,595
"FI","ICE","FI604","ICE604","604","YYZ","CYYZ","3","2023-06-08 23:10","KEF","BIKF",NA,330
"A3","AEE","A33057","AEE3057","3057","YYZ","CYYZ","1","2023-06-08 23:40","LHR","EGLL",NA,430
"AV","AVA","AV205","AVA205","205","YYZ","CYYZ","1","2023-06-08 23:50","BOG","SKBO",NA,365
"TS","TSC","TS206","TSC206","206","YYZ","CYYZ","3","2023-06-08 23:50","MAN","EGCC",NA,410
"TS","TSC","TS230","TSC230","230","YYZ","CYYZ","3","2023-06-08 23:55","DUB","EIDW",NA,395
"AC","ACA","AC271","ACA271","271","YYZ","CYYZ","1","2023-06-08 21:00","YWG","CYWG",180,160
"AC","ACA","AC472","ACA472","472","YYZ","CYYZ","1","2023-06-09 00:30","YOW","CYOW",NA,63
"AC","ACA","AC7774","ACA7774","7774","YYZ","CYYZ","1","2023-06-09 00:30","YUL","CYUL",NA,74
"AM","AMX","AM617","AMX617","617","YYZ","CYYZ","3","2023-06-09 01:20","MEX","MMMX",NA,294
"AC","ACA","AC6549","ACA6549","6549","YYZ","CYYZ","1","2023-06-09 01:45","TPE","RCTP",NA,910
"Y9","DAT","Y9502","DAT502","502","YYZ","CYYZ","1","2023-06-08 21:25","YEG","CYEG",575,263
