"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AM","AMX","AM693","AMX693",693,"YYZ","CYYZ","3","2023-06-09 10:01","MEX","MMMX",NA,304
"AC","ACA","AC8398","ACA8398",8398,"YYZ","CYYZ","1","2023-06-09 09:50","YQB","CYQB",10,88
"WS","WJA","WS655","WJA655",655,"YYZ","CYYZ","3","2023-06-09 10:00","YYC","CYYC",10,256
"WS","WJA","WS2580","WJA2580",2580,"YYZ","CYYZ","3","2023-06-09 10:00","CUN","MMUN",6,250
"PD","POE","PD353","POE353",353,"YYZ","CYYZ","3","2023-06-09 10:05","YYC","CYYC",NA,254
"AC","ACA","AC1513","ACA1513",1513,"YYZ","CYYZ","1","2023-06-09 10:00","YQT","CYQT",2,105
NA,"ERY",NA,"ERY133",133,"YYZ","CYYZ",NA,"2023-06-09 09:30","CLE","KCLE",NA,NA
"AC","ACA","AC139","ACA139",139,"YYZ","CYYZ","1","2023-06-09 10:15","YYC","CYYC",NA,258
"PD","POE","PD305","POE305",305,"YYZ","CYYZ","3","2023-06-09 10:15","YVR","CYVR",NA,306
NA,"ASP",NA,"ASP675",675,"YYZ","CYYZ",NA,"2023-06-09 10:00","YSJ","CYSJ",NA,NA
"Y9","DAT","Y9605","DAT605",605,"YYZ","CYYZ","1","2023-06-09 10:15","MCO","KMCO",NA,175
"ET","ETH","ET553","ETH553",553,"YYZ","CYYZ","1","2023-06-09 10:20","ADD","HAAB",NA,820
"QR","QTR","QR2234","QTR2234",2234,"YYZ","CYYZ","3","2023-06-09 10:26","JFK","KJFK",NA,111
"AC","ACA","AC103","ACA103",103,"YYZ","CYYZ","1","2023-06-09 08:10","YVR","CYVR",118,290
"YX","RPA","YX3701","RPA3701",3701,"YYZ","CYYZ","1","2023-06-09 10:32","EWR","KEWR",NA,103
"YX","RPA","YX4312","RPA4312",4312,"YYZ","CYYZ","3","2023-06-09 10:59","LGA","KLGA",NA,92
"PD","POE","PD403","POE403",403,"YYZ","CYYZ","3","2023-06-09 10:00","YEG","CYEG",47,250
NA,"ASP",NA,"ASP510",510,"YYZ","CYYZ",NA,"2023-06-09 10:30","MDW","KMDW",NA,105
"AC","ACA","AC446","ACA446",446,"YYZ","CYYZ","1","2023-06-09 10:10","YOW","CYOW",48,63
"PT","PDT","PT6110","PDT6110",6110,"YYZ","CYYZ","3","2023-06-09 11:01","PHL","KPHL",NA,93
"AC","ACA","AC4408","ACA4408",4408,"YYZ","CYYZ","1","2023-06-09 11:00","ORD","KORD",NA,119
NA,"LXJ",NA,"LXJ590",590,"YYZ","CYYZ",NA,"2023-06-09 10:56","TEB","KTEB",NA,NA
"UA","UAL","UA6632","UAL6632",6632,"YYZ","CYYZ","1","2023-06-09 11:00","JFK","KJFK",NA,96
"WS","WJA","WS1100","WJA1100",1100,"YYZ","CYYZ","3","2023-06-09 11:00","LAX","KLAX",NA,309
"QF","QFA","QF3396","QFA3396",3396,"YYZ","CYYZ","3","2023-06-09 11:00","YYC","CYYC",1,254
"AC","ACA","AC167","ACA167",167,"YYZ","CYYZ","1","2023-06-09 11:05","YEG","CYEG",NA,255
"KE","KAL","KE7441","KAL7441",7441,"YYZ","CYYZ","3","2023-06-09 11:10","JFK","KJFK",NA,101
"UA","UAL","UA8333","UAL8333",8333,"YYZ","CYYZ","1","2023-06-09 10:00","YWG","CYWG",56,160
"RV","ROU","RV1931","ROU1931",1931,"YYZ","CYYZ","1","2023-06-09 11:00","YXE","CYXE",12,215
"RJ","RJA","RJ274","RJA274",274,"YYZ","CYYZ","3","2023-06-09 11:30","YUL","CYUL",NA,85
"4N","ANT","4N834","ANT834",834,"YYZ","CYYZ","1","2023-06-09 10:45","YZF","CYZF",15,285
"QK","JZA","QK8251","JZA8251",8251,"YYZ","CYYZ","1","2023-06-09 07:15","YXU","CYXU",244,43
"QK","JZA","QK8876","JZA8876",8876,"YYZ","CYYZ","1","2023-06-09 11:30","EWR","KEWR",NA,90
"WG","SWG","WG304","SWG304",304,"YYZ","CYYZ","3","2023-06-09 11:30","SNU","MUSC",NA,210
"AS","ASA","AS4042","ASA4042",4042,"YYZ","CYYZ","3","2023-06-09 11:35","ORD","KORD",NA,113
"WS","WJA","WS6347","WJA6347",6347,"YYZ","CYYZ","3","2023-06-09 11:29","ATL","KATL",NA,135
"AC","ACA","AC1830","ACA1830",1830,"YYZ","CYYZ","1","2023-06-09 11:30","GCM","MWCR",NA,235
"AC","ACA","AC8303","ACA8303",8303,"YYZ","CYYZ","1","2023-06-09 11:25","YQT","CYQT",NA,127
"AC","ACA","AC1941","ACA1941",1941,"YYZ","CYYZ","1","2023-06-09 10:15","YMM","CYMM",90,242
"TK","THY","TK8666","THY8666",8666,"YYZ","CYYZ","1","2023-06-09 12:00","BNA","KBNA",NA,129
"WS","WJA","WS711","WJA711",711,"YYZ","CYYZ","3","2023-06-09 12:00","YVR","CYVR",5,307
"DL","DAL","DL4947","DAL4947",4947,"YYZ","CYYZ","3","2023-06-09 12:00","LGA","KLGA",NA,94
"OH","JIA","OH5020","JIA5020",5020,"YYZ","CYYZ","3","2023-06-09 12:00","CLT","KCLT",NA,122
"AC","ACA","AC442","ACA442",442,"YYZ","CYYZ","1","2023-06-09 08:10","YOW","CYOW",228,63
"AZ","ITY","AZ5844","ITY5844",5844,"YYZ","CYYZ","3","2023-06-09 12:02","DTW","KDTW",NA,80
"AC","ACA","AC450","ACA450",450,"YYZ","CYYZ","1","2023-06-09 12:10","YOW","CYOW",NA,63
"TS","TSC","TS2844","TSC2844",2844,"YYZ","CYYZ","3","2023-06-09 11:45","POP","MDPP",25,240
"WS","WJA","WS425","WJA425",425,"YYZ","CYYZ","3","2023-06-09 12:15","YEG","CYEG",9,250
"RV","ROU","RV1654","ROU1654",1654,"YYZ","CYYZ","1","2023-06-09 08:15","TPA","KTPA",233,166
"QK","JZA","QK8990","JZA8990",8990,"YYZ","CYYZ","1","2023-06-09 11:55","LGA","KLGA",NA,87
"AI","AIC","AI188","AIC188",188,"YYZ","CYYZ","1","2023-06-09 12:15","DEL","VIDP",NA,820
"UA","UAL","UA8645","UAL8645",8645,"YYZ","CYYZ","1","2023-06-09 12:15","BOS","KBOS",NA,91
"DL","DAL","DL3899","DAL3899",3899,"YYZ","CYYZ","3","2023-06-09 12:25","MSP","KMSP",NA,130
"AC","ACA","AC406","ACA406",406,"YYZ","CYYZ","1","2023-06-09 10:00","YUL","CYUL",143,77
"QK","JZA","QK8907","JZA8907",8907,"YYZ","CYYZ","1","2023-06-09 12:30","ORD","KORD",NA,110
"QK","JZA","QK8836","JZA8836",8836,"YYZ","CYYZ","1","2023-06-09 12:35","RDU","KRDU",NA,105
"AC","ACA","AC1574","ACA1574",1574,"YYZ","CYYZ","1","2023-06-09 12:35","YYT","CYYT",NA,181
"F8","FLE","F8621","FLE621",621,"YYZ","CYYZ","3","2023-06-09 12:35","YYC","CYYC",NA,255
"WS","WJA","WS6064","WJA6064",6064,"YYZ","CYYZ","3","2023-06-09 12:40","ICN","RKSI",NA,880
"F8","FLE","F8689","FLE689",689,"YYZ","CYYZ","3","2023-06-09 12:40","YLW","CYLW",NA,290
"SK","SAS","SK8773","SAS8773",8773,"YYZ","CYYZ","1","2023-06-09 12:45","EWR","KEWR",NA,105
"F8","FLE","F8637","FLE637",637,"YYZ","CYYZ","3","2023-06-09 12:45","YEG","CYEG",NA,255
"AC","ACA","AC263","ACA263",263,"YYZ","CYYZ","1","2023-06-09 12:20","YWG","CYWG",16,160
"AA","AAL","AA5665","AAL5665",5665,"YYZ","CYYZ","3","2023-06-09 12:47","DCA","KDCA",NA,101
"EK","UAE","EK5785","UAE5785",5785,"YYZ","CYYZ","1","2023-06-09 12:50","YEG","CYEG",NA,255
"AC","ACA","AC410","ACA410",410,"YYZ","CYYZ","1","2023-06-09 12:00","YUL","CYUL",41,77
"AC","ACA","AC1019","ACA1019",1019,"YYZ","CYYZ","1","2023-06-09 12:50","ATL","KATL",NA,128
"NH","ANA","NH6813","ANA6813",6813,"YYZ","CYYZ","1","2023-06-09 12:55","NRT","RJAA",NA,795
"B6","JBU","B64843","JBU4843",4843,"YYZ","CYYZ","3","2023-06-09 12:57","LGA","KLGA",NA,92
"TS","TSC","TS7907","TSC7907",7907,"YYZ","CYYZ","3","2023-06-09 13:00","YVR","CYVR",NA,306
"TS","TSC","TS954","TSC954",954,"YYZ","CYYZ","3","2023-06-09 13:00","HOG","MUHG",NA,230
"AC","ACA","AC109","ACA109",109,"YYZ","CYYZ","1","2023-06-09 10:10","YVR","CYVR",154,310
"TS","TSC","TS7957","TSC7957",7957,"YYZ","CYYZ","3","2023-06-09 13:05","YYC","CYYC",NA,254
"AC","ACA","AC940","ACA940",940,"YYZ","CYYZ","1","2023-06-09 12:55","NAS","MYNN",NA,190
"TS","TSC","TS7927","TSC7927",7927,"YYZ","CYYZ","3","2023-06-09 13:10","YHZ","CYHZ",NA,125
"AC","ACA","AC452","ACA452",452,"YYZ","CYYZ","1","2023-06-09 13:10","YOW","CYOW",NA,63
"PD","POE","PD405","POE405",405,"YYZ","CYYZ","3","2023-06-09 13:15","YEG","CYEG",NA,250
"QR","QTR","QR9068","QTR9068",9068,"YYZ","CYYZ","3","2023-06-09 13:15","ORD","KORD",NA,122
"TS","TSC","TS7973","TSC7973",7973,"YYZ","CYYZ","3","2023-06-09 13:20","YOW","CYOW",NA,63
"UA","UAL","UA8067","UAL8067",8067,"YYZ","CYYZ","1","2023-06-09 13:20","CLE","KCLE",NA,62
"AZ","ITY","AZ3246","ITY3246",3246,"YYZ","CYYZ","3","2023-06-09 13:10","ATL","KATL",14,135
"AC","ACA","AC1","ACA1",1,"YYZ","CYYZ","1","2023-06-09 13:25","HND","RJTT",NA,795
"AC","ACA","AC712","ACA712",712,"YYZ","CYYZ","1","2023-06-09 13:30","LGA","KLGA",NA,92
"AC","ACA","AC7800","ACA7800",7800,"YYZ","CYYZ","1","2023-06-09 13:30","YUL","CYUL",NA,70
"WO","WSW","WO311","WSW311",311,"YYZ","CYYZ","3","2023-06-09 13:30","YXX","CYXX",NA,295
"EK","UAE","EK4697","UAE4697",4697,"YYZ","CYYZ","3","2023-06-09 13:35","YYC","CYYC",NA,254
"F8","FLE","F8645","FLE645",645,"YYZ","CYYZ","3","2023-06-09 13:35","YWG","CYWG",NA,160
"MQ","ENY","MQ3993","ENY3993",3993,"YYZ","CYYZ","3","2023-06-09 13:27","DFW","KDFW",10,208
"AC","ACA","AC113","ACA113",113,"YYZ","CYYZ","1","2023-06-09 13:05","YVR","CYVR",33,310
"WO","WSW","WO744","WSW744",744,"YYZ","CYYZ","3","2023-06-09 13:45","LAS","KLAS",NA,280
"LH","DLH","LH6788","DLH6788",6788,"YYZ","CYYZ","1","2023-06-09 13:55","YQT","CYQT",NA,107
"P3",NA,"P32295",NA,2295,"YYZ","CYYZ","3","2023-06-09 13:55","YUL","CYUL",NA,76
"AC","ACA","AC8618","ACA8618",8618,"YYZ","CYYZ","1","2023-06-09 14:00","IAD","KIAD",NA,85
"AC","ACA","AC8878","ACA8878",8878,"YYZ","CYYZ","1","2023-06-09 14:00","EWR","KEWR",NA,90
"AC","ACA","AC8719","ACA8719",8719,"YYZ","CYYZ","1","2023-06-09 14:00","MSP","KMSP",NA,130
"OS","AUA","OS8307","AUA8307",8307,"YYZ","CYYZ","1","2023-06-09 14:00","PHL","KPHL",NA,87
"QF","QFA","QF3978","QFA3978",3978,"YYZ","CYYZ","3","2023-06-09 14:00","YVR","CYVR",NA,307
"OS","AUA","OS8332","AUA8332",8332,"YYZ","CYYZ","1","2023-06-09 14:00","YUL","CYUL",NA,77
"QK","JZA","QK8237","JZA8237",8237,"YYZ","CYYZ","1","2023-06-09 14:00","YSB","CYSB",NA,60
"QK","JZA","QK8201","JZA8201",8201,"YYZ","CYYZ","1","2023-06-09 14:00","YAM","CYAM",NA,82
"LH","DLH","LH6784","DLH6784",6784,"YYZ","CYYZ","1","2023-06-09 14:00","YHZ","CYHZ",NA,125
"QK","JZA","QK8909","JZA8909",8909,"YYZ","CYYZ","1","2023-06-09 14:00","ORD","KORD",NA,110
"QK","JZA","QK8895","JZA8895",8895,"YYZ","CYYZ","1","2023-06-09 14:00","IND","KIND",NA,92
"OZ","AAR","OZ6113","AAR6113",6113,"YYZ","CYYZ","1","2023-06-09 14:00","ICN","RKSI",NA,870
"UA","UAL","UA8168","UAL8168",8168,"YYZ","CYYZ","1","2023-06-09 14:00","MSY","KMSY",NA,169
"EK","UAE","EK4701","UAE4701",4701,"YYZ","CYYZ","3","2023-06-09 14:05","YYT","CYYT",NA,178
"UA","UAL","UA8178","UAL8178",8178,"YYZ","CYYZ","1","2023-06-09 14:05","DTW","KDTW",NA,67
"RV","ROU","RV1796","ROU1796",1796,"YYZ","CYYZ","1","2023-06-09 14:00","PUJ","MDPC",NA,255
"QK","JZA","QK8682","JZA8682",8682,"YYZ","CYYZ","1","2023-06-09 14:15","BWI","KBWI",NA,83
"QK","JZA","QK8705","JZA8705",8705,"YYZ","CYYZ","1","2023-06-09 14:15","CVG","KCVG",NA,90
"QK","JZA","QK8753","JZA8753",8753,"YYZ","CYYZ","1","2023-06-09 14:15","CMH","KCMH",NA,78
"LH","DLH","LH6482","DLH6482",6482,"YYZ","CYYZ","1","2023-06-09 14:15","YQG","CYQG",NA,64
"F8","FLE","F8661","FLE661",661,"YYZ","CYYZ","3","2023-06-09 13:40","YXX","CYXX",35,315
"DL","DAL","DL7215","DAL7215",7215,"YYZ","CYYZ","3","2023-06-09 14:15","YEG","CYEG",NA,250
NA,"PJC",NA,"PJC79",79,"YYZ","CYYZ",NA,"2023-06-09 14:15","ERI","KERI",NA,NA
"RV","ROU","RV1933","ROU1933",1933,"YYZ","CYYZ","1","2023-06-09 14:20","YXE","CYXE",NA,215
"RV","ROU","RV1542","ROU1542",1542,"YYZ","CYYZ","1","2023-06-09 14:25","YYG","CYYG",NA,122
"Y9","DAT","Y9505","DAT505",505,"YYZ","CYYZ","1","2023-06-09 13:20","YHZ","CYHZ",65,124
"KE","KAL","KE6596","KAL6596",6596,"YYZ","CYYZ","3","2023-06-09 14:30","YWG","CYWG",NA,155
"AC","ACA","AC8431","ACA8431",8431,"YYZ","CYYZ","1","2023-06-09 14:30","YTS","CYTS",NA,87
"AC","ACA","AC714","ACA714",714,"YYZ","CYYZ","1","2023-06-09 14:30","LGA","KLGA",NA,92
"KE","KAL","KE7445","KAL7445",7445,"YYZ","CYYZ","3","2023-06-09 14:30","JFK","KJFK",NA,111
"WS","WJA","WS1224","WJA1224",1224,"YYZ","CYYZ","3","2023-06-09 14:30","MCO","KMCO",NA,169
"EK","UAE","EK242","UAE242",242,"YYZ","CYYZ","1","2023-06-09 14:30","DXB","OMDB",NA,765
"RV","ROU","RV1526","ROU1526",1526,"YYZ","CYYZ","1","2023-06-09 14:35","YFC","CYFC",NA,105
"AC","ACA","AC145","ACA145",145,"YYZ","CYYZ","1","2023-06-09 14:40","YYC","CYYC",NA,258
"YV","ASH","YV6183","ASH6183",6183,"YYZ","CYYZ","1","2023-06-09 14:45","IAD","KIAD",NA,91
"AC","ACA","AC5948","ACA5948",5948,"YYZ","CYYZ","1","2023-06-09 14:45","EWR","KEWR",NA,105
"DL","DAL","DL5010","DAL5010",5010,"YYZ","CYYZ","3","2023-06-09 14:50","LGA","KLGA",NA,98
"MS","MSR","MS9647","MSR9647",9647,"YYZ","CYYZ","1","2023-06-09 14:50","YWG","CYWG",NA,160
"LH","DLH","LH6798","DLH6798",6798,"YYZ","CYYZ","1","2023-06-09 14:50","YEG","CYEG",NA,255
"AC","ACA","AC5137","ACA5137",5137,"YYZ","CYYZ","1","2023-06-09 15:00","ORD","KORD",NA,115
"EK","UAE","EK5761","UAE5761",5761,"YYZ","CYYZ","1","2023-06-09 15:00","YQR","CYQR",NA,199
"WS","WJA","WS717","WJA717",717,"YYZ","CYYZ","3","2023-06-09 15:00","YVR","CYVR",NA,307
"VS","VIR","VS8094","VIR8094",8094,"YYZ","CYYZ","3","2023-06-09 15:00","YYC","CYYC",NA,254
"AC","ACA","AC416","ACA416",416,"YYZ","CYYZ","1","2023-06-09 15:00","YUL","CYUL",NA,77
"UA","UAL","UA8536","UAL8536",8536,"YYZ","CYYZ","1","2023-06-09 14:50","BOS","KBOS",NA,96
"AC","ACA","AC456","ACA456",456,"YYZ","CYYZ","1","2023-06-09 15:10","YOW","CYOW",NA,63
"QF","QFA","QF3195","QFA3195",3195,"YYZ","CYYZ","3","2023-06-09 15:14","ORD","KORD",NA,113
"EK","UAE","EK5759","UAE5759",5759,"YYZ","CYYZ","1","2023-06-09 15:15","YQM","CYQM",NA,112
"WO","WSW","WO638","WSW638",638,"YYZ","CYYZ","3","2023-06-09 15:20","CUN","MMUN",NA,255
"TS","TSC","TS7105","TSC7105",7105,"YYZ","CYYZ","3","2023-06-09 15:25","YUL","CYUL",NA,70
"WS","WJA","WS250","WJA250",250,"YYZ","CYYZ","3","2023-06-09 15:25","YHZ","CYHZ",NA,125
"AA","AAL","AA4447","AAL4447",4447,"YYZ","CYYZ","3","2023-06-09 15:29","LGA","KLGA",NA,92
"MS","MSR","MS996","MSR996",996,"YYZ","CYYZ","1","2023-06-09 15:30","CAI","HECA",NA,620
"PT","PDT","PT6112","PDT6112",6112,"YYZ","CYYZ","3","2023-06-09 15:35","PHL","KPHL",NA,93
"WG","SWG","WG6405","SWG6405",6405,"YYZ","CYYZ","3","2023-06-09 15:40","HOG","MUHG",NA,225
"F8","FLE","F8673","FLE673",673,"YYZ","CYYZ","3","2023-06-09 15:40","YXE","CYXE",NA,220
"SK","SAS","SK6806","SAS6806",6806,"YYZ","CYYZ","1","2023-06-09 15:45","EWR","KEWR",NA,103
"KE","KAL","KE6541","KAL6541",6541,"YYZ","CYYZ","3","2023-06-09 15:50","YOW","CYOW",NA,55
"EK","UAE","EK5757","UAE5757",5757,"YYZ","CYYZ","1","2023-06-09 15:50","YQB","CYQB",NA,83
"CX","CPA","CX825","CPA825",825,"YYZ","CYYZ","3","2023-06-09 15:55","HKG","VHHH",NA,920
"NZ","ANZ","NZ4795","ANZ4795",4795,"YYZ","CYYZ","1","2023-06-09 15:55","LAX","KLAX",NA,329
"AC","ACA","AC4505","ACA4505",4505,"YYZ","CYYZ","1","2023-06-09 15:55","IAH","KIAH",NA,213
"OH","JIA","OH5140","JIA5140",5140,"YYZ","CYYZ","3","2023-06-09 15:59","CLT","KCLT",NA,122
"UA","UAL","UA8685","UAL8685",8685,"YYZ","CYYZ","1","2023-06-09 16:00","ORD","KORD",NA,110
"QK","JZA","QK8994","JZA8994",8994,"YYZ","CYYZ","1","2023-06-09 16:00","LGA","KLGA",NA,87
"MS","MSR","MS9618","MSR9618",9618,"YYZ","CYYZ","1","2023-06-09 16:00","YUL","CYUL",NA,76
"UA","UAL","UA8345","UAL8345",8345,"YYZ","CYYZ","1","2023-06-09 16:05","YQT","CYQT",NA,127
"QK","JZA","QK8973","JZA8973",8973,"YYZ","CYYZ","1","2023-06-09 16:05","STL","KSTL",NA,111
"OS","AUA","OS8263","AUA8263",8263,"YYZ","CYYZ","1","2023-06-09 16:10","YYC","CYYC",NA,258
"OS","AUA","OS8277","AUA8277",8277,"YYZ","CYYZ","1","2023-06-09 16:10","YHZ","CYHZ",NA,121
"AC","ACA","AC80","ACA80",80,"YYZ","CYYZ","1","2023-06-09 16:10","TLV","LLBG",NA,655
"TP","TAP","TP8049","TAP8049",8049,"YYZ","CYYZ","1","2023-06-09 16:10","YOW","CYOW",NA,63
"DL","DAL","DL6918","DAL6918",6918,"YYZ","CYYZ","3","2023-06-09 16:15","BNA","KBNA",NA,118
"SK","SAS","SK3809","SAS3809",3809,"YYZ","CYYZ","1","2023-06-09 16:15","YVR","CYVR",NA,311
"UA","UAL","UA568","UAL568",568,"YYZ","CYYZ","1","2023-06-09 16:18","DEN","KDEN",NA,221
"UA","UAL","UA8272","UAL8272",8272,"YYZ","CYYZ","1","2023-06-09 16:30","SFO","KSFO",NA,338
"UA","UAL","UA8522","UAL8522",8522,"YYZ","CYYZ","1","2023-06-09 16:30","ATL","KATL",NA,130
"UA","UAL","UA8621","UAL8621",8621,"YYZ","CYYZ","1","2023-06-09 16:30","EWR","KEWR",NA,90
"UA","UAL","UA8649","UAL8649",8649,"YYZ","CYYZ","1","2023-06-09 16:30","DCA","KDCA",NA,91
"QK","JZA","QK7739","JZA7739",7739,"YYZ","CYYZ","1","2023-06-09 16:30","YYB","CYYB",NA,57
"WS","WJA","WS669","WJA669",669,"YYZ","CYYZ","3","2023-06-09 16:30","YYC","CYYC",NA,240
"WG","SWG","WG6225","SWG6225",6225,"YYZ","CYYZ","3","2023-06-09 16:30","VRA","MUVR",NA,205
"TP","TAP","TP8005","TAP8005",8005,"YYZ","CYYZ","1","2023-06-09 16:40","YEG","CYEG",NA,255
"KE","KAL","KE7417","KAL7417",7417,"YYZ","CYYZ","3","2023-06-09 16:44","JFK","KJFK",NA,105
"UA","UAL","UA8169","UAL8169",8169,"YYZ","CYYZ","1","2023-06-09 16:45","DFW","KDFW",NA,197
"AC","ACA","AC1807","ACA1807",1807,"YYZ","CYYZ","1","2023-06-09 16:45","SJO","MROC",NA,305
"AC","ACA","AC8857","ACA8857",8857,"YYZ","CYYZ","1","2023-06-09 16:50","BNA","KBNA",NA,129
"AC","ACA","AC8359","ACA8359",8359,"YYZ","CYYZ","1","2023-06-09 16:50","YQG","CYQG",NA,64
"AC","ACA","AC840","ACA840",840,"YYZ","CYYZ","1","2023-06-09 16:50","FRA","EDDF",NA,460
"LH","DLH","LH6660","DLH6660",6660,"YYZ","CYYZ","1","2023-06-09 16:50","YYT","CYYT",NA,181
"QK","JZA","QK8925","JZA8925",8925,"YYZ","CYYZ","1","2023-06-09 16:55","PIT","KPIT",NA,66
"VS","VIR","VS6871","VIR6871",6871,"YYZ","CYYZ","3","2023-06-09 17:00","AMS","EHAM",NA,425
"OS","AUA","OS8338","AUA8338",8338,"YYZ","CYYZ","1","2023-06-09 17:00","YUL","CYUL",NA,77
"SK","SAS","SK950","SAS950",950,"YYZ","CYYZ","1","2023-06-09 17:00","CPH","EKCH",NA,480
"AV","AVA","AV6914","AVA6914",6914,"YYZ","CYYZ","1","2023-06-09 17:10","YOW","CYOW",NA,63
"AC","ACA","AC720","ACA720",720,"YYZ","CYYZ","1","2023-06-09 17:10","LGA","KLGA",NA,92
"WS","WJA","WS6359","WJA6359",6359,"YYZ","CYYZ","3","2023-06-09 17:15","LGA","KLGA",NA,100
"LR","LRC","LR627","LRC627",627,"YYZ","CYYZ","1","2023-06-09 17:15","SAL","MSLP",NA,305
"AA","AAL","AA1111","AAL1111",1111,"YYZ","CYYZ","3","2023-06-09 17:28","DFW","KDFW",NA,203
"RV","ROU","RV1674","ROU1674",1674,"YYZ","CYYZ","1","2023-06-09 16:25","MCO","KMCO",65,165
"NZ","ANZ","NZ9810","ANZ9810",9810,"YYZ","CYYZ","1","2023-06-09 17:30","ORD","KORD",NA,119
"AC","ACA","AC836","ACA836",836,"YYZ","CYYZ","1","2023-06-09 17:30","MUC","EDDM",NA,495
"TS","TSC","TS7166","TSC7166",7166,"YYZ","CYYZ","3","2023-06-09 17:35","YWG","CYWG",NA,158
"SK","SAS","SK3890","SAS3890",3890,"YYZ","CYYZ","1","2023-06-09 17:30","BOS","KBOS",NA,91
"UA","UAL","UA3535","UAL3535",3535,"YYZ","CYYZ","1","2023-06-09 17:40","EWR","KEWR",NA,103
"WS","WJA","WS6350","WJA6350",6350,"YYZ","CYYZ","3","2023-06-09 17:45","DTW","KDTW",NA,90
"LH","DLH","LH6523","DLH6523",6523,"YYZ","CYYZ","1","2023-06-09 17:50","VIE","LOWW",NA,520
"AA","AAL","AA6114","AAL6114",6114,"YYZ","CYYZ","3","2023-06-09 17:50","PHL","KPHL",NA,93
"EI","EIN","EI126","EIN126",126,"YYZ","CYYZ","3","2023-06-09 17:50","DUB","EIDW",NA,400
"KE","KAL","KE3621","KAL3621",3621,"YYZ","CYYZ","3","2023-06-09 17:55","ATL","KATL",NA,139
"CX","CPA","CX1612","CPA1612",1612,"YYZ","CYYZ","1","2023-06-09 17:55","YWG","CYWG",NA,156
"AC","ACA","AC1628","ACA1628",1628,"YYZ","CYYZ","1","2023-06-09 17:55","FLL","KFLL",NA,184
"AA","AAL","AA1572","AAL1572",1572,"YYZ","CYYZ","3","2023-06-09 17:55","MIA","KMIA",NA,200
"TP","TAP","TP260","TAP260",260,"YYZ","CYYZ","1","2023-06-09 17:55","LIS","LPPT",NA,430
"AC","ACA","AC422","ACA422",422,"YYZ","CYYZ","1","2023-06-09 18:00","YUL","CYUL",NA,77
"AC","ACA","AC8261","ACA8261",8261,"YYZ","CYYZ","1","2023-06-09 18:00","YXU","CYXU",NA,43
"AC","ACA","AC8259","ACA8259",8259,"YYZ","CYYZ","1","2023-06-09 16:05","YXU","CYXU",120,42
"LH","DLH","LH6625","DLH6625",6625,"YYZ","CYYZ","1","2023-06-09 18:10","ATH","LGAV",NA,590
"AC","ACA","AC8996","ACA8996",8996,"YYZ","CYYZ","1","2023-06-09 18:10","LGA","KLGA",NA,87
"UA","UAL","UA8548","UAL8548",8548,"YYZ","CYYZ","1","2023-06-09 18:10","DCA","KDCA",NA,91
"WS","WJA","WS6361","WJA6361",6361,"YYZ","CYYZ","3","2023-06-09 18:10","SLC","KSLC",NA,261
"AC","ACA","AC462","ACA462",462,"YYZ","CYYZ","1","2023-06-09 18:10","YOW","CYOW",NA,63
"VA","VOZ","VA5201","VOZ5201",5201,"YYZ","CYYZ","1","2023-06-09 18:15","YVR","CYVR",NA,311
