"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AF","AFR","AF3005","AFR3005","3005","YYZ","CYYZ","3","2023-06-07 17:20","YEG","CYEG",25,251
"DL","DAL","DL1893","DAL1893","1893","YYZ","CYYZ","3","2023-06-07 17:55","ATL","KATL",NA,139
"AC","ACA","AC714","ACA714","714","YYZ","CYYZ","1","2023-06-07 14:30","LGA","KLGA",198,92
"BA","BAW","BA6156","BAW6156","6156","YYZ","CYYZ","3","2023-06-07 17:50","DUB","EIDW",NA,400
"AC","ACA","AC1628","ACA1628","1628","YYZ","CYYZ","1","2023-06-07 17:55","FLL","KFLL",NA,184
"AA","AAL","AA1572","AAL1572","1572","YYZ","CYYZ","3","2023-06-07 17:55","MIA","KMIA",NA,200
"AF","AFR","AF3730","AFR3730","3730","YYZ","CYYZ","3","2023-06-07 17:35","YWG","CYWG",25,158
"9E","EDV","9E5005","EDV5005","5005","YYZ","CYYZ","3","2023-06-07 17:45","DTW","KDTW",15,90
"DL","DAL","DL7214","DAL7214","7214","YYZ","CYYZ","3","2023-06-07 14:00","YVR","CYVR",240,307
"AC","ACA","AC121","ACA121","121","YYZ","CYYZ","1","2023-06-07 18:10","YVR","CYVR",NA,290
"AC","ACA","AC8784","ACA8784","8784","YYZ","CYYZ","1","2023-06-07 18:10","DCA","KDCA",NA,91
"AC","ACA","AC886","ACA886","886","YYZ","CYYZ","1","2023-06-07 17:50","VIE","LOWW",NA,520
"AF","AFR","AF3026","AFR3026","3026","YYZ","CYYZ","3","2023-06-07 18:15","YVR","CYVR",NA,307
"WG","SWG","WG302","SWG302","302","YYZ","CYYZ","3","2023-06-07 17:50","SNU","MUSC",36,210
"Y9","DAT","Y9522","DAT522","522","YYZ","CYYZ","1","2023-06-07 18:15","YWG","CYWG",NA,160
"AC","ACA","AC8359","ACA8359","8359","YYZ","CYYZ","1","2023-06-07 16:50","YQG","CYQG",87,64
"DL","DAL","DL1931","DAL1931","1931","YYZ","CYYZ","3","2023-06-07 18:10","SLC","KSLC",NA,261
"AC","ACA","AC759","ACA759","759","YYZ","CYYZ","1","2023-06-07 18:25","SMF","KSMF",NA,324
"AF","AFR","AF351","AFR351","351","YYZ","CYYZ","3","2023-06-07 18:25","CDG","LFPG",NA,440
"AC","ACA","AC151","ACA151","151","YYZ","CYYZ","1","2023-06-07 18:30","YYC","CYYC",NA,258
"AC","ACA","AC1954","ACA1954","1954","YYZ","CYYZ","1","2023-06-07 18:30","YQB","CYQB",NA,83
"AC","ACA","AC492","ACA492","492","YYZ","CYYZ","1","2023-06-07 18:30","YUL","CYUL",NA,77
"AC","ACA","AC595","ACA595","595","YYZ","CYYZ","1","2023-06-07 18:30","IAH","KIAH",NA,218
"AC","ACA","AC720","ACA720","720","YYZ","CYYZ","1","2023-06-07 17:10","LGA","KLGA",80,92
"AC","ACA","AC793","ACA793","793","YYZ","CYYZ","1","2023-06-07 18:30","LAX","KLAX",NA,329
"AC","ACA","AC8261","ACA8261","8261","YYZ","CYYZ","1","2023-06-07 18:00","YXU","CYXU",28,43
"AF","AFR","AF6549","AFR6549","6549","YYZ","CYYZ","3","2023-06-07 18:30","YEG","CYEG",NA,250
"A3","AEE","A33069","AEE3069","3069","YYZ","CYYZ","1","2023-06-07 18:10","ATH","LGAV",25,590
"AA","AAL","AA6917","AAL6917","6917","YYZ","CYYZ","3","2023-06-07 18:35","LHR","EGLL",5,420
"AC","ACA","AC462","ACA462","462","YYZ","CYYZ","1","2023-06-07 18:10","YOW","CYOW",21,63
"AC","ACA","AC8684","ACA8684","8684","YYZ","CYYZ","1","2023-06-07 18:25","BWI","KBWI",15,83
"WS","WJA","WS9003","WJA9003","9003","YYZ","CYYZ",NA,"2023-06-07 18:40","YVR","CYVR",NA,317
"AC","ACA","AC8433","ACA8433","8433","YYZ","CYYZ","1","2023-06-07 18:25","YTS","CYTS",NA,87
"AC","ACA","AC9104","ACA9104","9104","YYZ","CYYZ","1","2023-06-07 18:20","FRA","EDDF",25,450
"TS","TSC","TS480","TSC480","480","YYZ","CYYZ","3","2023-06-07 18:45","LIS","LPPT",NA,425
"AC","ACA","AC1676","ACA1676","1676","YYZ","CYYZ","1","2023-06-07 18:50","MCO","KMCO",NA,165
"AC","ACA","AC745","ACA745","745","YYZ","CYYZ","1","2023-06-07 18:55","SFO","KSFO",NA,338
"AC","ACA","AC125","ACA125","125","YYZ","CYYZ","1","2023-06-07 19:00","YVR","CYVR",NA,295
"AC","ACA","AC267","ACA267","267","YYZ","CYYZ","1","2023-06-07 17:55","YWG","CYWG",52,160
"AC","ACA","AC8775","ACA8775","8775","YYZ","CYYZ","1","2023-06-07 19:00","DTW","KDTW",NA,67
"AA","AAL","AA6291","AAL6291","6291","YYZ","CYYZ","3","2023-06-07 18:30","ORD","KORD",35,113
"AC","ACA","AC806","ACA806","806","YYZ","CYYZ","1","2023-06-07 19:05","EDI","EGPH",NA,390
"AC","ACA","AC8707","ACA8707","8707","YYZ","CYYZ","1","2023-06-07 18:45","CVG","KCVG",NA,94
"DL","DAL","DL3967","DAL3967","3967","YYZ","CYYZ","3","2023-06-07 19:09","MSP","KMSP",NA,139
"9E","EDV","9E5023","EDV5023","5023","YYZ","CYYZ","3","2023-06-07 17:15","LGA","KLGA",115,100
"AC","ACA","AC3712","ACA3712","3712","YYZ","CYYZ","1","2023-06-07 19:10","EWR","KEWR",NA,106
"AC","ACA","AC8620","ACA8620","8620","YYZ","CYYZ","1","2023-06-07 18:50","IAD","KIAD",NA,85
"AC","ACA","AC8755","ACA8755","8755","YYZ","CYYZ","1","2023-06-07 19:10","CMH","KCMH",NA,71
"AC","ACA","AC1095","ACA1095","1095","YYZ","CYYZ","1","2023-06-07 19:20","SAN","KSAN",NA,320
"AC","ACA","AC8721","ACA8721","8721","YYZ","CYYZ","1","2023-06-07 19:05","MSP","KMSP",15,130
"AC","ACA","AC8882","ACA8882","8882","YYZ","CYYZ","1","2023-06-07 18:30","EWR","KEWR",50,93
"CX","CPA","CX7080","CPA7080","7080","YYZ","CYYZ","3","2023-06-07 15:50","YOW","CYOW",228,55
"AC","ACA","AC543","ACA543","543","YYZ","CYYZ","1","2023-06-07 18:25","SEA","KSEA",18,322
"AC","ACA","AC616","ACA616","616","YYZ","CYYZ","1","2023-06-07 18:25","YHZ","CYHZ",60,125
"AC","ACA","AC6740","ACA6740","6740","YYZ","CYYZ","1","2023-06-07 19:30","WAW","EPWA",NA,500
"AC","ACA","AC816","ACA816","816","YYZ","CYYZ","1","2023-06-07 19:30","VCE","LIPZ",NA,510
"AC","ACA","AC872","ACA872","872","YYZ","CYYZ","1","2023-06-07 19:30","CDG","LFPG",NA,440
"AC","ACA","AC8996","ACA8996","8996","YYZ","CYYZ","1","2023-06-07 18:10","LGA","KLGA",80,87
"TS","TSC","TS531","TSC531","531","YYZ","CYYZ","3","2023-06-07 19:30","YUL","CYUL",NA,80
"AC","ACA","AC8735","ACA8735","8735","YYZ","CYYZ","1","2023-06-07 19:15","CLE","KCLE",NA,62
"AC","ACA","AC8749","ACA8749","8749","YYZ","CYYZ","1","2023-06-07 19:35","CLT","KCLT",NA,102
"AC","ACA","AC8936","ACA8936","8936","YYZ","CYYZ","1","2023-06-07 19:15","PHL","KPHL",NA,87
"AC","ACA","AC269","ACA269","269","YYZ","CYYZ","1","2023-06-07 19:40","YWG","CYWG",NA,160
"AA","AAL","AA5667","AAL5667","5667","YYZ","CYYZ","3","2023-06-07 19:42","DCA","KDCA",NA,101
"AC","ACA","AC3904","ACA3904","3904","YYZ","CYYZ","1","2023-06-07 19:44","IAD","KIAD",NA,91
"Y9","DAT","Y9122","DAT122","122","YYZ","CYYZ","1","2023-06-07 19:05","YVR","CYVR",40,320
"AC","ACA","AC8838","ACA8838","8838","YYZ","CYYZ","1","2023-06-07 19:50","RDU","KRDU",NA,105
"AC","ACA","AC1648","ACA1648","1648","YYZ","CYYZ","1","2023-06-07 19:55","MIA","KMIA",NA,190
"AC","ACA","AC1956","ACA1956","1956","YYZ","CYYZ","1","2023-06-07 19:55","YQB","CYQB",NA,83
"AC","ACA","AC747","ACA747","747","YYZ","CYYZ","1","2023-06-07 19:55","SFO","KSFO",NA,338
"AC","ACA","AC1041","ACA1041","1041","YYZ","CYYZ","1","2023-06-07 18:55","DEN","KDEN",65,215
"AC","ACA","AC426","ACA426","426","YYZ","CYYZ","1","2023-06-07 20:00","YUL","CYUL",NA,77
"AC","ACA","AC724","ACA724","724","YYZ","CYYZ","1","2023-06-07 19:25","LGA","KLGA",35,92
"AC","ACA","AC8590","ACA8590","8590","YYZ","CYYZ","1","2023-06-07 20:00","BDL","KBDL",NA,74
"AC","ACA","AC92","ACA92","92","YYZ","CYYZ","1","2023-06-07 19:50","SCL","SCEL",NA,630
"AF","AFR","AF3018","AFR3018","3018","YYZ","CYYZ","3","2023-06-07 20:00","YYC","CYYC",NA,255
"PD","POE","PD313","POE313","313","YYZ","CYYZ","3","2023-06-07 20:00","YVR","CYVR",NA,306
"QK","JZA","QK590","JZA590","590","YYZ","CYYZ",NA,"2023-06-07 20:01","BDL","KBDL",NA,NA
"AC","ACA","AC1285","ACA1285","1285","YYZ","CYYZ","1","2023-06-07 20:05","LAS","KLAS",NA,287
"AC","ACA","AC1548","ACA1548","1548","YYZ","CYYZ","1","2023-06-07 20:05","YDF","CYDF",NA,156
"PD","POE","PD209","POE209","209","YYZ","CYYZ","3","2023-06-07 20:05","YHZ","CYHZ",NA,125
"AC","ACA","AC42","ACA42","42","YYZ","CYYZ","1","2023-06-07 20:10","DEL","VIDP",NA,910
"PD","POE","PD131","POE131","131","YYZ","CYYZ","3","2023-06-07 20:10","YUL","CYUL",NA,76
"AC","ACA","AC820","ACA820","820","YYZ","CYYZ","1","2023-06-07 20:15","BCN","LEBL",NA,465
"PD","POE","PD409","POE409","409","YYZ","CYYZ","3","2023-06-07 20:15","YEG","CYEG",NA,250
"AC","ACA","AC993","ACA993","993","YYZ","CYYZ","1","2023-06-07 20:10","MEX","MMMX",NA,295
"P3",NA,"P32297",NA,"2297","YYZ","CYYZ","3","2023-06-07 20:20","YOW","CYOW",NA,63
"AA","AAL","AA4438","AAL4438","4438","YYZ","CYYZ","3","2023-06-07 19:29","LGA","KLGA",60,92
"9E","EDV","9E5060","EDV5060","5060","YYZ","CYYZ","3","2023-06-07 18:50","LGA","KLGA",100,104
"AC","ACA","AC127","ACA127","127","YYZ","CYYZ","1","2023-06-07 20:30","YVR","CYVR",NA,311
"AC","ACA","AC795","ACA795","795","YYZ","CYYZ","1","2023-06-07 20:30","LAX","KLAX",NA,329
"AC","ACA","AC8556","ACA8556","8556","YYZ","CYYZ","1","2023-06-07 20:30","JFK","KJFK",NA,96
"AC","ACA","AC9614","ACA9614","9614","YYZ","CYYZ","1","2023-06-07 20:30","MUC","EDDM",NA,465
"DE","CFG","DE2403","CFG2403","2403","YYZ","CYYZ","3","2023-06-07 19:50","FRA","EDDF",40,480
"A3","AEE","A33054","AEE3054","3054","YYZ","CYYZ","1","2023-06-07 20:35","LHR","EGLL",NA,420
"AC","ACA","AC157","ACA157","157","YYZ","CYYZ","1","2023-06-07 20:40","YYC","CYYC",NA,258
"AC","ACA","AC1678","ACA1678","1678","YYZ","CYYZ","1","2023-06-07 20:40","MCO","KMCO",NA,165
"AC","ACA","AC8205","ACA8205","8205","YYZ","CYYZ","1","2023-06-07 20:40","YAM","CYAM",NA,82
"AC","ACA","AC1925","ACA1925","1925","YYZ","CYYZ","1","2023-06-07 20:45","YQR","CYQR",NA,199
"AC","ACA","AC890","ACA890","890","YYZ","CYYZ","1","2023-06-07 20:45","FCO","LIRF",NA,510
"S4","RZO","S4322","RZO322","322","YYZ","CYYZ","3","2023-06-07 20:45","PDL","LPPD",NA,355
"AC","ACA","AC1544","ACA1544","1544","YYZ","CYYZ","1","2023-06-07 20:50","YYG","CYYG",NA,122
"AC","ACA","AC800","ACA800","800","YYZ","CYYZ","1","2023-06-07 20:50","DUB","EIDW",NA,385
"AC","ACA","AC808","ACA808","808","YYZ","CYYZ","1","2023-06-07 20:50","AMS","EHAM",NA,445
"AC","ACA","AC772","ACA772","772","YYZ","CYYZ","1","2023-06-07 20:55","BOS","KBOS",NA,91
"AC","ACA","AC8263","ACA8263","8263","YYZ","CYYZ","1","2023-06-07 20:55","YXU","CYXU",NA,43
"AC","ACA","AC8311","ACA8311","8311","YYZ","CYYZ","1","2023-06-07 20:55","YQT","CYQT",NA,107
"AC","ACA","AC8484","ACA8484","8484","YYZ","CYYZ","1","2023-06-07 20:55","YQY","CYQY",NA,138
"AC","ACA","AC8786","ACA8786","8786","YYZ","CYYZ","1","2023-06-07 20:55","DCA","KDCA",NA,91
"AC","ACA","AC8957","ACA8957","8957","YYZ","CYYZ","1","2023-06-07 20:55","ATL","KATL",NA,130
"AC","ACA","AC8998","ACA8998","8998","YYZ","CYYZ","1","2023-06-07 20:55","LGA","KLGA",NA,87
"Y9","DAT","Y9520","DAT520","520","YYZ","CYYZ","1","2023-06-07 20:00","YEG","CYEG",55,263
"AC","ACA","AC271","ACA271","271","YYZ","CYYZ","1","2023-06-07 21:00","YWG","CYWG",NA,160
"AC","ACA","AC428","ACA428","428","YYZ","CYYZ","1","2023-06-07 21:00","YUL","CYUL",NA,77
"AC","ACA","AC696","ACA696","696","YYZ","CYYZ","1","2023-06-07 20:45","YYT","CYYT",32,181
"FI","ICE","FI602","ICE602","602","YYZ","CYYZ","3","2023-06-07 21:00","KEF","BIKF",NA,320
"AC","ACA","AC8927","ACA8927","8927","YYZ","CYYZ","1","2023-06-07 21:05","PIT","KPIT",NA,66
"AC","ACA","AC175","ACA175","175","YYZ","CYYZ","1","2023-06-07 21:10","YEG","CYEG",NA,249
"AC","ACA","AC8884","ACA8884","8884","YYZ","CYYZ","1","2023-06-07 21:10","EWR","KEWR",NA,93
"TS","TSC","TS188","TSC188","188","YYZ","CYYZ","3","2023-06-07 21:10","CDG","LFPG",NA,445
"AC","ACA","AC159","ACA159","159","YYZ","CYYZ","1","2023-06-07 21:15","YYC","CYYC",NA,238
"AC","ACA","AC4961","ACA4961","4961","YYZ","CYYZ","1","2023-06-07 21:15","ORD","KORD",NA,119
"AC","ACA","AC8435","ACA8435","8435","YYZ","CYYZ","1","2023-06-07 20:30","YTS","CYTS",45,87
"AC","ACA","AC8500","ACA8500","8500","YYZ","CYYZ","1","2023-06-07 21:15","YSJ","CYSJ",NA,114
"AC","ACA","AC880","ACA880","880","YYZ","CYYZ","1","2023-06-07 20:45","ZRH","LSZH",30,460
"AC","ACA","AC1592","ACA1592","1592","YYZ","CYYZ","1","2023-06-07 20:35","YOW","CYOW",45,61
"AC","ACA","AC6680","ACA6680","6680","YYZ","CYYZ","1","2023-06-07 21:45","IST","LTFM",NA,590
"AC","ACA","AC824","ACA824","824","YYZ","CYYZ","1","2023-06-07 21:35","MAD","LEMD",NA,445
"AC","ACA","AC6670","ACA6670","6670","YYZ","CYYZ","3","2023-06-07 21:40","AUH","OMAA",NA,765
"TS","TSC","TS308","TSC308","308","YYZ","CYYZ","3","2023-06-07 21:40","FCO","LIRF",NA,515
"AC","ACA","AC1958","ACA1958","1958","YYZ","CYYZ","1","2023-06-07 21:45","YQB","CYQB",NA,83
"A3","AEE","A33087","AEE3087","3087","YYZ","CYYZ","1","2023-06-07 21:50","LHR","EGLL",NA,430
"A3","AEE","A33075","AEE3075","3075","YYZ","CYYZ","1","2023-06-07 21:25","FRA","EDDF",35,465
"AA","AAL","AA6921","AAL6921","6921","YYZ","CYYZ","3","2023-06-07 21:55","LHR","EGLL",5,425
"AF","AFR","AF3752","AFR3752","3752","YYZ","CYYZ","3","2023-06-07 22:00","YYC","CYYC",NA,255
"AC","ACA","AC620","ACA620","620","YYZ","CYYZ","1","2023-06-07 22:05","YHZ","CYHZ",NA,125
"AF","AFR","AF6546","AFR6546","6546","YYZ","CYYZ","3","2023-06-07 22:05","YQR","CYQR",NA,202
"AF","AFR","AF6572","AFR6572","6572","YYZ","CYYZ","3","2023-06-07 22:05","YXE","CYXE",NA,213
"AC","ACA","AC129","ACA129","129","YYZ","CYYZ","1","2023-06-07 22:10","YVR","CYVR",NA,311
"AC","ACA","AC468","ACA468","468","YYZ","CYYZ","1","2023-06-07 22:00","YOW","CYOW",1,63
"AF","AFR","AF3020","AFR3020","3020","YYZ","CYYZ","3","2023-06-07 22:15","YWG","CYWG",NA,158
"AF","AFR","AF3748","AFR3748","3748","YYZ","CYYZ","3","2023-06-07 22:15","YVR","CYVR",NA,307
"AF","AFR","AF3760","AFR3760","3760","YYZ","CYYZ","3","2023-06-07 22:15","YEG","CYEG",NA,251
"AC","ACA","AC1504","ACA1504","1504","YYZ","CYYZ","1","2023-06-07 20:50","YQM","CYQM",90,112
"AC","ACA","AC430","ACA430","430","YYZ","CYYZ","1","2023-06-07 22:30","YUL","CYUL",NA,77
"AC","ACA","AC1935","ACA1935","1935","YYZ","CYYZ","1","2023-06-07 22:35","YXE","CYXE",NA,215
"AC","ACA","AC6742","ACA6742","6742","YYZ","CYYZ","1","2023-06-07 22:35","WAW","EPWA",NA,505
"AC","ACA","AC56","ACA56","56","YYZ","CYYZ","1","2023-06-07 22:40","DXB","OMDB",NA,785
"AF","AFR","AF8267","AFR8267","8267","YYZ","CYYZ","3","2023-06-07 22:45","AMS","EHAM",NA,430
"TS","TSC","TS122","TSC122","122","YYZ","CYYZ","3","2023-06-07 22:45","LGW","EGKK",NA,420
"AC","ACA","AC179","ACA179","179","YYZ","CYYZ","1","2023-06-07 22:50","YEG","CYEG",NA,255
"AC","ACA","AC810","ACA810","810","YYZ","CYYZ","1","2023-06-07 22:55","LIS","LPPT",NA,435
"PD","POE","PD135","POE135","135","YYZ","CYYZ","3","2023-06-07 22:55","YUL","CYUL",NA,76
"AC","ACA","AC914","ACA914","914","YYZ","CYYZ","1","2023-06-07 23:00","KEF","BIKF",NA,335
"AC","ACA","AC94","ACA94","94","YYZ","CYYZ","1","2023-06-07 23:00","BOG","SKBO",NA,365
"PD","POE","PD191","POE191","191","YYZ","CYYZ","3","2023-06-07 23:00","YOW","CYOW",NA,63
"TP","TAP","TP262","TAP262","262","YYZ","CYYZ","1","2023-06-07 23:00","LIS","LPPT",NA,425
"AC","ACA","AC90","ACA90","90","YYZ","CYYZ","1","2023-06-07 23:05","GRU","SBGR",NA,595
"FI","ICE","FI604","ICE604","604","YYZ","CYYZ","3","2023-06-07 23:10","KEF","BIKF",NA,330
"AF","AFR","AF357","AFR357","357","YYZ","CYYZ","3","2023-06-07 23:15","CDG","LFPG",NA,440
"BW","BWA","BW601","BWA601","601","YYZ","CYYZ","3","2023-06-07 23:35","POS","TTPP",NA,340
"A3","AEE","A33057","AEE3057","3057","YYZ","CYYZ","1","2023-06-07 23:40","LHR","EGLL",NA,430
"TS","TSC","TS764","TSC764","764","YYZ","CYYZ","3","2023-06-07 23:40","OPO","LPPR",NA,410
"TS","TSC","TS376","TSC376","376","YYZ","CYYZ","3","2023-06-07 23:45","AMS","EHAM",NA,445
"AV","AVA","AV205","AVA205","205","YYZ","CYYZ","1","2023-06-07 23:50","BOG","SKBO",NA,365
"TS","TSC","TS206","TSC206","206","YYZ","CYYZ","3","2023-06-07 23:50","MAN","EGCC",NA,410
"AC","ACA","AC472","ACA472","472","YYZ","CYYZ","1","2023-06-08 00:30","YOW","CYOW",NA,63
"AC","ACA","AC7774","ACA7774","7774","YYZ","CYYZ","1","2023-06-08 00:30","YUL","CYUL",NA,74
"PR","PAL","PR119","PAL119","119","YYZ","CYYZ","3","2023-06-08 00:50","MNL","RPLL",NA,1015
"AM","AMX","AM617","AMX617","617","YYZ","CYYZ","3","2023-06-08 01:20","MEX","MMMX",NA,294
"AC","ACA","AC6549","ACA6549","6549","YYZ","CYYZ","1","2023-06-08 01:45","TPE","RCTP",NA,910
"AI","AIC","AI188","AIC188","188","YYZ","CYYZ","1","2023-06-07 12:15","DEL","VIDP",825,820
