"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AA","AAL","AA6831","AAL6831","6831","LHR","EGLL","5","2023-06-07 15:20","LIN","LIML",15,125
"AA","AAL","AA7043","AAL7043","7043","LHR","EGLL","5","2023-06-07 15:00","OPO","LPPR",38,140
"AY","FIN","AY5527","FIN5527","5527","LHR","EGLL","5","2023-06-07 14:05","SFO","KSFO",72,665
"BA","BAW","BA502","BAW502","502","LHR","EGLL","5","2023-06-07 15:10","LIS","LPPT",30,165
"AA","AAL","AA6610","AAL6610","6610","LHR","EGLL","5","2023-06-07 15:10","BLQ","LIPE",30,130
"AY","FIN","AY5441","FIN5441","5441","LHR","EGLL","5","2023-06-07 15:30","PDX","KPDX",18,590
"AA","AAL","AA7006","AAL7006","7006","LHR","EGLL","5","2023-06-07 15:35","ORD","KORD",14,520
"BA","BAW","BA316","BAW316","316","LHR","EGLL","5","2023-06-07 15:00","CDG","LFPG",51,80
"BA","BAW","BA614","BAW614","614","LHR","EGLL","5","2023-06-07 15:40","BDS","LIBR",13,180
"UA","UAL","UA941","UAL941","941","LHR","EGLL","2","2023-06-07 16:00","EWR","KEWR",NA,490
"QR","QTR","QR5931","QTR5931","5931","LHR","EGLL","5","2023-06-07 15:55","PMI","LEPA",NA,145
"QR","QTR","QR5954","QTR5954","5954","LHR","EGLL","5","2023-06-07 15:50","HAM","EDDH",5,100
"QR","QTR","QR5988","QTR5988","5988","LHR","EGLL","5","2023-06-07 15:55","AMS","EHAM",NA,80
"AY","FIN","AY5459","FIN5459","5459","LHR","EGLL","5","2023-06-07 15:45","LAX","KLAX",10,670
"BA","BAW","BA606","BAW606","606","LHR","EGLL","5","2023-06-07 15:35","PSA","LIRP",20,135
"G3","GLO","G35089","GLO5089","5089","LHR","EGLL","4","2023-06-07 15:20","CDG","LFPG",36,80
"KL","KLM","KL2504","KLM2504","2504","LHR","EGLL","3","2023-06-07 16:05","TPA","KTPA",NA,590
"JL","JAL","JL7821","JAL7821","7821","LHR","EGLL","5","2023-06-07 15:20","FRA","EDDF",44,100
"BA","BAW","BA7008","BAW7008","7008","LHR","EGLL","4","2023-06-07 16:00","DOH","OTHH",5,405
"AA","AAL","AA7045","AAL7045","7045","LHR","EGLL","3","2023-06-07 16:05","KRK","EPKK",NA,150
"AA","AAL","AA7019","AAL7019","7019","LHR","EGLL","5","2023-06-07 16:05","CVG","KCVG",NA,520
"BA","BAW","BA1346","BAW1346","1346","LHR","EGLL","5","2023-06-07 15:45","JER","EGJJ",20,65
"A3","AEE","A33055","AEE3055","3055","LHR","EGLL","2","2023-06-07 15:55","YYZ","CYYZ",11,475
"BA","BAW","BA1418","BAW1418","1418","LHR","EGLL","5","2023-06-07 15:45","BHD","EGAC",23,85
"OS","AUA","OS7847","AUA7847","7847","LHR","EGLL","2","2023-06-07 16:15","LAX","KLAX",NA,665
"AA","AAL","AA6580","AAL6580","6580","LHR","EGLL","5","2023-06-07 16:00","NCE","LFMN",NA,125
"AY","FIN","AY1336","FIN1336","1336","LHR","EGLL","3","2023-06-07 16:10","HEL","EFHK",2,170
"AA","AAL","AA6980","AAL6980","6980","LHR","EGLL","5","2023-06-07 16:00","BWI","KBWI",12,485
"SV","SVA","SV122","SVA122","122","LHR","EGLL","4","2023-06-07 16:15","RUH","OERK",NA,405
"LM","LOG","LM656","LOG656","656","LHR","EGLL","2","2023-06-07 16:15","LDY","EGAE",NA,85
"BA","BAW","BA554","BAW554","554","LHR","EGLL","5","2023-06-07 15:45","FCO","LIRF",31,160
"AY","FIN","AY5513","FIN5513","5513","LHR","EGLL","5","2023-06-07 16:20","JFK","KJFK",NA,480
"AY","FIN","AY820","FIN820","820","LHR","EGLL","5","2023-06-07 16:20","CPH","EKCH",NA,115
"AY","FIN","AY5896","FIN5896","5896","LHR","EGLL","3","2023-06-07 16:20","GOT","ESGG",3,120
"BA","BAW","BA398","BAW398","398","LHR","EGLL","5","2023-06-07 16:05","BRU","EBBR",15,70
"VY","VLG","VY5186","VLG5186","5186","LHR","EGLL","5","2023-06-07 15:50","MAD","LEMD",30,150
"BA","BAW","BA1452","BAW1452","1452","LHR","EGLL","5","2023-06-07 16:25","EDI","EGPH",NA,85
"BA","BAW","BA225","BAW225","225","LHR","EGLL","5","2023-06-07 16:00","MSY","KMSY",14,590
"KL","KLM","KL2514","KLM2514","2514","LHR","EGLL","3","2023-06-07 16:25","JFK","KJFK",NA,465
"IB","IBE","IB7411","IBE7411","7411","LHR","EGLL","5","2023-06-07 16:10","ATL","KATL",20,555
"BA","BAW","BA718","BAW718","718","LHR","EGLL","5","2023-06-07 16:10","ZRH","LSZH",20,105
"SQ","SIA","SQ2535","SIA2535","2535","LHR","EGLL","3","2023-06-07 16:30","LAS","KLAS",NA,640
"AA","AAL","AA7033","AAL7033","7033","LHR","EGLL","3","2023-06-07 16:30","VLC","LEVC",NA,145
"NH","ANA","NH6136","ANA6136","6136","LHR","EGLL","2","2023-06-07 16:30","FRA","EDDF",5,95
"BA","BAW","BA608","BAW608","608","LHR","EGLL","3","2023-06-07 16:40","OLB","LIEO",NA,160
"SQ","SIA","SQ2863","SIA2863","2863","LHR","EGLL","2","2023-06-07 16:35","ATH","LGAV",NA,215
"AA","AAL","AA6430","AAL6430","6430","LHR","EGLL","5","2023-06-07 16:40","MUC","EDDM",NA,125
"AA","AAL","AA6808","AAL6808","6808","LHR","EGLL","5","2023-06-07 16:30","MAD","LEMD",7,145
"AC","ACA","AC6708","ACA6708","6708","LHR","EGLL","2","2023-06-07 16:40","IST","LTFM",NA,230
"QR","QTR","QR9768","QTR9768","9768","LHR","EGLL","5","2023-06-07 16:15","FAO","LPFR",29,175
"IB","IBE","IB7384","IBE7384","7384","LHR","EGLL","5","2023-06-07 16:45","EWR","KEWR",NA,465
"KU","KAC","KU102","KAC102","102","LHR","EGLL","4","2023-06-07 16:45","KWI","OKBK",NA,355
"GA","GIA","GA8863","GIA8863","8863","LHR","EGLL","3","2023-06-07 16:50","DXB","OMDB",2,415
"AY","FIN","AY5421","FIN5421","5421","LHR","EGLL","5","2023-06-07 16:55","PIT","KPIT",NA,480
"AY","FIN","AY5435","FIN5435","5435","LHR","EGLL","5","2023-06-07 16:50","LAS","KLAS",NA,640
"AY","FIN","AY5955","FIN5955","5955","LHR","EGLL","5","2023-06-07 16:50","GLA","EGPF",NA,85
"AA","AAL","AA8047","AAL8047","8047","LHR","EGLL","2","2023-06-07 16:50","DUB","EIDW",NA,85
"AY","FIN","AY4071","FIN4071","4071","LHR","EGLL","3","2023-06-07 16:55","CLT","KCLT",NA,515
"BA","BAW","BA203","BAW203","203","LHR","EGLL","5","2023-06-07 16:55","BOS","KBOS",NA,455
"SK","SAS","SK506","SAS506","506","LHR","EGLL","2","2023-06-07 17:00","CPH","EKCH",NA,110
"AY","FIN","AY4017","FIN4017","4017","LHR","EGLL","3","2023-06-07 17:00","JFK","KJFK",NA,469
"AC","ACA","AC2978","ACA2978","2978","LHR","EGLL","2","2023-06-07 17:00","ZAG","LDZA",NA,125
"QR","QTR","QR6003","QTR6003","6003","LHR","EGLL","5","2023-06-07 16:40","ABZ","EGPD",9,95
"AY","FIN","AY486","FIN486","486","LHR","EGLL","5","2023-06-07 16:55","BCN","LEBL",8,125
"EY","ETD","EY2859","ETD2859","2859","LHR","EGLL","4","2023-06-07 17:05","FCO","LIRF",NA,160
"RJ","RJA","RJ112","RJA112","112","LHR","EGLL","3","2023-06-07 17:05","AMM","OJAI",NA,305
"AA","AAL","AA7027","AAL7027","7027","LHR","EGLL","5","2023-06-07 17:05","TLV","LLBG",NA,290
"BA","BAW","BA243","BAW243","243","LHR","EGLL","5","2023-06-07 15:20","MEX","MMMX",105,685
"BA","BAW","BA293","BAW293","293","LHR","EGLL","5","2023-06-07 17:15","IAD","KIAD",NA,490
"SV","SVA","SV112","SVA112","112","LHR","EGLL","4","2023-06-07 16:05","JED","OEJN",60,370
"MF","CXA","MF9930","CXA9930","9930","LHR","EGLL","4","2023-06-07 17:10","AMS","EHAM",NA,85
"DT","DTA","DT6171","DTA6171","6171","LHR","EGLL","5","2023-06-07 17:10","MAD","LEMD",NA,150
"BA","BAW","BA914","BAW914","914","LHR","EGLL","5","2023-06-07 17:10","FRA","EDDF",NA,100
"FJ","FJI","FJ5078","FJI5078","5078","LHR","EGLL","3","2023-06-07 17:15","LAX","KLAX",NA,679
"LX","SWR","LX349","SWR349","349","LHR","EGLL","2","2023-06-07 17:15","GVA","LSGG",NA,100
"AA","AAL","AA6432","AAL6432","6432","LHR","EGLL","5","2023-06-07 17:20","BER","EDDB",NA,115
"BA","BAW","BA312","BAW312","312","LHR","EGLL","5","2023-06-07 17:20","AMM","OJAI",NA,315
"AA","AAL","AA6635","AAL6635","6635","LHR","EGLL","3","2023-06-07 17:25","PRG","LKPR",NA,120
"AA","AAL","AA6916","AAL6916","6916","LHR","EGLL","5","2023-06-07 17:25","YVR","CYVR",NA,575
"AA","AAL","AA6696","AAL6696","6696","LHR","EGLL","5","2023-06-07 17:25","EDI","EGPH",NA,85
"AF","AFR","AF9653","AFR9653","9653","LHR","EGLL","3","2023-06-07 17:30","LAX","KLAX",NA,670
"AF","AFR","AF9659","AFR9659","9659","LHR","EGLL","3","2023-06-07 17:30","SFO","KSFO",NA,660
"UA","UAL","UA6989","UAL6989","6989","LHR","EGLL","2","2023-06-07 17:30","OSL","ENGM",NA,135
"LH","DLH","LH915","DLH915","915","LHR","EGLL","2","2023-06-07 17:30","FRA","EDDF",NA,95
"G3","GLO","G35097","GLO5097","5097","LHR","EGLL","4","2023-06-07 17:35","CDG","LFPG",NA,80
"QR","QTR","QR9740","QTR9740","9740","LHR","EGLL","3","2023-06-07 17:35","STR","EDDS",NA,105
"AA","AAL","AA6531","AAL6531","6531","LHR","EGLL","5","2023-06-07 17:35","BHD","EGAC",NA,85
"UA","UAL","UA9625","UAL9625","9625","LHR","EGLL","2","2023-06-07 17:35","DUS","EDDL",NA,80
"FB","LZB","FB852","LZB852","852","LHR","EGLL","4","2023-06-07 17:35","SOF","LBSF",NA,190
"EI","EIN","EI8324","EIN8324","8324","LHR","EGLL","5","2023-06-07 17:40","DUB","EIDW",NA,90
"AA","AAL","AA6886","AAL6886","6886","LHR","EGLL","5","2023-06-07 17:30","WAW","EPWA",10,145
"BA","BAW","BA159","BAW159","159","LHR","EGLL","3","2023-06-07 15:40","BDA","TXKF",120,435
"AY","FIN","AY5999","FIN5999","5999","LHR","EGLL","5","2023-06-07 17:10","YYZ","CYYZ",34,465
"QR","QTR","QR9772","QTR9772","9772","LHR","EGLL","5","2023-06-07 17:45","GVA","LSGG",NA,100
"BA","BAW","BA680","BAW680","680","LHR","EGLL","5","2023-06-07 17:45","IST","LTFM",NA,245
"LH","DLH","LH2479","DLH2479","2479","LHR","EGLL","2","2023-06-07 17:50","MUC","EDDM",NA,110
"BA","BAW","BA356","BAW356","356","LHR","EGLL","5","2023-06-07 17:50","NCE","LFMN",NA,125
"NH","ANA","NH5166","ANA5166","5166","LHR","EGLL","2","2023-06-07 17:50","BRU","EBBR",NA,65
"T5","TUA","T5422","TUA422","422","LHR","EGLL","4","2023-06-07 17:50","ASB","UTAA",NA,370
"SV","SVA","SV108","SVA108","108","LHR","EGLL","4","2023-06-07 17:50","JED","OEJN",NA,370
"AA","AAL","AA6452","AAL6452","6452","LHR","EGLL","5","2023-06-07 18:00","AMS","EHAM",NA,80
"SN","BEL","SN9046","BEL9046","9046","LHR","EGLL","2","2023-06-07 18:00","EWR","KEWR",NA,490
"OU","CTN","OU5924","CTN5924","5924","LHR","EGLL","2","2023-06-07 18:00","YYZ","CYYZ",NA,475
"VS","VIR","VS4007","VIR4007","4007","LHR","EGLL","3","2023-06-07 17:50","JFK","KJFK",NA,485
"SN","BEL","SN9052","BEL9052","9052","LHR","EGLL","2","2023-06-07 18:00","BOS","KBOS",NA,460
"DL","DAL","DL187","DAL187","187","LHR","EGLL","3","2023-06-07 16:20","LAX","KLAX",100,695
"BA","BAW","BA31","BAW31","31","LHR","EGLL","5","2023-06-07 18:00","HKG","VHHH",NA,760
"SK","SAS","SK528","SAS528","528","LHR","EGLL","2","2023-06-07 18:05","ARN","ESSA",NA,150
"QR","QTR","QR5991","QTR5991","5991","LHR","EGLL","5","2023-06-07 18:05","YUL","CYUL",NA,430
"EI","EIN","EI8879","EIN8879","8879","LHR","EGLL","5","2023-06-07 18:05","JFK","KJFK",NA,475
"IB","IBE","IB7368","IBE7368","7368","LHR","EGLL","5","2023-06-07 18:05","CAI","HECA",NA,300
"AA","AAL","AA6703","AAL6703","6703","LHR","EGLL","5","2023-06-07 18:10","ABZ","EGPD",NA,95
"EI","EIN","EI175","EIN175","175","LHR","EGLL","2","2023-06-07 18:10","DUB","EIDW",NA,85
"UA","UAL","UA6812","UAL6812","6812","LHR","EGLL","2","2023-06-07 18:10","WAW","EPWA",NA,155
"UL","ALK","UL3234","ALK3234","3234","LHR","EGLL","3","2023-06-07 18:10","HEL","EFHK",NA,170
"BA","BAW","BA8441","BAW8441","8441","LHR","EGLL","4","2023-06-07 18:10","CMN","GMMN",NA,205
"BA","BAW","BA672","BAW672","672","LHR","EGLL","5","2023-06-07 18:15","LCA","LCLK",NA,275
"QR","QTR","QR9791","QTR9791","9791","LHR","EGLL","5","2023-06-07 18:15","JER","EGJJ",NA,65
"QR","QTR","QR6295","QTR6295","6295","LHR","EGLL","5","2023-06-07 18:20","GLA","EGPF",NA,85
"BG","BBC","BG202","BBC202","202","LHR","EGLL","4","2023-06-07 18:20","ZYL","VGSY",NA,600
"CX","CPA","CX250","CPA250","250","LHR","EGLL","3","2023-06-07 18:20","HKG","VHHH",NA,740
"QR","QTR","QR6249","QTR6249","6249","LHR","EGLL","5","2023-06-07 18:05","MAN","EGCC",18,65
"AC","ACA","AC6891","ACA6891","6891","LHR","EGLL","2","2023-06-07 18:25","ORK","EICK",NA,85
"AF","AFR","AF9645","AFR9645","9645","LHR","EGLL","3","2023-06-07 18:15","BOS","KBOS",NA,465
"AA","AAL","AA6722","AAL6722","6722","LHR","EGLL","3","2023-06-07 18:25","BLL","EKBI",NA,100
"DL","DAL","DL7541","DAL7541","7541","LHR","EGLL","4","2023-06-07 18:25","NBO","HKJK",NA,515
"BA","BAW","BA426","BAW426","426","LHR","EGLL","5","2023-06-07 18:15","NAP","LIRN",10,160
"IB","IBE","IB7581","IBE7581","7581","LHR","EGLL","5","2023-06-07 18:15","EDI","EGPH",NA,85
"IB","IBE","IB7545","IBE7545","7545","LHR","EGLL","5","2023-06-07 18:30","NCL","EGNT",NA,75
"PK","PIA","PK5972","PIA5972","5972","LHR","EGLL","2","2023-06-07 18:30","IST","LTFM",NA,220
"JL","JAL","JL7771","JAL7771","7771","LHR","EGLL","5","2023-06-07 18:30","BRU","EBBR",NA,70
"LH","DLH","LH917","DLH917","917","LHR","EGLL","2","2023-06-07 18:30","FRA","EDDF",NA,95
"LA","LAN","LA8786","LAN8786","8786","LHR","EGLL","2","2023-06-07 17:10","ZRH","LSZH",77,105
"BA","BAW","BA328","BAW328","328","LHR","EGLL","5","2023-06-07 18:35","CDG","LFPG",NA,80
"DL","DAL","DL5989","DAL5989","5989","LHR","EGLL","3","2023-06-07 18:35","JFK","KJFK",NA,455
"SK","SAS","SK1516","SAS1516","1516","LHR","EGLL","2","2023-06-07 18:40","CPH","EKCH",NA,110
"AA","AAL","AA6406","AAL6406","6406","LHR","EGLL","5","2023-06-07 18:40","VCE","LIPZ",NA,130
"NH","ANA","NH6754","ANA6754","6754","LHR","EGLL","2","2023-06-07 18:40","ZRH","LSZH",NA,100
"ET","ETH","ET1727","ETH1727","1727","LHR","EGLL","2","2023-06-07 18:45","LIS","LPPT",NA,160
"IB","IBE","IB3167","IBE3167","3167","LHR","EGLL","5","2023-06-07 18:45","MAD","LEMD",NA,145
"GF","GFA","GF6445","GFA6445","6445","LHR","EGLL","3","2023-06-07 18:50","LAX","KLAX",NA,680
"AT","RAM","AT807","RAM807","807","LHR","EGLL","4","2023-06-07 18:50","CMN","GMMN",NA,205
"JL","JAL","JL7701","JAL7701","7701","LHR","EGLL","5","2023-06-07 18:50","DUS","EDDL",NA,85
"DL","DAL","DL5945","DAL5945","5945","LHR","EGLL","3","2023-06-07 18:50","BOM","VABB",NA,560
"PK","PIA","PK5934","PIA5934","5934","LHR","EGLL","2","2023-06-07 19:05","IST","LTFM",NA,235
"LM","LOG","LM626","LOG626","626","LHR","EGLL","2","2023-06-07 18:55","DND","EGPN",NA,100
"BA","BAW","BA570","BAW570","570","LHR","EGLL","5","2023-06-07 18:35","LIN","LIML",NA,120
"UA","UAL","UA9633","UAL9633","9633","LHR","EGLL","2","2023-06-07 19:00","STR","EDDS",NA,95
"SK","SAS","SK1524","SAS1524","1524","LHR","EGLL","2","2023-06-07 19:00","ARN","ESSA",NA,145
"NH","ANA","NH212","ANA212","212","LHR","EGLL","2","2023-06-07 19:00","HND","RJTT",NA,845
"AA","AAL","AA6704","AAL6704","6704","LHR","EGLL","5","2023-06-07 18:55","HAM","EDDH",7,100
"IB","IBE","IB7508","IBE7508","7508","LHR","EGLL","5","2023-06-07 19:05","ARN","ESSA",NA,150
"QR","QTR","QR5907","QTR5907","5907","LHR","EGLL","5","2023-06-07 19:05","JNB","FAOR",NA,660
"AA","AAL","AA6460","AAL6460","6460","LHR","EGLL","5","2023-06-07 19:05","FCO","LIRF",NA,160
"DL","DAL","DL5983","DAL5983","5983","LHR","EGLL","3","2023-06-07 19:05","IAD","KIAD",NA,505
"AY","FIN","AY5483","FIN5483","5483","LHR","EGLL","5","2023-06-07 19:05","JFK","KJFK",NA,465
"BA","BAW","BA181","BAW181","181","LHR","EGLL","5","2023-06-07 19:10","EWR","KEWR",NA,470
"AA","AAL","AA8063","AAL8063","8063","LHR","EGLL","2","2023-06-07 19:10","SNN","EINN",NA,85
"BA","BAW","BA7051","BAW7051","7051","LHR","EGLL","5","2023-06-07 19:10","MAD","LEMD",NA,150
"LH","DLH","LH2487","DLH2487","2487","LHR","EGLL","2","2023-06-07 19:10","MUC","EDDM",NA,110
"LX","SWR","LX357","SWR357","357","LHR","EGLL","2","2023-06-07 19:15","GVA","LSGG",NA,105
"AA","AAL","AA6474","AAL6474","6474","LHR","EGLL","3","2023-06-07 19:15","VIE","LOWW",NA,140
"BA","BAW","BA1350","BAW1350","1350","LHR","EGLL","5","2023-06-07 19:20","JER","EGJJ",NA,65
"LA","LAN","LA7492","LAN7492","7492","LHR","EGLL","3","2023-06-07 19:20","HND","RJTT",NA,835
"BA","BAW","BA1466","BAW1466","1466","LHR","EGLL","5","2023-06-07 19:20","INV","EGPE",NA,100
"AT","RAM","AT5206","RAM5206","5206","LHR","EGLL","3","2023-06-07 19:20","OTP","LROP",NA,195
"QR","QTR","QR9753","QTR9753","9753","LHR","EGLL","5","2023-06-07 19:25","BHD","EGAC",NA,85
"UA","UAL","UA9631","UAL9631","9631","LHR","EGLL","2","2023-06-07 19:25","HAM","EDDH",NA,90
"IB","IBE","IB7483","IBE7483","7483","LHR","EGLL","5","2023-06-07 19:25","BCN","LEBL",NA,125
"AZ","ITY","AZ247","ITY247","247","LHR","EGLL","4","2023-06-07 19:25","LIN","LIML",NA,115
"SV","SVA","SV118","SVA118","118","LHR","EGLL","4","2023-06-07 19:25","RUH","OERK",NA,405
"AC","ACA","AC6200","ACA6200","6200","LHR","EGLL","2","2023-06-07 19:30","VIE","LOWW",NA,130
"AA","AAL","AA6835","AAL6835","6835","LHR","EGLL","5","2023-06-07 19:30","SIN","WSSS",NA,815
"LH","DLH","LH919","DLH919","919","LHR","EGLL","2","2023-06-07 19:30","FRA","EDDF",NA,95
"SK","SAS","SK812","SAS812","812","LHR","EGLL","2","2023-06-07 19:30","OSL","ENGM",NA,130
"BA","BAW","BA444","BAW444","444","LHR","EGLL","5","2023-06-07 19:35","AMS","EHAM",NA,80
"JL","JAL","JL7715","JAL7715","7715","LHR","EGLL","5","2023-06-07 19:35","BER","EDDB",NA,115
"EI","EIN","EI177","EIN177","177","LHR","EGLL","2","2023-06-07 19:35","DUB","EIDW",NA,80
"VS","VIR","VS5502","VIR5502","5502","LHR","EGLL","4","2023-06-07 19:35","ICN","RKSI",NA,740
"AA","AAL","AA6500","AAL6500","6500","LHR","EGLL","5","2023-06-07 19:40","FRA","EDDF",NA,100
"AA","AAL","AA6625","AAL6625","6625","LHR","EGLL","3","2023-06-07 19:40","GOT","ESGG",NA,125
"BA","BAW","BA2365","BAW2365","2365","LHR","EGLL","4","2023-06-07 19:45","DOH","OTHH",NA,405
"BA","BAW","BA720","BAW720","720","LHR","EGLL","5","2023-06-07 19:45","ZRH","LSZH",NA,105
"QF","QFA","QF8032","QFA8032","8032","LHR","EGLL","3","2023-06-07 19:50","DXB","OMDB",3,420
"CA","CCA","CA7057","CCA7057","7057","LHR","EGLL","2","2023-06-07 19:50","LIS","LPPT",NA,160
"SK","SAS","SK4628","SAS4628","4628","LHR","EGLL","2","2023-06-07 19:50","SVG","ENZV",NA,110
"MH","MAS","MH9832","MAS9832","9832","LHR","EGLL","5","2023-06-07 19:55","EDI","EGPH",NA,90
"BA","BAW","BA1593","BAW1593","1593","LHR","EGLL","3","2023-06-07 19:55","JFK","KJFK",NA,469
"QR","QTR","QR9738","QTR9738","9738","LHR","EGLL","3","2023-06-07 20:00","STR","EDDS",NA,105
"QR","QTR","QR9688","QTR9688","9688","LHR","EGLL","5","2023-06-07 20:00","GLA","EGPF",NA,85
"UA","UAL","UA9618","UAL9618","9618","LHR","EGLL","2","2023-06-07 20:00","CGN","EDDK",NA,80
"2L","OAW","2L339","OAW339","339","LHR","EGLL","2","2023-06-07 20:05","ZRH","LSZH",NA,100
"QR","QTR","QR6278","QTR6278","6278","LHR","EGLL","5","2023-06-07 20:05","HAJ","EDDV",NA,95
"DL","DAL","DL5947","DAL5947","5947","LHR","EGLL","3","2023-06-07 20:05","DEL","VIDP",NA,535
"EW","EWG","EW9463","EWG9463","9463","LHR","EGLL","2","2023-06-07 19:35","DUS","EDDL",35,80
"QR","QTR","QR5912","QTR5912","5912","LHR","EGLL","5","2023-06-07 20:10","LIS","LPPT",NA,165
"LA","LAN","LA1543","LAN1543","1543","LHR","EGLL","5","2023-06-07 20:10","MAD","LEMD",NA,150
"EI","EIN","EI8939","EIN8939","8939","LHR","EGLL","5","2023-06-07 20:10","BOS","KBOS",NA,440
"CX","CPA","CX256","CPA256","256","LHR","EGLL","3","2023-06-07 20:10","HKG","VHHH",NA,735
