"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"BA","BAW","BA293","BAW293",293,"LHR","EGLL","5","2023-06-09 17:15","IAD","KIAD",NA,490
"LX","SWR","LX325","SWR325",325,"LHR","EGLL","2","2023-06-09 17:10","ZRH","LSZH",NA,105
"AA","AAL","AA135","AAL135",135,"LHR","EGLL","3","2023-06-09 17:15","LAX","KLAX",NA,679
"EI","EIN","EI8903","EIN8903",8903,"LHR","EGLL","5","2023-06-09 17:15","BOS","KBOS",NA,455
"LX","SWR","LX349","SWR349",349,"LHR","EGLL","2","2023-06-09 17:15","GVA","LSGG",NA,100
"BI","RBA","BI98","RBA98",98,"LHR","EGLL","4","2023-06-09 17:15","DXB","OMDB",NA,450
"IB","IBE","IB7577","IBE7577",7577,"LHR","EGLL","5","2023-06-09 17:20","EDI","EGPH",NA,85
"AA","AAL","AA6526","AAL6526",6526,"LHR","EGLL","5","2023-06-09 17:20","VCE","LIPZ",NA,130
"BA","BAW","BA486","BAW486",486,"LHR","EGLL","5","2023-06-09 17:25","BCN","LEBL",NA,125
"QR","QTR","QR5924","QTR5924",5924,"LHR","EGLL","5","2023-06-09 17:25","YVR","CYVR",NA,575
"BA","BAW","BA878","BAW878",878,"LHR","EGLL","5","2023-06-09 17:30","WAW","EPWA",NA,145
"SK","SAS","SK810","SAS810",810,"LHR","EGLL","2","2023-06-09 17:30","OSL","ENGM",NA,135
"AV","AVA","AV6520","AVA6520",6520,"LHR","EGLL","2","2023-06-09 17:30","FRA","EDDF",NA,95
"AF","AFR","AF9659","AFR9659",9659,"LHR","EGLL","3","2023-06-09 17:30","SFO","KSFO",NA,660
"AF","AFR","AF1281","AFR1281",1281,"LHR","EGLL","4","2023-06-09 17:35","CDG","LFPG",NA,80
"BA","BAW","BA1314","BAW1314",1314,"LHR","EGLL","5","2023-06-09 17:35","ABZ","EGPD",NA,95
"AA","AAL","AA6565","AAL6565",6565,"LHR","EGLL","5","2023-06-09 17:35","ZRH","LSZH",NA,105
"AC","ACA","AC6964","ACA6964",6964,"LHR","EGLL","2","2023-06-09 17:35","DUS","EDDL",NA,80
"FB","LZB","FB852","LZB852",852,"LHR","EGLL","4","2023-06-09 17:35","SOF","LBSF",NA,190
"AA","AAL","AA6635","AAL6635",6635,"LHR","EGLL","3","2023-06-09 17:40","PRG","LKPR",NA,120
"AA","AAL","AA6637","AAL6637",6637,"LHR","EGLL","3","2023-06-09 17:40","STR","EDDS",NA,105
"AA","AAL","AA6677","AAL6677",6677,"LHR","EGLL","3","2023-06-09 17:40","LUX","ELLX",NA,80
"BA","BAW","BA356","BAW356",356,"LHR","EGLL","5","2023-06-09 17:45","NCE","LFMN",NA,125
"LH","DLH","LH2479","DLH2479",2479,"LHR","EGLL","2","2023-06-09 17:50","MUC","EDDM",NA,110
"SN","BEL","SN2096","BEL2096",2096,"LHR","EGLL","2","2023-06-09 17:50","BRU","EBBR",NA,65
"AF","AFR","AF9089","AFR9089",9089,"LHR","EGLL","3","2023-06-09 17:50","JFK","KJFK",NA,485
"LH","DLH","LH6586","DLH6586",6586,"LHR","EGLL","2","2023-06-09 18:00","YYZ","CYYZ",NA,475
"LX","SWR","LX3116","SWR3116",3116,"LHR","EGLL","2","2023-06-09 18:00","BOS","KBOS",NA,460
"OS","AUA","OS7799","AUA7799",7799,"LHR","EGLL","2","2023-06-09 18:00","EWR","KEWR",NA,490
"AA","AAL","AA6708","AAL6708",6708,"LHR","EGLL","3","2023-06-09 18:00","MRS","LFML",NA,120
"BA","BAW","BA31","BAW31",31,"LHR","EGLL","5","2023-06-09 18:00","HKG","VHHH",NA,760
"QR","QTR","QR5991","QTR5991",5991,"LHR","EGLL","5","2023-06-09 18:05","YUL","CYUL",NA,430
"SQ","SIA","SQ2642","SIA2642",2642,"LHR","EGLL","2","2023-06-09 18:05","ARN","ESSA",NA,150
"JL","JAL","JL7707","JAL7707",7707,"LHR","EGLL","5","2023-06-09 18:05","GVA","LSGG",NA,100
"AA","AAL","AA6461","AAL6461",6461,"LHR","EGLL","5","2023-06-09 18:05","CAI","HECA",NA,300
"IB","IBE","IB7378","IBE7378",7378,"LHR","EGLL","5","2023-06-09 18:05","JFK","KJFK",NA,475
"LO","LOT","LO280","LOT280",280,"LHR","EGLL","2","2023-06-09 18:10","WAW","EPWA",NA,155
"EI","EIN","EI175","EIN175",175,"LHR","EGLL","2","2023-06-09 18:10","DUB","EIDW",NA,85
"BA","BAW","BA1402","BAW1402",1402,"LHR","EGLL","5","2023-06-09 18:10","MAN","EGCC",NA,65
"CX","CPA","CX1415","CPA1415",1415,"LHR","EGLL","3","2023-06-09 18:10","HEL","EFHK",NA,170
"BA","BAW","BA8441","BAW8441",8441,"LHR","EGLL","4","2023-06-09 18:10","CMN","GMMN",NA,205
"SQ","SIA","SQ2523","SIA2523",2523,"LHR","EGLL","3","2023-06-09 17:30","LAX","KLAX",45,670
"BA","BAW","BA426","BAW426",426,"LHR","EGLL","5","2023-06-09 18:15","NAP","LIRN",4,160
"EI","EIN","EI8314","EIN8314",8314,"LHR","EGLL","5","2023-06-09 18:15","BHD","EGAC",NA,85
"AA","AAL","AA7030","AAL7030",7030,"LHR","EGLL","5","2023-06-09 17:40","AMM","OJAI",39,315
"KQ","KQA","KQ4090","KQA4090",4090,"LHR","EGLL","5","2023-06-09 18:20","NCL","EGNT",NA,75
"CX","CPA","CX250","CPA250",250,"LHR","EGLL","3","2023-06-09 18:20","HKG","VHHH",NA,740
"BG","BBC","BG202","BBC202",202,"LHR","EGLL","4","2023-06-09 18:20","ZYL","VGSY",NA,600
"BA","BAW","BA5923","BAW5923",5923,"LHR","EGLL","2","2023-06-09 18:25","ORK","EICK",NA,85
"DL","DAL","DL7541","DAL7541",7541,"LHR","EGLL","4","2023-06-09 18:25","NBO","HKJK",NA,515
"VS","VIR","VS11","VIR11",11,"LHR","EGLL","3","2023-06-09 18:15","BOS","KBOS",NA,465
"BA","BAW","BA1492","BAW1492",1492,"LHR","EGLL","5","2023-06-09 18:30","GLA","EGPF",NA,85
"LH","DLH","LH917","DLH917",917,"LHR","EGLL","2","2023-06-09 18:30","FRA","EDDF",NA,95
"AA","AAL","AA6441","AAL6441",6441,"LHR","EGLL","5","2023-06-09 18:30","ISB","OPIS",NA,480
"PK","PIA","PK5972","PIA5972",5972,"LHR","EGLL","2","2023-06-09 18:30","IST","LTFM",1,220
"KL","KLM","KL4821","KLM4821",4821,"LHR","EGLL","3","2023-06-09 18:35","JFK","KJFK",NA,455
"BA","BAW","BA672","BAW672",672,"LHR","EGLL","5","2023-06-09 18:35","LCA","LCLK",NA,275
"BA","BAW","BA402","BAW402",402,"LHR","EGLL","5","2023-06-09 18:35","BRU","EBBR",NA,70
"LX","SWR","LX327","SWR327",327,"LHR","EGLL","2","2023-06-09 18:40","ZRH","LSZH",NA,100
"SK","SAS","SK1516","SAS1516",1516,"LHR","EGLL","2","2023-06-09 18:40","CPH","EKCH",NA,110
"JL","JAL","JL7160","JAL7160",7160,"LHR","EGLL","5","2023-06-09 18:40","VCE","LIPZ",NA,130
"BA","BAW","BA806","BAW806",806,"LHR","EGLL","3","2023-06-09 18:40","BLL","EKBI",NA,100
"AC","ACA","AC2667","ACA2667",2667,"LHR","EGLL","2","2023-06-09 18:45","LIS","LPPT",NA,160
"BA","BAW","BA7059","BAW7059",7059,"LHR","EGLL","5","2023-06-09 18:45","MAD","LEMD",NA,145
"MH","MAS","MH9418","MAS9418",9418,"LHR","EGLL","3","2023-06-09 18:50","LAX","KLAX",NA,680
"VS","VIR","VS354","VIR354",354,"LHR","EGLL","3","2023-06-09 18:50","BOM","VABB",NA,560
"BA","BAW","BA7856","BAW7856",7856,"LHR","EGLL","2","2023-06-09 18:50","DND","EGPN",NA,100
"BA","BAW","BA680","BAW680",680,"LHR","EGLL","5","2023-06-09 18:15","IST","LTFM",39,245
"TK","THY","TK1934","THY1934",1934,"LHR","EGLL","2","2023-06-09 19:05","IST","LTFM",NA,235
"AZ","ITY","AZ247","ITY247",247,"LHR","EGLL","4","2023-06-09 19:00","LIN","LIML",NA,115
"IB","IBE","IB7425","IBE7425",7425,"LHR","EGLL","5","2023-06-09 19:00","DEL","VIDP",NA,530
"SL","SZS","SL1524","SZS1524",1524,"LHR","EGLL","2","2023-06-09 19:00","ARN","ESSA",NA,145
"NH","ANA","NH212","ANA212",212,"LHR","EGLL","2","2023-06-09 19:00","HND","RJTT",NA,845
"UA","UAL","UA9633","UAL9633",9633,"LHR","EGLL","2","2023-06-09 19:00","STR","EDDS",NA,95
"QR","QTR","QR5907","QTR5907",5907,"LHR","EGLL","5","2023-06-09 19:05","JNB","FAOR",NA,660
"BA","BAW","BA558","BAW558",558,"LHR","EGLL","5","2023-06-09 19:05","FCO","LIRF",NA,160
"BA","BAW","BA183","BAW183",183,"LHR","EGLL","5","2023-06-09 19:05","JFK","KJFK",NA,465
"SQ","SIA","SQ2521","SIA2521",2521,"LHR","EGLL","3","2023-06-09 19:05","IAD","KIAD",NA,505
"KM","AMC","KM107","AMC107",107,"LHR","EGLL","4","2023-06-09 19:05","MLA","LMML",NA,195
"BA","BAW","BA972","BAW972",972,"LHR","EGLL","5","2023-06-09 19:10","HAM","EDDH",NA,100
"VY","VLG","VY5229","VLG5229",5229,"LHR","EGLL","5","2023-06-09 19:10","MAD","LEMD",NA,150
"AA","AAL","AA6993","AAL6993",6993,"LHR","EGLL","5","2023-06-09 19:10","EWR","KEWR",NA,470
"EI","EIN","EI387","EIN387",387,"LHR","EGLL","2","2023-06-09 19:10","SNN","EINN",NA,85
"LH","DLH","LH2487","DLH2487",2487,"LHR","EGLL","2","2023-06-09 19:10","MUC","EDDM",NA,110
"IB","IBE","IB7582","IBE7582",7582,"LHR","EGLL","5","2023-06-09 19:15","EDI","EGPH",NA,85
"G3","GLO","G35638","GLO5638",5638,"LHR","EGLL","4","2023-06-09 19:15","AMS","EHAM",NA,70
"JL","JAL","JL7829","JAL7829",7829,"LHR","EGLL","3","2023-06-09 19:15","OTP","LROP",NA,195
"NH","ANA","NH6756","ANA6756",6756,"LHR","EGLL","2","2023-06-09 19:15","GVA","LSGG",NA,105
"LA","LAN","LA7492","LAN7492",7492,"LHR","EGLL","3","2023-06-09 19:20","HND","RJTT",NA,835
"BA","BAW","BA1466","BAW1466",1466,"LHR","EGLL","5","2023-06-09 19:20","INV","EGPE",NA,100
"BA","BAW","BA706","BAW706",706,"LHR","EGLL","3","2023-06-09 19:20","VIE","LOWW",NA,140
"EI","EIN","EI8316","EIN8316",8316,"LHR","EGLL","5","2023-06-09 19:25","BHD","EGAC",NA,85
"LH","DLH","LH5337","DLH5337",5337,"LHR","EGLL","2","2023-06-09 19:25","HAM","EDDH",NA,90
"IB","IBE","IB7483","IBE7483",7483,"LHR","EGLL","5","2023-06-09 19:25","BCN","LEBL",NA,125
"AC","ACA","AC6200","ACA6200",6200,"LHR","EGLL","2","2023-06-09 19:30","VIE","LOWW",NA,130
"IB","IBE","IB7304","IBE7304",7304,"LHR","EGLL","5","2023-06-09 19:30","SIN","WSSS",NA,815
"SL","SZS","SL812","SZS812",812,"LHR","EGLL","2","2023-06-09 19:30","OSL","ENGM",NA,130
"LH","DLH","LH919","DLH919",919,"LHR","EGLL","2","2023-06-09 19:30","FRA","EDDF",NA,95
"AA","AAL","AA6833","AAL6833",6833,"LHR","EGLL","5","2023-06-09 18:35","LIN","LIML",58,120
"AA","AAL","AA6595","AAL6595",6595,"LHR","EGLL","5","2023-06-09 19:35","AMS","EHAM",NA,80
"AA","AAL","AA8076","AAL8076",8076,"LHR","EGLL","2","2023-06-09 19:35","DUB","EIDW",NA,80
"JL","JAL","JL7877","JAL7877",7877,"LHR","EGLL","5","2023-06-09 19:35","FRA","EDDF",NA,100
"LH","DLH","LH5329","DLH5329",5329,"LHR","EGLL","2","2023-06-09 19:35","DUS","EDDL",NA,80
"KE","KAL","KE908","KAL908",908,"LHR","EGLL","4","2023-06-09 19:35","ICN","RKSI",NA,740
"BA","BAW","BA1348","BAW1348",1348,"LHR","EGLL","5","2023-06-09 18:45","JER","EGJJ",54,65
"BA","BAW","BA720","BAW720",720,"LHR","EGLL","5","2023-06-09 19:40","ZRH","LSZH",NA,105
"BA","BAW","BA988","BAW988",988,"LHR","EGLL","5","2023-06-09 19:40","BER","EDDB",NA,115
"BA","BAW","BA2365","BAW2365",2365,"LHR","EGLL","4","2023-06-09 19:45","DOH","OTHH",NA,405
"BA","BAW","BA1350","BAW1350",1350,"LHR","EGLL","5","2023-06-09 19:45","JER","EGJJ",NA,65
"G3","GLO","G35109","GLO5109",5109,"LHR","EGLL","4","2023-06-09 19:45","CDG","LFPG",NA,75
"EK","UAE","EK32","UAE32",32,"LHR","EGLL","3","2023-06-09 19:50","DXB","OMDB",NA,420
"CA","CCA","CA7057","CCA7057",7057,"LHR","EGLL","2","2023-06-09 19:50","LIS","LPPT",NA,160
"SQ","SIA","SQ2670","SIA2670",2670,"LHR","EGLL","2","2023-06-09 19:50","SVG","ENZV",NA,110
"MH","MAS","MH9479","MAS9479",9479,"LHR","EGLL","3","2023-06-09 19:55","JFK","KJFK",NA,469
"CI","CAL","CI82","CAL82",82,"LHR","EGLL","3","2023-06-09 19:55","TPE","RCTP",NA,810
