"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"BA","BAW","BA139","BAW139","139","LHR","EGLL","5","2023-06-08 10:05","BOM","VABB",5,555
"AY","FIN","AY5451","FIN5451","5451","LHR","EGLL","5","2023-06-08 09:50","SEA","KSEA",14,585
"BA","BAW","BA652","BAW652","652","LHR","EGLL","5","2023-06-08 10:15","JTR","LGSR",NA,240
"SV","SVA","SV110","SVA110","110","LHR","EGLL","4","2023-06-08 10:00","RUH","OERK",19,405
"AA","AAL","AA6653","AAL6653","6653","LHR","EGLL","5","2023-06-08 09:55","NBO","HKJK",23,520
"BA","BAW","BA862","BAW862","862","LHR","EGLL","3","2023-06-08 10:10","PRG","LKPR",9,130
"LX","SWR","LX3042","SWR3042","3042","LHR","EGLL","2","2023-06-08 10:25","SFO","KSFO",3,660
"EI","EIN","EI8983","EIN8983","8983","LHR","EGLL","5","2023-06-08 10:10","LAX","KLAX",10,675
"UA","UAL","UA6988","UAL6988","6988","LHR","EGLL","2","2023-06-08 10:20","OSL","ENGM",4,130
"MH","MAS","MH9530","MAS9530","9530","LHR","EGLL","3","2023-06-08 10:05","PHL","KPHL",17,475
"BA","BAW","BA4608","BAW4608","4608","LHR","EGLL","3","2023-06-08 09:40","HND","RJTT",44,830
"UA","UAL","UA879","UAL879","879","LHR","EGLL","2","2023-06-08 10:35","IAH","KIAH",NA,615
"AC","ACA","AC9994","ACA9994","9994","LHR","EGLL","2","2023-06-08 10:35","ARN","ESSA",NA,155
"BA","BAW","BA546","BAW546","546","LHR","EGLL","5","2023-06-08 10:35","FCO","LIRF",NA,165
"QR","QTR","QR5913","QTR5913","5913","LHR","EGLL","3","2023-06-08 10:15","NAS","MYNN",19,560
"DL","DAL","DL5948","DAL5948","5948","LHR","EGLL","3","2023-06-08 10:30","DEL","VIDP",NA,535
"DL","DAL","DL9902","DAL9902","9902","LHR","EGLL",NA,"2023-06-08 10:30","JFK","KJFK",NA,480
"UA","UAL","UA6814","UAL6814","6814","LHR","EGLL","2","2023-06-08 10:15","WAW","EPWA",11,155
"AA","AAL","AA6783","AAL6783","6783","LHR","EGLL","5","2023-06-08 10:30","LIN","LIML",4,120
"VS","VIR","VS7","VIR7","7","LHR","EGLL","3","2023-06-08 10:40","LAX","KLAX",NA,670
"AA","AAL","AA7033","AAL7033","7033","LHR","EGLL","3","2023-06-08 10:20","VLC","LEVC",25,140
"AY","FIN","AY5535","FIN5535","5535","LHR","EGLL","5","2023-06-08 10:35","ORD","KORD",5,520
"AA","AAL","AA6661","AAL6661","6661","LHR","EGLL","5","2023-06-08 10:15","DEL","VIDP",25,525
"GF","GFA","GF2","GFA2","2","LHR","EGLL","4","2023-06-08 10:00","BAH","OBBI",NA,375
"CX","CPA","CX7241","CPA7241","7241","LHR","EGLL","5","2023-06-08 10:00","NCL","EGNT",44,80
"EI","EIN","EI8907","EIN8907","8907","LHR","EGLL","5","2023-06-08 10:25","MIA","KMIA",21,560
"AA","AAL","AA6592","AAL6592","6592","LHR","EGLL","5","2023-06-08 10:40","LYS","LFLL",10,95
"AF","AFR","AF9902","AFR9902","9902","LHR","EGLL","3","2023-06-08 10:50","ATL","KATL",NA,580
"EI","EIN","EI8334","EIN8334","8334","LHR","EGLL","5","2023-06-08 10:40","DUB","EIDW",10,90
"BA","BAW","BA6032","BAW6032","6032","LHR","EGLL","3","2023-06-08 10:20","HEL","EFHK",33,175
"DL","DAL","DL19","DAL19","19","LHR","EGLL","3","2023-06-08 10:55","DTW","KDTW",NA,515
"IB","IBE","IB3175","IBE3175","3175","LHR","EGLL","5","2023-06-08 10:50","MAD","LEMD",16,145
"AA","AAL","AA6613","AAL6613","6613","LHR","EGLL","5","2023-06-08 10:35","IST","LTFM",20,240
"QR","QTR","QR2252","QTR2252","2252","LHR","EGLL","3","2023-06-08 11:00","ORD","KORD",NA,540
"QR","QTR","QR5870","QTR5870","5870","LHR","EGLL","3","2023-06-08 10:40","GIB","LXGB",20,175
"LH","DLH","LH7500","DLH7500","7500","LHR","EGLL","2","2023-06-08 11:05","DEN","KDEN",NA,580
"QR","QTR","QR5875","QTR5875","5875","LHR","EGLL","5","2023-06-08 11:00","FRA","EDDF",NA,105
"MH","MAS","MH3","MAS3","3","LHR","EGLL","4","2023-06-08 11:00","KUL","WMKK",NA,795
"AA","AAL","AA6996","AAL6996","6996","LHR","EGLL","5","2023-06-08 11:10","SFO","KSFO",NA,665
"UA","UAL","UA9230","UAL9230","9230","LHR","EGLL","2","2023-06-08 10:50","MUC","EDDM",10,110
"AA","AAL","AA6533","AAL6533","6533","LHR","EGLL","5","2023-06-08 10:10","CPH","EKCH",55,120
"QF","QFA","QF3523","QFA3523","3523","LHR","EGLL","5","2023-06-08 11:05","BER","EDDB",NA,115
"BA","BAW","BA5989","BAW5989","5989","LHR","EGLL","2","2023-06-08 11:05","NOC","EIKN",NA,90
"AA","AAL","AA6401","AAL6401","6401","LHR","EGLL","5","2023-06-08 10:30","EDI","EGPH",35,90
"BA","BAW","BA644","BAW644","644","LHR","EGLL","5","2023-06-08 11:10","KLX","LGKL",NA,230
"JL","JAL","JL7763","JAL7763","7763","LHR","EGLL","5","2023-06-08 11:00","BCN","LEBL",5,135
"LY","ELY","LY8006","ELY8006","8006","LHR","EGLL","3","2023-06-08 11:15","LAX","KLAX",NA,680
"QR","QTR","QR5876","QTR5876","5876","LHR","EGLL","5","2023-06-08 11:10","HAM","EDDH",NA,95
"MH","MAS","MH9668","MAS9668","9668","LHR","EGLL","5","2023-06-08 11:05","CDG","LFPG",5,75
"AA","AAL","AA6851","AAL6851","6851","LHR","EGLL","5","2023-06-08 11:15","ATH","LGAV",NA,225
"UL","ALK","UL2851","ALK2851","2851","LHR","EGLL","2","2023-06-08 10:15","YYC","CYYC",57,530
"BA","BAW","BA185","BAW185","185","LHR","EGLL","5","2023-06-08 11:00","EWR","KEWR",14,470
"KM","AMC","KM101","AMC101","101","LHR","EGLL","4","2023-06-08 10:50","MLA","LMML",NA,190
"SQ","SIA","SQ2824","SIA2824","2824","LHR","EGLL","2","2023-06-08 11:05","BRU","EBBR",10,65
"VS","VIR","VS185","VIR185","185","LHR","EGLL","3","2023-06-08 11:15","BGI","TBPB",NA,540
"AA","AAL","AA6708","AAL6708","6708","LHR","EGLL","3","2023-06-08 11:10","MRS","LFML",10,115
"AA","AAL","AA6898","AAL6898","6898","LHR","EGLL","5","2023-06-08 11:20","LIS","LPPT",NA,170
"BA","BAW","BA255","BAW255","255","LHR","EGLL","5","2023-06-08 11:30","BGI","TBPB",NA,525
"BA","BAW","BA75","BAW75","75","LHR","EGLL","5","2023-06-08 11:20","LOS","DNMM",NA,395
"SK","SAS","SK8037","SAS8037","8037","LHR","EGLL","2","2023-06-08 11:25","SIN","WSSS",NA,785
"TK","THY","TK1980","THY1980","1980","LHR","EGLL","2","2023-06-08 11:25","IST","LTFM",NA,220
"LH","DLH","LH9376","DLH9376","9376","LHR","EGLL","2","2023-06-08 11:25","LAX","KLAX",NA,665
"BA","BAW","BA660","BAW660","660","LHR","EGLL","5","2023-06-08 11:30","CHQ","LGSA",NA,245
"LH","DLH","LH905","DLH905","905","LHR","EGLL","2","2023-06-08 11:30","FRA","EDDF",NA,95
"AA","AAL","AA6992","AAL6992","6992","LHR","EGLL","5","2023-06-08 11:40","LAX","KLAX",NA,675
"AA","AAL","AA7037","AAL7037","7037","LHR","EGLL","5","2023-06-08 11:35","SPU","LDSP",NA,160
"IB","IBE","IB3169","IBE3169","3169","LHR","EGLL","5","2023-06-08 11:30","MAD","LEMD",NA,150
"AA","AAL","AA6934","AAL6934","6934","LHR","EGLL","5","2023-06-08 11:40","JFK","KJFK",NA,465
"IB","IBE","IB7572","IBE7572","7572","LHR","EGLL","5","2023-06-08 11:35","EDI","EGPH",NA,85
"AM","AMX","AM5816","AMX5816","5816","LHR","EGLL","4","2023-06-08 11:30","CDG","LFPG",NA,80
"MH","MAS","MH9856","MAS9856","9856","LHR","EGLL","5","2023-06-08 11:35","GVA","LSGG",NA,100
"IB","IBE","IB7386","IBE7386","7386","LHR","EGLL","5","2023-06-08 11:50","AUS","KAUS",NA,605
"AA","AAL","AA6504","AAL6504","6504","LHR","EGLL","5","2023-06-08 11:40","AMS","EHAM",NA,85
"MF","CXA","MF9306","CXA9306","9306","LHR","EGLL","4","2023-06-08 11:45","AMS","EHAM",NA,80
"AF","AFR","AF3624","AFR3624","3624","LHR","EGLL","3","2023-06-08 11:45","ATL","KATL",NA,565
"BA","BAW","BA410","BAW410","410","LHR","EGLL","5","2023-06-08 11:45","IBZ","LEIB",NA,150
"AA","AAL","AA6721","AAL6721","6721","LHR","EGLL","5","2023-06-08 11:20","LCA","LCLK",27,285
"SQ","SIA","SQ2519","SIA2519","2519","LHR","EGLL","3","2023-06-08 11:50","SFO","KSFO",NA,660
"JL","JAL","JL6545","JAL6545","6545","LHR","EGLL","5","2023-06-08 12:00","AGP","LEMG",NA,170
"AA","AAL","AA6605","AAL6605","6605","LHR","EGLL","5","2023-06-08 11:55","LCA","LCLK",NA,280
"QF","QFA","QF10","QFA10","10","LHR","EGLL","3","2023-06-08 11:55","PER","YPPH",NA,1005
"B6","JBU","B620","JBU20","20","LHR","EGLL","2","2023-06-08 11:55","JFK","KJFK",NA,499
"LY","ELY","LY8003","ELY8003","8003","LHR","EGLL","3","2023-06-08 12:00","DFW","KDFW",NA,610
"SN","BEL","SN9040","BEL9040","9040","LHR","EGLL","2","2023-06-08 12:00","EWR","KEWR",NA,490
"EI","EIN","EI159","EIN159","159","LHR","EGLL","2","2023-06-08 12:00","DUB","EIDW",NA,85
"UA","UAL","UA9757","UAL9757","9757","LHR","EGLL","2","2023-06-08 12:05","ZRH","LSZH",NA,100
"BA","BAW","BA1412","BAW1412","1412","LHR","EGLL","5","2023-06-08 12:05","BHD","EGAC",NA,85
"BA","BAW","BA1344","BAW1344","1344","LHR","EGLL","5","2023-06-08 12:05","JER","EGJJ",NA,65
"DL","DAL","DL5975","DAL5975","5975","LHR","EGLL","3","2023-06-08 12:10","SEA","KSEA",NA,585
"QR","QTR","QR9684","QTR9684","9684","LHR","EGLL","5","2023-06-08 12:10","NCE","LFMN",NA,125
"DL","DAL","DL5968","DAL5968","5968","LHR","EGLL","3","2023-06-08 12:10","MIA","KMIA",NA,590
"BA","BAW","BA414","BAW414","414","LHR","EGLL","5","2023-06-08 12:10","TFS","GCTS",8,270
"OS","AUA","OS7805","AUA7805","7805","LHR","EGLL","2","2023-06-08 12:15","IAD","KIAD",NA,490
"AY","FIN","AY5666","FIN5666","5666","LHR","EGLL","3","2023-06-08 12:15","CLT","KCLT",NA,526
"QR","QTR","QR9626","QTR9626","9626","LHR","EGLL","3","2023-06-08 12:15","ORD","KORD",NA,530
"A3","AEE","A3601","AEE601","601","LHR","EGLL","2","2023-06-08 12:15","ATH","LGAV",NA,215
"OS","AUA","OS7855","AUA7855","7855","LHR","EGLL","2","2023-06-08 12:20","SFO","KSFO",NA,660
"CX","CPA","CX252","CPA252","252","LHR","EGLL","3","2023-06-08 12:20","HKG","VHHH",NA,740
"UA","UAL","UA9628","UAL9628","9628","LHR","EGLL","2","2023-06-08 12:10","DUS","EDDL",10,80
"BA","BAW","BA560","BAW560","560","LHR","EGLL","5","2023-06-08 12:20","FCO","LIRF",NA,155
"CZ","CSN","CZ7226","CSN7226","7226","LHR","EGLL","5","2023-06-08 12:25","PVG","ZSPD",NA,750
"IB","IBE","IB7423","IBE7423","7423","LHR","EGLL","5","2023-06-08 12:25","GIG","SBGL",NA,700
"KU","KAC","KU104","KAC104","104","LHR","EGLL","4","2023-06-08 11:45","KWI","OKBK",45,355
"IB","IBE","IB4228","IBE4228","4228","LHR","EGLL","3","2023-06-08 12:30","MIA","KMIA",NA,566
"AA","AAL","AA6542","AAL6542","6542","LHR","EGLL","5","2023-06-08 12:30","EDI","EGPH",NA,95
"AC","ACA","AC7402","ACA7402","7402","LHR","EGLL","2","2023-06-08 12:30","BKK","VTBS",NA,690
"SV","SVA","SV106","SVA106","106","LHR","EGLL","4","2023-06-08 12:30","RUH","OERK",NA,405
"EI","EIN","EI8917","EIN8917","8917","LHR","EGLL","5","2023-06-08 12:35","IAD","KIAD",NA,480
"BA","BAW","BA520","BAW520","520","LHR","EGLL","5","2023-06-08 12:35","FNC","LPMA",NA,230
"BA","BAW","BA470","BAW470","470","LHR","EGLL","5","2023-06-08 12:00","VCE","LIPZ",36,140
"UA","UAL","UA8025","UAL8025","8025","LHR","EGLL","2","2023-06-08 12:40","YHZ","CYHZ",NA,410
"MH","MAS","MH9700","MAS9700","9700","LHR","EGLL","5","2023-06-08 12:40","BCN","LEBL",NA,125
"AA","AAL","AA6415","AAL6415","6415","LHR","EGLL","5","2023-06-08 12:45","ACC","DGAA",NA,400
"AA","AAL","AA6669","AAL6669","6669","LHR","EGLL","5","2023-06-08 12:45","MAA","VOMM",NA,615
"VS","VIR","VS165","VIR165","165","LHR","EGLL","3","2023-06-08 12:45","MBJ","MKJS",NA,585
"VS","VIR","VS141","VIR141","141","LHR","EGLL","3","2023-06-08 12:45","LAX","KLAX",NA,670
"ET","ETH","ET1140","ETH1140","1140","LHR","EGLL","2","2023-06-08 12:05","YYZ","CYYZ",37,475
"EI","EIN","EI8893","EIN8893","8893","LHR","EGLL","5","2023-06-08 12:50","DFW","KDFW",NA,600
"JL","JAL","JL7775","JAL7775","7775","LHR","EGLL","5","2023-06-08 12:50","CPH","EKCH",NA,115
"AA","AAL","AA6417","AAL6417","6417","LHR","EGLL","5","2023-06-08 12:55","DXB","OMDB",NA,430
"ME","MEA","ME202","MEA202","202","LHR","EGLL","3","2023-06-08 13:00","BEY","OLBA",NA,275
"LX","SWR","LX3120","SWR3120","3120","LHR","EGLL","2","2023-06-08 13:00","EWR","KEWR",NA,490
"AA","AAL","AA6409","AAL6409","6409","LHR","EGLL","5","2023-06-08 13:00","LIS","LPPT",NA,165
"AY","FIN","AY4050","FIN4050","4050","LHR","EGLL","3","2023-06-08 13:00","PHL","KPHL",NA,473
"VS","VIR","VS4029","VIR4029","4029","LHR","EGLL","3","2023-06-08 11:15","JFK","KJFK",105,480
"AA","AAL","AA6896","AAL6896","6896","LHR","EGLL","5","2023-06-08 13:05","AMS","EHAM",NA,85
"AA","AAL","AA6545","AAL6545","6545","LHR","EGLL","5","2023-06-08 13:05","MUC","EDDM",NA,115
"OS","AUA","OS7851","AUA7851","7851","LHR","EGLL","2","2023-06-08 13:05","ORD","KORD",NA,535
"AA","AAL","AA7057","AAL7057","7057","LHR","EGLL","5","2023-06-08 13:05","DBV","LDDU",NA,175
"DL","DAL","DL17","DAL17","17","LHR","EGLL","3","2023-06-08 12:55","DTW","KDTW",NA,505
"AA","AAL","AA6804","AAL6804","6804","LHR","EGLL","5","2023-06-08 13:05","MAD","LEMD",6,145
"EI","EIN","EI8336","EIN8336","8336","LHR","EGLL","5","2023-06-08 13:10","DUB","EIDW",NA,90
"EI","EIN","EI8877","EIN8877","8877","LHR","EGLL","5","2023-06-08 13:10","JFK","KJFK",NA,470
"FI","ICE","FI451","ICE451","451","LHR","EGLL","2","2023-06-08 13:10","KEF","BIKF",8,185
"BA","BAW","BA688","BAW688","688","LHR","EGLL","5","2023-06-08 13:10","IST","LTFM",NA,250
"AA","AAL","AA6400","AAL6400","6400","LHR","EGLL","5","2023-06-08 13:15","GLA","EGPF",NA,85
"LO","LOT","LO4503","LOT4503","4503","LHR","EGLL","2","2023-06-08 13:15","DEL","VIDP",NA,505
"IB","IBE","IB7337","IBE7337","7337","LHR","EGLL","5","2023-06-08 13:15","YYZ","CYYZ",NA,460
"AA","AAL","AA6776","AAL6776","6776","LHR","EGLL","5","2023-06-08 13:15","HAJ","EDDV",NA,95
"AA","AAL","AA6611","AAL6611","6611","LHR","EGLL","5","2023-06-08 13:15","HAM","EDDH",NA,95
"BA","BAW","BA632","BAW632","632","LHR","EGLL","5","2023-06-08 13:20","ATH","LGAV",NA,225
"KL","KLM","KL2503","KLM2503","2503","LHR","EGLL","3","2023-06-08 13:20","JFK","KJFK",NA,485
"MH","MAS","MH9672","MAS9672","9672","LHR","EGLL","5","2023-06-08 13:20","CDG","LFPG",NA,75
"AA","AAL","AA6583","AAL6583","6583","LHR","EGLL","5","2023-06-08 13:25","ARN","ESSA",NA,155
"UA","UAL","UA7651","UAL7651","7651","LHR","EGLL","2","2023-06-08 13:25","DUB","EIDW",NA,85
"QF","QFA","QF3559","QFA3559","3559","LHR","EGLL","5","2023-06-08 13:30","BHD","EGAC",NA,85
"LH","DLH","LH907","DLH907","907","LHR","EGLL","2","2023-06-08 13:30","FRA","EDDF",NA,95
"AA","AAL","AA6566","AAL6566","6566","LHR","EGLL","3","2023-06-08 12:20","VIE","LOWW",60,145
"JU","ASL","JU381","ASL381","381","LHR","EGLL","4","2023-06-08 13:30","BEG","LYBE",NA,160
"BA","BAW","BA1444","BAW1444","1444","LHR","EGLL","5","2023-06-08 13:35","EDI","EGPH",NA,85
"LH","DLH","LH2475","DLH2475","2475","LHR","EGLL","2","2023-06-08 13:35","MUC","EDDM",NA,110
"BA","BAW","BA452","BAW452","452","LHR","EGLL","5","2023-06-08 13:40","IBZ","LEIB",NA,150
"IB","IBE","IB7325","IBE7325","7325","LHR","EGLL","5","2023-06-08 13:40","PHL","KPHL",NA,475
"AC","ACA","AC5931","ACA5931","5931","LHR","EGLL","2","2023-06-08 13:40","IAH","KIAH",NA,610
"AC","ACA","AC6828","ACA6828","6828","LHR","EGLL","2","2023-06-08 13:45","ZRH","LSZH",NA,105
"S4","RZO","S48603","RZO8603","8603","LHR","EGLL","2","2023-06-08 13:45","LIS","LPPT",NA,160
"VS","VIR","VS250","VIR250","250","LHR","EGLL","3","2023-06-08 13:45","PVG","ZSPD",NA,760
"EI","EIN","EI715","EIN715","715","LHR","EGLL","2","2023-06-08 13:50","ORK","EICK",NA,80
"IB","IBE","IB7433","IBE7433","7433","LHR","EGLL","5","2023-06-08 13:50","SAN","KSAN",NA,675
"VS","VIR","VS8009","VIR8009","8009","LHR","EGLL","4","2023-06-08 13:55","YYC","CYYC",NA,525
"AC","ACA","AC9993","ACA9993","9993","LHR","EGLL","2","2023-06-08 13:55","ARN","ESSA",NA,150
"AA","AAL","AA6481","AAL6481","6481","LHR","EGLL","3","2023-06-08 14:00","PRG","LKPR",NA,120
"IB","IBE","IB7361","IBE7361","7361","LHR","EGLL","3","2023-06-08 14:00","BAH","OBBI",NA,385
"IB","IBE","IB7514","IBE7514","7514","LHR","EGLL","5","2023-06-08 14:00","WAW","EPWA",NA,145
"QR","QTR","QR9721","QTR9721","9721","LHR","EGLL","5","2023-06-08 14:00","TLS","LFBO",NA,105
"AI","AIC","AI128","AIC128","128","LHR","EGLL","2","2023-06-08 14:00","BOM","VABB",NA,520
"AC","ACA","AC865","ACA865","865","LHR","EGLL","2","2023-06-08 14:05","YUL","CYUL",NA,430
"AY","FIN","AY5793","FIN5793","5793","LHR","EGLL","3","2023-06-08 14:05","DFW","KDFW",NA,610
"BA","BAW","BA7810","BAW7810","7810","LHR","EGLL","2","2023-06-08 14:05","IOM","EGNS",NA,85
"AF","AFR","AF3587","AFR3587","3587","LHR","EGLL","3","2023-06-08 13:55","ATL","KATL",NA,575
"IB","IBE","IB7427","IBE7427","7427","LHR","EGLL","5","2023-06-08 14:05","RUH","OERK",NA,400
"LH","DLH","LH8572","DLH8572","8572","LHR","EGLL","2","2023-06-08 14:10","SFO","KSFO",NA,655
"IB","IBE","IB4120","IBE4120","4120","LHR","EGLL","3","2023-06-08 14:10","SEA","KSEA",NA,600
"LH","DLH","LH6812","DLH6812","6812","LHR","EGLL","2","2023-06-08 14:10","YVR","CYVR",NA,575
"LA","LAN","LA5489","LAN5489","5489","LHR","EGLL","5","2023-06-08 14:10","ABZ","EGPD",NA,90
"QR","QTR","QR6246","QTR6246","6246","LHR","EGLL","5","2023-06-08 14:10","MAN","EGCC",NA,65
"AA","AAL","AA6604","AAL6604","6604","LHR","EGLL","3","2023-06-08 14:15","MRS","LFML",NA,115
"AA","AAL","AA6655","AAL6655","6655","LHR","EGLL","5","2023-06-08 14:15","BLR","VOBL",NA,600
"AA","AAL","AA6727","AAL6727","6727","LHR","EGLL","5","2023-06-08 14:15","VCE","LIPZ",NA,140
"AA","AAL","AA6462","AAL6462","6462","LHR","EGLL","5","2023-06-08 14:15","FRA","EDDF",NA,100
"MH","MAS","MH9858","MAS9858","9858","LHR","EGLL","5","2023-06-08 14:15","GVA","LSGG",NA,95
"AY","FIN","AY462","FIN462","462","LHR","EGLL","5","2023-06-08 14:20","MAD","LEMD",NA,145
"GA","GIA","GA8862","GIA8862","8862","LHR","EGLL","3","2023-06-08 14:20","DXB","OMDB",NA,420
"BA","BAW","BA616","BAW616","616","LHR","EGLL","3","2023-06-08 14:20","PEG","LIRZ",NA,145
"BA","BAW","BA5965","BAW5965","5965","LHR","EGLL","2","2023-06-08 14:20","DUB","EIDW",NA,85
"AA","AAL","AA91","AAL91","91","LHR","EGLL","3","2023-06-08 14:25","ORD","KORD",NA,510
"UA","UAL","UA9739","UAL9739","9739","LHR","EGLL","2","2023-06-08 14:25","GVA","LSGG",NA,100
"BA","BAW","BA354","BAW354","354","LHR","EGLL","5","2023-06-08 14:30","NCE","LFMN",NA,125
"IB","IBE","IB7544","IBE7544","7544","LHR","EGLL","5","2023-06-08 14:30","NCL","EGNT",NA,75
"BA","BAW","BA432","BAW432","432","LHR","EGLL","5","2023-06-08 14:30","AMS","EHAM",NA,80
"IB","IBE","IB7392","IBE7392","7392","LHR","EGLL","5","2023-06-08 14:35","IAH","KIAH",NA,615
"EI","EIN","EI8815","EIN8815","8815","LHR","EGLL","5","2023-06-08 14:35","JFK","KJFK",NA,475
"EW","EWG","EW2461","EWG2461","2461","LHR","EGLL","2","2023-06-08 14:35","STR","EDDS",NA,95
"BA","BAW","BA1525","BAW1525","1525","LHR","EGLL","3","2023-06-08 14:40","MIA","KMIA",NA,566
"AY","FIN","AY5529","FIN5529","5529","LHR","EGLL","5","2023-06-08 14:40","PHX","KPHX",NA,650
"KL","KLM","KL4822","KLM4822","4822","LHR","EGLL","3","2023-06-08 14:40","JFK","KJFK",NA,485
"AY","FIN","AY5413","FIN5413","5413","LHR","EGLL","5","2023-06-08 14:40","BOS","KBOS",NA,440
"MF","CXA","MF9748","CXA9748","9748","LHR","EGLL","4","2023-06-08 14:45","AMS","EHAM",NA,75
"AY","FIN","AY5419","FIN5419","5419","LHR","EGLL","5","2023-06-08 14:45","DEN","KDEN",NA,590
"X3","TUI","X3465","TUI465","465","LHR","EGLL","2","2023-06-08 14:45","CGN","EDDK",NA,80
"UA","UAL","UA7667","UAL7667","7667","LHR","EGLL","2","2023-06-08 14:45","SNN","EINN",NA,85
"AA","AAL","AA6643","AAL6643","6643","LHR","EGLL","3","2023-06-08 14:50","VIE","LOWW",NA,145
"XY","KNE","XY3020","KNE3020","3020","LHR","EGLL","4","2023-06-08 14:50","AUH","OMAA",NA,410
"LH","DLH","LH7673","DLH7673","7673","LHR","EGLL","2","2023-06-08 14:50","DEN","KDEN",NA,580
"RO","ROT","RO392","ROT392","392","LHR","EGLL","4","2023-06-08 14:50","OTP","LROP",NA,200
"EW","EWG","EW7463","EWG7463","7463","LHR","EGLL","2","2023-06-08 14:50","HAM","EDDH",NA,90
"EI","EIN","EI8987","EIN8987","8987","LHR","EGLL","5","2023-06-08 14:05","SFO","KSFO",50,665
"QR","QTR","QR6217","QTR6217","6217","LHR","EGLL","3","2023-06-08 15:00","BDA","TXKF",NA,435
"AC","ACA","AC2850","ACA2850","2850","LHR","EGLL","2","2023-06-08 15:00","CAI","HECA",NA,280
"OS","AUA","OS462","AUA462","462","LHR","EGLL","2","2023-06-08 15:00","VIE","LOWW",NA,140
"BA","BAW","BA277","BAW277","277","LHR","EGLL","5","2023-06-08 15:00","HYD","VOHS",NA,585
"BA","BAW","BA542","BAW542","542","LHR","EGLL","5","2023-06-08 15:00","BLQ","LIPE",NA,130
"KQ","KQA","KQ3905","KQA3905","3905","LHR","EGLL","4","2023-06-08 15:05","CDG","LFPG",NA,80
"AY","FIN","AY5403","FIN5403","5403","LHR","EGLL","5","2023-06-08 15:05","BNA","KBNA",NA,540
"VA","VOZ","VA6107","VOZ6107","6107","LHR","EGLL","4","2023-06-08 15:05","DOH","OTHH",NA,405
"AA","AAL","AA6520","AAL6520","6520","LHR","EGLL","5","2023-06-08 15:05","MXP","LIMC",NA,120
"BA","BAW","BA89","BAW89","89","LHR","EGLL","5","2023-06-08 15:05","PKX","ZBAD",NA,690
"JL","JAL","JL7783","JAL7783","7783","LHR","EGLL","5","2023-06-08 15:10","EDI","EGPH",NA,85
