"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"IB","IBE","IB7486","IBE7486",7486,"LHR","EGLL","5","2023-06-05 16:45","BCN","LEBL",125
"KU","KAC","KU102","KAC102",102,"LHR","EGLL","4","2023-06-05 16:45","KWI","OKBK",355
"AA","AAL","AA8047","AAL8047",8047,"LHR","EGLL","2","2023-06-05 16:50","DUB","EIDW",85
"EI","EIN","EI8975","EIN8975",8975,"LHR","EGLL","5","2023-06-05 16:50","LAS","KLAS",640
"EK","UAE","EK30","UAE30",30,"LHR","EGLL","3","2023-06-05 16:50","DXB","OMDB",415
"IB","IBE","IB4784","IBE4784",4784,"LHR","EGLL","3","2023-06-05 16:55","CLT","KCLT",515
"IB","IBE","IB7784","IBE7784",7784,"LHR","EGLL","5","2023-06-05 16:55","PIT","KPIT",480
"BA","BAW","BA1346","BAW1346",1346,"LHR","EGLL","5","2023-06-05 16:00","JER","EGJJ",65
"IB","IBE","IB4223","IBE4223",4223,"LHR","EGLL","3","2023-06-05 17:00","JFK","KJFK",469
"SK","SAS","SK506","SAS506",506,"LHR","EGLL","2","2023-06-05 17:00","CPH","EKCH",110
"CX","CPA","CX238","CPA238",238,"LHR","EGLL","3","2023-06-05 17:00","HKG","VHHH",735
"JL","JAL","JL7855","JAL7855",7855,"LHR","EGLL","3","2023-06-05 17:00","PRG","LKPR",120
"AA","AAL","AA6927","AAL6927",6927,"LHR","EGLL","5","2023-06-05 17:05","BOS","KBOS",455
"AA","AAL","AA7027","AAL7027",7027,"LHR","EGLL","5","2023-06-05 17:05","TLV","LLBG",290
"RJ","RJA","RJ112","RJA112",112,"LHR","EGLL","3","2023-06-05 17:05","AMM","OJAI",305
"LA","LAN","LA5527","LAN5527",5527,"LHR","EGLL","5","2023-06-05 17:05","CPH","EKCH",115
"BA","BAW","BA227","BAW227",227,"LHR","EGLL","5","2023-06-05 16:10","ATL","KATL",555
"CI","CAL","CI9253","CAL9253",9253,"LHR","EGLL","4","2023-06-05 16:55","FCO","LIRF",160
"AC","ACA","AC6777","ACA6777",6777,"LHR","EGLL","2","2023-06-05 17:10","ZRH","LSZH",105
"G3","GLO","G35637","GLO5637",5637,"LHR","EGLL","4","2023-06-05 17:10","AMS","EHAM",85
"EI","EIN","EI8799","EIN8799",8799,"LHR","EGLL","5","2023-06-05 17:10","YYZ","CYYZ",465
"BA","BAW","BA7061","BAW7061",7061,"LHR","EGLL","5","2023-06-05 17:10","MAD","LEMD",150
"BA","BAW","BA1502","BAW1502",1502,"LHR","EGLL","3","2023-06-05 17:15","LAX","KLAX",679
"AA","AAL","AA6498","AAL6498",6498,"LHR","EGLL","5","2023-06-05 17:15","FRA","EDDF",100
"LX","SWR","LX349","SWR349",349,"LHR","EGLL","2","2023-06-05 17:15","GVA","LSGG",100
"AA","AAL","AA7043","AAL7043",7043,"LHR","EGLL","5","2023-06-05 17:20","OPO","LPPR",145
"JL","JAL","JL7781","JAL7781",7781,"LHR","EGLL","5","2023-06-05 17:20","DUS","EDDL",85
"AA","AAL","AA6517","AAL6517",6517,"LHR","EGLL","5","2023-06-05 17:15","BHD","EGAC",85
"IB","IBE","IB7335","IBE7335",7335,"LHR","EGLL","5","2023-06-05 17:25","YVR","CYVR",575
"VS","VIR","VS11","VIR11",11,"LHR","EGLL","3","2023-06-05 17:15","BOS","KBOS",466
"VS","VIR","VS41","VIR41",41,"LHR","EGLL","3","2023-06-05 17:30","SFO","KSFO",660
"VS","VIR","VS23","VIR23",23,"LHR","EGLL","3","2023-06-05 17:30","LAX","KLAX",670
"SQ","SIA","SQ2662","SIA2662",2662,"LHR","EGLL","2","2023-06-05 17:30","OSL","ENGM",135
"BA","BAW","BA998","BAW998",998,"LHR","EGLL","5","2023-06-05 17:30","BER","EDDB",115
"AY","FIN","AY5897","FIN5897",5897,"LHR","EGLL","5","2023-06-05 16:55","EDI","EGPH",85
"UU","REU","UU8281","REU8281",8281,"LHR","EGLL","4","2023-06-05 17:35","CDG","LFPG",80
"QR","QTR","QR9716","QTR9716",9716,"LHR","EGLL","3","2023-06-05 17:35","MRS","LFML",120
"EW","EWG","EW9465","EWG9465",9465,"LHR","EGLL","2","2023-06-05 17:35","DUS","EDDL",80
"SV","SVA","SV112","SVA112",112,"LHR","EGLL","4","2023-06-05 17:35","JED","OEJN",370
"FB","LZB","FB852","LZB852",852,"LHR","EGLL","4","2023-06-05 17:35","SOF","LBSF",190
"NH","ANA","NH6138","ANA6138",6138,"LHR","EGLL","2","2023-06-05 17:30","FRA","EDDF",95
"QR","QTR","QR9747","QTR9747",9747,"LHR","EGLL","5","2023-06-05 17:40","ZRH","LSZH",105
"JL","JAL","JL7799","JAL7799",7799,"LHR","EGLL","5","2023-06-05 17:40","WAW","EPWA",145
"BA","BAW","BA356","BAW356",356,"LHR","EGLL","5","2023-06-05 17:45","NCE","LFMN",125
"NH","ANA","NH6142","ANA6142",6142,"LHR","EGLL","2","2023-06-05 17:50","MUC","EDDM",110
"SQ","SIA","SQ2826","SIA2826",2826,"LHR","EGLL","2","2023-06-05 17:50","BRU","EBBR",65
"LX","SWR","LX3116","SWR3116",3116,"LHR","EGLL","2","2023-06-05 18:00","BOS","KBOS",460
"LX","SWR","LX3060","SWR3060",3060,"LHR","EGLL","2","2023-06-05 18:00","EWR","KEWR",490
"BA","BAW","BA31","BAW31",31,"LHR","EGLL","5","2023-06-05 18:00","HKG","VHHH",760
"BA","BAW","BA293","BAW293",293,"LHR","EGLL","5","2023-06-05 17:20","IAD","KIAD",490
"OS","AUA","OS8287","AUA8287",8287,"LHR","EGLL","2","2023-06-05 18:00","YYZ","CYYZ",475
"AF","AFR","AF9089","AFR9089",9089,"LHR","EGLL","3","2023-06-05 17:50","JFK","KJFK",485
"BA","BAW","BA1348","BAW1348",1348,"LHR","EGLL","5","2023-06-05 18:00","JER","EGJJ",65
"BA","BAW","BA312","BAW312",312,"LHR","EGLL","5","2023-06-05 17:20","AMM","OJAI",315
"IB","IBE","IB7378","IBE7378",7378,"LHR","EGLL","5","2023-06-05 18:05","JFK","KJFK",475
"AA","AAL","AA6871","AAL6871",6871,"LHR","EGLL","5","2023-06-05 18:05","GVA","LSGG",100
"EI","EIN","EI8795","EIN8795",8795,"LHR","EGLL","5","2023-06-05 18:05","YUL","CYUL",430
"IB","IBE","IB7368","IBE7368",7368,"LHR","EGLL","5","2023-06-05 18:05","CAI","HECA",300
"SK","SAS","SK528","SAS528",528,"LHR","EGLL","2","2023-06-05 18:05","ARN","ESSA",150
"AY","FIN","AY1338","FIN1338",1338,"LHR","EGLL","3","2023-06-05 18:10","HEL","EFHK",170
"SQ","SIA","SQ2380","SIA2380",2380,"LHR","EGLL","2","2023-06-05 18:10","WAW","EPWA",155
"AA","AAL","AA8074","AAL8074",8074,"LHR","EGLL","2","2023-06-05 18:10","DUB","EIDW",85
"AT","RAM","AT801","RAM801",801,"LHR","EGLL","4","2023-06-05 18:10","CMN","GMMN",205
"KQ","KQA","KQ4090","KQA4090",4090,"LHR","EGLL","5","2023-06-05 18:15","NCL","EGNT",75
"MH","MAS","MH9882","MAS9882",9882,"LHR","EGLL","5","2023-06-05 18:15","MAN","EGCC",65
"BA","BAW","BA426","BAW426",426,"LHR","EGLL","5","2023-06-05 18:15","NAP","LIRN",160
"AA","AAL","AA6452","AAL6452",6452,"LHR","EGLL","5","2023-06-05 18:15","AMS","EHAM",80
"CX","CPA","CX250","CPA250",250,"LHR","EGLL","3","2023-06-05 18:20","HKG","VHHH",740
"AA","AAL","AA6892","AAL6892",6892,"LHR","EGLL","5","2023-06-05 18:20","CDG","LFPG",85
"QR","QTR","QR9700","QTR9700",9700,"LHR","EGLL","5","2023-06-05 18:25","DUB","EIDW",90
"BA","BAW","BA5923","BAW5923",5923,"LHR","EGLL","2","2023-06-05 18:25","ORK","EICK",85
"DL","DAL","DL7541","DAL7541",7541,"LHR","EGLL","4","2023-06-05 18:25","NBO","HKJK",515
"TK","THY","TK1972","THY1972",1972,"LHR","EGLL","2","2023-06-05 18:30","IST","LTFM",220
"KC","KZR","KC664","KZR664",664,"LHR","EGLL","4","2023-06-05 18:30","SCO","UATE",350
"LH","DLH","LH917","DLH917",917,"LHR","EGLL","2","2023-06-05 18:30","FRA","EDDF",95
"AH","DAH","AH2055","DAH2055",2055,"LHR","EGLL","4","2023-06-05 18:30","ALG","DAAG",175
"AF","AFR","AF9916","AFR9916",9916,"LHR","EGLL","3","2023-06-05 18:35","JFK","KJFK",455
"AA","AAL","AA6833","AAL6833",6833,"LHR","EGLL","5","2023-06-05 18:35","LIN","LIML",120
"AA","AAL","AA6702","AAL6702",6702,"LHR","EGLL","5","2023-06-05 18:35","LCA","LCLK",275
"SL","SZS","SL1516","SZS1516",1516,"LHR","EGLL","2","2023-06-05 18:40","CPH","EKCH",110
"LX","SWR","LX327","SWR327",327,"LHR","EGLL","2","2023-06-05 18:40","ZRH","LSZH",100
"JL","JAL","JL7160","JAL7160",7160,"LHR","EGLL","5","2023-06-05 18:40","VCE","LIPZ",130
"UA","UAL","UA6881","UAL6881",6881,"LHR","EGLL","2","2023-06-05 18:45","LIS","LPPT",160
"BA","BAW","BA7059","BAW7059",7059,"LHR","EGLL","5","2023-06-05 18:45","MAD","LEMD",145
"QR","QTR","QR9690","QTR9690",9690,"LHR","EGLL","5","2023-06-05 18:45","EDI","EGPH",85
"BA","BAW","BA1614","BAW1614",1614,"LHR","EGLL","3","2023-06-05 18:50","LAX","KLAX",680
"LM","LOG","LM626","LOG626",626,"LHR","EGLL","2","2023-06-05 18:50","DND","EGPN",100
"DL","DAL","DL5945","DAL5945",5945,"LHR","EGLL","3","2023-06-05 18:50","BOM","VABB",560
"QR","QTR","QR106","QTR106",106,"LHR","EGLL","4","2023-06-05 18:55","DOH","OTHH",400
"PK","PIA","PK5934","PIA5934",5934,"LHR","EGLL","2","2023-06-05 18:55","IST","LTFM",235
"BA","BAW","BA972","BAW972",972,"LHR","EGLL","5","2023-06-05 18:55","HAM","EDDH",100
"SK","SAS","SK1524","SAS1524",1524,"LHR","EGLL","2","2023-06-05 19:00","ARN","ESSA",145
"NH","ANA","NH212","ANA212",212,"LHR","EGLL","2","2023-06-05 19:00","HND","RJTT",845
"VS","VIR","VS21","VIR21",21,"LHR","EGLL","3","2023-06-05 19:05","IAD","KIAD",505
"AA","AAL","AA6942","AAL6942",6942,"LHR","EGLL","5","2023-06-05 19:05","JFK","KJFK",465
"BA","BAW","BA558","BAW558",558,"LHR","EGLL","5","2023-06-05 19:05","FCO","LIRF",160
"BA","BAW","BA55","BAW55",55,"LHR","EGLL","5","2023-06-05 19:05","JNB","FAOR",660
"AA","AAL","AA6428","AAL6428",6428,"LHR","EGLL","5","2023-06-05 19:05","ARN","ESSA",150
