"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"QR","QTR","QR5984","QTR5984","5984","LHR","EGLL","5","2023-06-06 07:30","BHD","EGAC",85
"BA","BAW","BA902","BAW902","902","LHR","EGLL","5","2023-06-06 07:05","FRA","EDDF",95
"BA","BAW","BA762","BAW762","762","LHR","EGLL","3","2023-06-06 07:15","OSL","ENGM",130
"LH","DLH","LH923","DLH923","923","LHR","EGLL","2","2023-06-06 07:30","FRA","EDDF",95
"BA","BAW","BA556","BAW556","556","LHR","EGLL","5","2023-06-06 07:25","FCO","LIRF",160
"AA","AAL","AA109","AAL109","109","LHR","EGLL","3","2023-06-06 07:45","BOS","KBOS",438
"BA","BAW","BA936","BAW936","936","LHR","EGLL","5","2023-06-06 07:35","DUS","EDDL",85
"BA","BAW","BA342","BAW342","342","LHR","EGLL","5","2023-06-06 07:35","NCE","LFMN",125
"JL","JAL","JL6521","JAL6521","6521","LHR","EGLL","5","2023-06-06 07:35","WAW","EPWA",145
"BA","BAW","BA1340","BAW1340","1340","LHR","EGLL","5","2023-06-06 07:30","JER","EGJJ",65
"AA","AAL","AA8033","AAL8033","8033","LHR","EGLL","2","2023-06-06 07:40","DUB","EIDW",80
"SN","BEL","SN9028","BEL9028","9028","LHR","EGLL","2","2023-06-06 07:45","EWR","KEWR",455
"JL","JAL","JL6515","JAL6515","6515","LHR","EGLL","5","2023-06-06 07:45","MAD","LEMD",145
"JL","JAL","JL7155","JAL7155","7155","LHR","EGLL","5","2023-06-06 07:40","BLQ","LIPE",130
"AY","FIN","AY500","FIN500","500","LHR","EGLL","5","2023-06-06 07:30","LIS","LPPT",165
"AA","AAL","AA6793","AAL6793","6793","LHR","EGLL","5","2023-06-06 07:40","TLS","LFBO",110
"AC","ACA","AC5337","ACA5337","5337","LHR","EGLL","2","2023-06-06 08:00","IAD","KIAD",495
"BA","BAW","BA524","BAW524","524","LHR","EGLL","5","2023-06-06 07:50","FLR","LIRQ",130
"AC","ACA","AC2712","ACA2712","2712","LHR","EGLL","2","2023-06-06 08:00","LIS","LPPT",160
"AA","AAL","AA7022","AAL7022","7022","LHR","EGLL","5","2023-06-06 07:50","IBZ","LEIB",160
"AA","AAL","AA7025","AAL7025","7025","LHR","EGLL","5","2023-06-06 08:00","TLV","LLBG",290
"AA","AAL","AA7031","AAL7031","7031","LHR","EGLL","5","2023-06-06 07:40","JMK","LGMK",240
"QF","QFA","QF3805","QFA3805","3805","LHR","EGLL","3","2023-06-06 07:30","HEL","EFHK",170
"BA","BAW","BA652","BAW652","652","LHR","EGLL","5","2023-06-06 08:00","JTR","LGSR",240
"BA","BAW","BA310","BAW310","310","LHR","EGLL","3","2023-06-06 08:05","ALG","DAAG",175
"EW","EWG","EW9469","EWG9469","9469","LHR","EGLL","2","2023-06-06 08:05","DUS","EDDL",80
"IB","IBE","IB7355","IBE7355","7355","LHR","EGLL","5","2023-06-06 08:25","JFK","KJFK",460
"AA","AAL","AA6469","AAL6469","6469","LHR","EGLL","5","2023-06-06 08:15","DUB","EIDW",85
"AA","AAL","AA6425","AAL6425","6425","LHR","EGLL","5","2023-06-06 08:15","BRU","EBBR",70
"QR","QTR","QR5874","QTR5874","5874","LHR","EGLL","5","2023-06-06 08:15","GVA","LSGG",95
"JL","JAL","JL7149","JAL7149","7149","LHR","EGLL","5","2023-06-06 08:20","FCO","LIRF",155
"BA","BAW","BA1434","BAW1434","1434","LHR","EGLL","5","2023-06-06 07:50","EDI","EGPH",85
"BA","BAW","BA534","BAW534","534","LHR","EGLL","5","2023-06-06 08:15","NAP","LIRN",165
"WB","RWD","WB1000","RWD1000","1000","LHR","EGLL","4","2023-06-06 08:30","DOH","OTHH",400
"BA","BAW","BA928","BAW928","928","LHR","EGLL","5","2023-06-06 08:15","TIA","LATI",185
"QR","QTR","QR5896","QTR5896","5896","LHR","EGLL","3","2023-06-06 08:25","LUX","ELLX",80
"OU","CTN","OU5491","CTN5491","5491","LHR","EGLL","2","2023-06-06 08:30","FRA","EDDF",95
"OS","AUA","OS8227","AUA8227","8227","LHR","EGLL","2","2023-06-06 08:30","YYZ","CYYZ",465
"QF","QFA","QF3519","QFA3519","3519","LHR","EGLL","5","2023-06-06 08:20","PSA","LIRP",130
"MH","MAS","MH9395","MAS9395","9395","LHR","EGLL","3","2023-06-06 08:40","DFW","KDFW",605
"BA","BAW","BA620","BAW620","620","LHR","EGLL","5","2023-06-06 08:35","LCA","LCLK",280
"AM","AMX","AM7695","AMX7695","7695","LHR","EGLL","3","2023-06-06 08:20","TLV","LLBG",320
"DL","DAL","DL9501","DAL9501","9501","LHR","EGLL","4","2023-06-06 08:40","AMS","EHAM",80
"MH","MAS","MH9902","MAS9902","9902","LHR","EGLL","5","2023-06-06 08:40","BER","EDDB",115
"AA","AAL","AA6965","AAL6965","6965","LHR","EGLL","3","2023-06-06 08:25","NUE","EDDN",105
"BA","BAW","BA4002","BAW4002","4002","LHR","EGLL","2","2023-06-06 08:45","LDY","EGAE",85
"BA","BAW","BA578","BAW578","578","LHR","EGLL","5","2023-06-06 08:45","VCE","LIPZ",140
"BA","BAW","BA848","BAW848","848","LHR","EGLL","3","2023-06-06 08:45","ZAG","LDZA",150
"EW","EWG","EW7465","EWG7465","7465","LHR","EGLL","2","2023-06-06 08:45","HAM","EDDH",90
"BA","BAW","BA306","BAW306","306","LHR","EGLL","5","2023-06-06 08:45","CDG","LFPG",75
"BA","BAW","BA1306","BAW1306","1306","LHR","EGLL","5","2023-06-06 08:40","ABZ","EGPD",95
"UA","UAL","UA9646","UAL9646","9646","LHR","EGLL","2","2023-06-06 08:50","CGN","EDDK",80
"AC","ACA","AC6905","ACA6905","6905","LHR","EGLL","2","2023-06-06 08:50","DUB","EIDW",85
"AA","AAL","AA6543","AAL6543","6543","LHR","EGLL","5","2023-06-06 08:55","MUC","EDDM",115
"BA","BAW","BA790","BAW790","790","LHR","EGLL","3","2023-06-06 08:55","GOT","ESGG",120
"MH","MAS","MH9706","MAS9706","9706","LHR","EGLL","5","2023-06-06 08:55","BCN","LEBL",135
"AF","AFR","AF7551","AFR7551","7551","LHR","EGLL","4","2023-06-06 08:55","NCE","LFMN",120
"AM","AMX","AM6022","AMX6022","6022","LHR","EGLL","4","2023-06-06 09:00","CDG","LFPG",80
"WB","RWD","WB1103","RWD1103","1103","LHR","EGLL","4","2023-06-06 09:00","DOH","OTHH",405
"AA","AAL","AA6855","AAL6855","6855","LHR","EGLL","5","2023-06-06 09:00","ATH","LGAV",225
"AC","ACA","AC6818","ACA6818","6818","LHR","EGLL","2","2023-06-06 08:40","ZRH","LSZH",115
"AC","ACA","AC6198","ACA6198","6198","LHR","EGLL","2","2023-06-06 09:05","VIE","LOWW",135
"QF","QFA","QF8008","QFA8008","8008","LHR","EGLL","3","2023-06-06 09:05","DXB","OMDB",425
"UA","UAL","UA9743","UAL9743","9743","LHR","EGLL","2","2023-06-06 08:55","GVA","LSGG",95
"AA","AAL","AA6755","AAL6755","6755","LHR","EGLL","3","2023-06-06 09:05","STR","EDDS",105
"AA","AAL","AA6885","AAL6885","6885","LHR","EGLL","5","2023-06-06 09:05","MXP","LIMC",135
"QR","QTR","QR5945","QTR5945","5945","LHR","EGLL","5","2023-06-06 08:40","GLA","EGPF",85
"UA","UAL","UA8851","UAL8851","8851","LHR","EGLL","2","2023-06-06 09:00","MUC","EDDM",110
"MH","MAS","MH5759","MAS5759","5759","LHR","EGLL","2","2023-06-06 09:10","SIN","WSSS",800
"UA","UAL","UA9635","UAL9635","9635","LHR","EGLL","2","2023-06-06 09:10","STR","EDDS",95
"MH","MAS","MH9407","MAS9407","9407","LHR","EGLL","3","2023-06-06 09:15","ORD","KORD",515
"JL","JAL","JL6980","JAL6980","6980","LHR","EGLL","5","2023-06-06 09:15","MAD","LEMD",150
"BA","BAW","BA1326","BAW1326","1326","LHR","EGLL","5","2023-06-06 09:15","NCL","EGNT",80
"SQ","SIA","SQ2503","SIA2503","2503","LHR","EGLL","3","2023-06-06 09:20","JFK","KJFK",465
"BA","BAW","BA336","BAW336","336","LHR","EGLL","3","2023-06-06 09:20","MRS","LFML",115
"BA","BAW","BA5927","BAW5927","5927","LHR","EGLL","2","2023-06-06 09:20","ORK","EICK",85
"JL","JAL","JL6501","JAL6501","6501","LHR","EGLL","5","2023-06-06 09:15","EDI","EGPH",85
"BA","BAW","BA496","BAW496","496","LHR","EGLL","5","2023-06-06 09:25","PMI","LEPA",155
"BA","BAW","BA384","BAW384","384","LHR","EGLL","5","2023-06-06 09:25","CAI","HECA",300
"AC","ACA","AC6672","ACA6672","6672","LHR","EGLL","4","2023-06-06 09:30","AUH","OMAA",410
"AC","ACA","AC867","ACA867","867","LHR","EGLL","2","2023-06-06 09:30","YUL","CYUL",430
"BA","BAW","BA1590","BAW1590","1590","LHR","EGLL","3","2023-06-06 09:30","DFW","KDFW",610
"VS","VIR","VS4041","VIR4041","4041","LHR","EGLL","3","2023-06-06 09:20","MSP","KMSP",530
"AY","FIN","AY5495","FIN5495","5495","LHR","EGLL","5","2023-06-06 09:35","IAH","KIAH",615
"EI","EIN","EI8310","EIN8310","8310","LHR","EGLL","5","2023-06-06 09:25","BHD","EGAC",85
"AY","FIN","AY4179","FIN4179","4179","LHR","EGLL","3","2023-06-06 09:35","PHX","KPHX",661
"IB","IBE","IB7333","IBE7333","7333","LHR","EGLL","5","2023-06-06 09:35","HND","RJTT",815
"UA","UAL","UA8810","UAL8810","8810","LHR","EGLL","2","2023-06-06 09:30","FRA","EDDF",95
"QR","QTR","QR9748","QTR9748","9748","LHR","EGLL","5","2023-06-06 09:25","NCE","LFMN",135
"JL","JAL","JL42","JAL42","42","LHR","EGLL","3","2023-06-06 09:40","HND","RJTT",830
"VS","VIR","VS5","VIR5","5","LHR","EGLL","3","2023-06-06 09:40","MIA","KMIA",565
"EI","EIN","EI8875","EIN8875","8875","LHR","EGLL","5","2023-06-06 09:45","JFK","KJFK",465
"BA","BAW","BA7852","BAW7852","7852","LHR","EGLL","2","2023-06-06 09:45","DND","EGPN",100
"QR","QTR","QR2221","QTR2221","2221","LHR","EGLL","3","2023-06-06 09:45","CLT","KCLT",526
"AI","AIC","AI162","AIC162","162","LHR","EGLL","2","2023-06-06 09:45","DEL","VIDP",515
"BA","BAW","BA53","BAW53","53","LHR","EGLL","5","2023-06-06 09:50","SEA","KSEA",585
"EI","EIN","EI381","EIN381","381","LHR","EGLL","2","2023-06-06 09:50","SNN","EINN",90
"BA","BAW","BA5955","BAW5955","5955","LHR","EGLL","2","2023-06-06 09:50","DUB","EIDW",85
"EI","EIN","EI8983","EIN8983","8983","LHR","EGLL","5","2023-06-06 09:50","LAX","KLAX",675
"TG","THA","TG6223","THA6223","6223","LHR","EGLL","2","2023-06-06 09:55","CPH","EKCH",110
"GA","GIA","GA9239","GIA9239","9239","LHR","EGLL","4","2023-06-06 09:55","AMS","EHAM",90
"QF","QFA","QF3546","QFA3546","3546","LHR","EGLL","3","2023-06-06 09:55","BUD","LHBP",165
"JL","JAL","JL7143","JAL7143","7143","LHR","EGLL","3","2023-06-06 09:55","PRG","LKPR",130
"AY","FIN","AY4137","FIN4137","4137","LHR","EGLL","3","2023-06-05 18:50","LAX","KLAX",680
"AA","AAL","AA6898","AAL6898","6898","LHR","EGLL","5","2023-06-06 10:00","LIS","LPPT",160
"SV","SVA","SV110","SVA110","110","LHR","EGLL","4","2023-06-06 10:00","RUH","OERK",405
"GF","GFA","GF2","GFA2","2","LHR","EGLL","4","2023-06-06 10:00","BAH","OBBI",375
"AF","AFR","AF3610","AFR3610","3610","LHR","EGLL","3","2023-06-06 09:55","BOS","KBOS",455
"BA","BAW","BA1550","BAW1550","1550","LHR","EGLL","3","2023-06-06 10:05","RDU","KRDU",510
"QR","QTR","QR2249","QTR2249","2249","LHR","EGLL","3","2023-06-06 10:05","PHL","KPHL",475
"AA","AAL","AA6657","AAL6657","6657","LHR","EGLL","5","2023-06-06 10:05","BOM","VABB",555
"BA","BAW","BA65","BAW65","65","LHR","EGLL","5","2023-06-06 10:10","NBO","HKJK",520
"BA","BAW","BA1476","BAW1476","1476","LHR","EGLL","5","2023-06-06 10:10","GLA","EGPF",90
"AA","AAL","AA6824","AAL6824","6824","LHR","EGLL","3","2023-06-06 10:10","GIB","LXGB",175
"MH","MAS","MH9800","MAS9800","9800","LHR","EGLL","5","2023-06-06 10:10","CPH","EKCH",120
"QR","QTR","QR5913","QTR5913","5913","LHR","EGLL","3","2023-06-06 10:15","NAS","MYNN",560
"UA","UAL","UA6814","UAL6814","6814","LHR","EGLL","2","2023-06-06 10:15","WAW","EPWA",155
"TP","TAP","TP8268","TAP8268","8268","LHR","EGLL","2","2023-06-06 10:15","YYC","CYYC",530
"BA","BAW","BA1370","BAW1370","1370","LHR","EGLL","5","2023-06-06 10:15","MAN","EGCC",65
"BA","BAW","BA143","BAW143","143","LHR","EGLL","5","2023-06-06 10:15","DEL","VIDP",525
"AY","FIN","AY1332","FIN1332","1332","LHR","EGLL","3","2023-06-06 10:20","HEL","EFHK",175
"AC","ACA","AC9949","ACA9949","9949","LHR","EGLL","2","2023-06-06 10:20","OSL","ENGM",130
"AA","AAL","AA7032","AAL7032","7032","LHR","EGLL","5","2023-06-06 10:10","CFU","LGKR",200
"IB","IBE","IB7397","IBE7397","7397","LHR","EGLL","5","2023-06-06 10:25","MIA","KMIA",560
"BA","BAW","BA668","BAW668","668","LHR","EGLL","5","2023-06-06 10:25","RAK","GMMX",220
"LH","DLH","LH903","DLH903","903","LHR","EGLL","2","2023-06-06 10:30","FRA","EDDF",95
"LY","ELY","LY8066","ELY8066","8066","LHR","EGLL","3","2023-06-06 10:30","JFK","KJFK",469
"AA","AAL","AA6408","AAL6408","6408","LHR","EGLL","5","2023-06-06 10:30","EDI","EGPH",90
"VS","VIR","VS302","VIR302","302","LHR","EGLL","3","2023-06-06 10:30","DEL","VIDP",535
"EI","EIN","EI8995","EIN8995","8995","LHR","EGLL","5","2023-06-06 10:35","ORD","KORD",520
"SN","BEL","SN9078","BEL9078","9078","LHR","EGLL","2","2023-06-06 10:35","IAH","KIAH",615
"SK","SAS","SK526","SAS526","526","LHR","EGLL","2","2023-06-06 10:35","ARN","ESSA",155
"AM","AMX","AM7658","AMX7658","7658","LHR","EGLL","3","2023-06-06 10:40","LAX","KLAX",670
"QR","QTR","QR9698","QTR9698","9698","LHR","EGLL","5","2023-06-06 10:40","DUB","EIDW",90
"BA","BAW","BA536","BAW536","536","LHR","EGLL","5","2023-06-06 10:35","NAP","LIRN",160
"OS","AUA","OS7793","AUA7793","7793","LHR","EGLL","2","2023-06-06 10:00","EWR","KEWR",485
"BA","BAW","BA676","BAW676","676","LHR","EGLL","5","2023-06-06 10:45","IST","LTFM",245
"BA","BAW","BA7055","BAW7055","7055","LHR","EGLL","5","2023-06-06 10:50","MAD","LEMD",145
"AF","AFR","AF9902","AFR9902","9902","LHR","EGLL","3","2023-06-06 10:50","ATL","KATL",580
"BA","BAW","BA992","BAW992","992","LHR","EGLL","5","2023-06-06 10:50","BER","EDDB",115
"LH","DLH","LH2473","DLH2473","2473","LHR","EGLL","2","2023-06-06 10:50","MUC","EDDM",110
"KM","AMC","KM101","AMC101","101","LHR","EGLL","4","2023-06-06 10:50","MLA","LMML",190
"SQ","SIA","SQ5653","SIA5653","5653","LHR","EGLL","4","2023-06-06 11:00","KUL","WMKK",795
"BA","BAW","BA1542","BAW1542","1542","LHR","EGLL","3","2023-06-06 11:00","ORD","KORD",540
"AY","FIN","AY5909","FIN5909","5909","LHR","EGLL","5","2023-06-06 11:00","BCN","LEBL",135
"JL","JAL","JL7871","JAL7871","7871","LHR","EGLL","5","2023-06-06 11:00","FRA","EDDF",105
"AY","FIN","AY5485","FIN5485","5485","LHR","EGLL","5","2023-06-06 11:00","EWR","KEWR",470
"AF","AFR","AF3674","AFR3674","3674","LHR","EGLL","3","2023-06-06 10:55","DTW","KDTW",515
"LX","SWR","LX3046","SWR3046","3046","LHR","EGLL","2","2023-06-06 11:05","DEN","KDEN",580
"MH","MAS","MH9668","MAS9668","9668","LHR","EGLL","5","2023-06-06 11:05","CDG","LFPG",75
"SN","BEL","SN2094","BEL2094","2094","LHR","EGLL","2","2023-06-06 11:05","BRU","EBBR",65
"EI","EIN","EI915","EIN915","915","LHR","EGLL","2","2023-06-06 11:05","NOC","EIKN",90
"EI","EIN","EI8985","EIN8985","8985","LHR","EGLL","5","2023-06-06 11:10","SFO","KSFO",665
"AA","AAL","AA6588","AAL6588","6588","LHR","EGLL","5","2023-06-06 11:10","NCE","LFMN",125
"AA","AAL","AA6510","AAL6510","6510","LHR","EGLL","5","2023-06-06 10:35","FCO","LIRF",165
"SN","BEL","SN9099","BEL9099","9099","LHR","EGLL","2","2023-06-06 10:25","SFO","KSFO",660
NA,"VGI",NA,"VGI187","187","LHR","EGLL","3","2023-06-06 11:15","BGI","TBPB",540
"AA","AAL","AA137","AAL137","137","LHR","EGLL","3","2023-06-06 11:15","LAX","KLAX",680
"BA","BAW","BA962","BAW962","962","LHR","EGLL","5","2023-06-06 11:15","HAM","EDDH",95
"AF","AFR","AF3600","AFR3600","3600","LHR","EGLL","3","2023-06-06 11:15","JFK","KJFK",480
"AI","AIC","AI7909","AIC7909","7909","LHR","EGLL","2","2023-06-06 11:20","LIS","LPPT",160
"BA","BAW","BA1412","BAW1412","1412","LHR","EGLL","5","2023-06-06 11:20","BHD","EGAC",85
"IB","IBE","IB7503","IBE7503","7503","LHR","EGLL","5","2023-06-06 11:20","ARN","ESSA",155
"BA","BAW","BA75","BAW75","75","LHR","EGLL","5","2023-06-06 11:20","LOS","DNMM",395
"SQ","SIA","SQ317","SIA317","317","LHR","EGLL","2","2023-06-06 11:25","SIN","WSSS",785
"UA","UAL","UA6919","UAL6919","6919","LHR","EGLL","2","2023-06-06 11:25","IST","LTFM",220
"UA","UAL","UA230","UAL230","230","LHR","EGLL","2","2023-06-06 11:25","LAX","KLAX",665
"DL","DAL","DL8655","DAL8655","8655","LHR","EGLL","4","2023-06-06 11:30","CDG","LFPG",80
"AA","AAL","AA8603","AAL8603","8603","LHR","EGLL","5","2023-06-06 11:30","MAD","LEMD",150
"BA","BAW","BA538","BAW538","538","LHR","EGLL","5","2023-06-06 11:30","FCO","LIRF",160
"BA","BAW","BA255","BAW255","255","LHR","EGLL","5","2023-06-06 11:30","BGI","TBPB",525
"BA","BAW","BA646","BAW646","646","LHR","EGLL","5","2023-06-06 11:30","EFL","LGKF",210
"BA","BAW","BA730","BAW730","730","LHR","EGLL","5","2023-06-06 11:35","GVA","LSGG",100
"AA","AAL","AA6504","AAL6504","6504","LHR","EGLL","5","2023-06-06 11:35","AMS","EHAM",85
"BA","BAW","BA636","BAW636","636","LHR","EGLL","5","2023-06-06 11:35","ATH","LGAV",225
"EI","EIN","EI8873","EIN8873","8873","LHR","EGLL","5","2023-06-06 11:40","JFK","KJFK",465
"IB","IBE","IB7439","IBE7439","7439","LHR","EGLL","5","2023-06-06 11:40","LAX","KLAX",675
"VS","VIR","VS4045","VIR4045","4045","LHR","EGLL","3","2023-06-06 11:45","ATL","KATL",565
"MH","MAS","MH9824","MAS9824","9824","LHR","EGLL","5","2023-06-06 11:45","EDI","EGPH",85
"KL","KLM","KL1010","KLM1010","1010","LHR","EGLL","4","2023-06-06 11:45","AMS","EHAM",80
"BA","BAW","BA714","BAW714","714","LHR","EGLL","5","2023-06-06 11:45","ZRH","LSZH",105
"NZ","ANZ","NZ4161","ANZ4161","4161","LHR","EGLL","3","2023-06-06 11:50","SFO","KSFO",660
"BA","BAW","BA191","BAW191","191","LHR","EGLL","5","2023-06-06 11:50","AUS","KAUS",605
"BA","BAW","BA574","BAW574","574","LHR","EGLL","5","2023-06-06 10:30","LIN","LIML",120
"QF","QFA","QF10","QFA10","10","LHR","EGLL","3","2023-06-06 11:55","PER","YPPH",1005
"BA","BAW","BA662","BAW662","662","LHR","EGLL","5","2023-06-06 11:55","LCA","LCLK",280
"BA","BAW","BA886","BAW886","886","LHR","EGLL","3","2023-06-06 11:55","OTP","LROP",200
"B6","JBU","B620","JBU20","20","LHR","EGLL","2","2023-06-06 11:55","JFK","KJFK",499
"LX","SWR","LX3064","SWR3064","3064","LHR","EGLL","2","2023-06-06 12:00","EWR","KEWR",490
"BA","BAW","BA1520","BAW1520","1520","LHR","EGLL","3","2023-06-06 12:00","DFW","KDFW",610
"QR","QTR","QR5893","QTR5893","5893","LHR","EGLL","5","2023-06-06 12:00","JER","EGJJ",65
"BA","BAW","BA506","BAW506","506","LHR","EGLL","5","2023-06-06 12:00","FAO","LPFR",170
"EI","EIN","EI159","EIN159","159","LHR","EGLL","2","2023-06-06 12:00","DUB","EIDW",85
"MH","MAS","MH9842","MAS9842","9842","LHR","EGLL","5","2023-06-06 12:05","GLA","EGPF",85
"AC","ACA","AC6830","ACA6830","6830","LHR","EGLL","2","2023-06-06 12:05","ZRH","LSZH",100
"VS","VIR","VS117","VIR117","117","LHR","EGLL","3","2023-06-06 12:10","MIA","KMIA",590
"VS","VIR","VS105","VIR105","105","LHR","EGLL","3","2023-06-06 12:10","SEA","KSEA",585
"BA","BAW","BA584","BAW584","584","LHR","EGLL","5","2023-06-06 12:10","MXP","LIMC",125
"UA","UAL","UA9628","UAL9628","9628","LHR","EGLL","2","2023-06-06 12:10","DUS","EDDL",80
"MH","MAS","MH9720","MAS9720","9720","LHR","EGLL","5","2023-06-06 11:55","BRU","EBBR",70
"LX","SWR","LX3062","SWR3062","3062","LHR","EGLL","2","2023-06-06 12:15","IAD","KIAD",490
"IB","IBE","IB4669","IBE4669","4669","LHR","EGLL","3","2023-06-06 12:15","CLT","KCLT",526
"AA","AAL","AA47","AAL47","47","LHR","EGLL","3","2023-06-06 12:15","ORD","KORD",530
"A3","AEE","A3601","AEE601","601","LHR","EGLL","2","2023-06-06 12:15","ATH","LGAV",215
"LX","SWR","LX3048","SWR3048","3048","LHR","EGLL","2","2023-06-06 12:20","SFO","KSFO",660
"AA","AAL","AA6683","AAL6683","6683","LHR","EGLL","5","2023-06-06 12:20","FCO","LIRF",155
"CX","CPA","CX252","CPA252","252","LHR","EGLL","3","2023-06-06 12:20","HKG","VHHH",740
"AA","AAL","AA6896","AAL6896","6896","LHR","EGLL","5","2023-06-06 12:25","AMS","EHAM",85
"IB","IBE","IB7423","IBE7423","7423","LHR","EGLL","5","2023-06-06 12:25","GIG","SBGL",700
"BA","BAW","BA169","BAW169","169","LHR","EGLL","5","2023-06-06 12:25","PVG","ZSPD",750
"AI","AIC","AI128","AIC128","128","LHR","EGLL","2","2023-06-06 12:30","BOM","VABB",530
"MH","MAS","MH9918","MAS9918","9918","LHR","EGLL","3","2023-06-06 12:30","VIE","LOWW",145
"SV","SVA","SV106","SVA106","106","LHR","EGLL","4","2023-06-06 12:30","RUH","OERK",405
"TG","THA","TG911","THA911","911","LHR","EGLL","2","2023-06-06 12:30","BKK","VTBS",690
"MH","MAS","MH9401","MAS9401","9401","LHR","EGLL","3","2023-06-06 12:35","MIA","KMIA",566
"AA","AAL","AA6968","AAL6968","6968","LHR","EGLL","5","2023-06-06 12:35","IAD","KIAD",480
"BA","BAW","BA952","BAW952","952","LHR","EGLL","5","2023-06-06 12:35","MUC","EDDM",115
"AA","AAL","AA6536","AAL6536","6536","LHR","EGLL","5","2023-06-06 12:40","CPH","EKCH",115
"UL","ALK","UL2869","ALK2869","2869","LHR","EGLL","2","2023-06-06 12:40","YHZ","CYHZ",410
"AA","AAL","AA6415","AAL6415","6415","LHR","EGLL","5","2023-06-06 12:45","ACC","DGAA",400
"VS","VIR","VS165","VIR165","165","LHR","EGLL","3","2023-06-06 12:45","MBJ","MKJS",585
"QR","QTR","QR6271","QTR6271","6271","LHR","EGLL","5","2023-06-06 12:45","EDI","EGPH",85
"SQ","SIA","SQ2537","SIA2537","2537","LHR","EGLL","3","2023-06-06 12:45","LAX","KLAX",670
"BA","BAW","BA35","BAW35","35","LHR","EGLL","5","2023-06-06 12:45","MAA","VOMM",615
"BA","BAW","BA193","BAW193","193","LHR","EGLL","5","2023-06-06 12:50","DFW","KDFW",600
"AY","FIN","AY5899","FIN5899","5899","LHR","EGLL","5","2023-06-06 12:50","GLA","EGPF",85
"AA","AAL","AA6553","AAL6553","6553","LHR","EGLL","5","2023-06-06 12:55","IST","LTFM",250
"DL","DAL","DL17","DAL17","17","LHR","EGLL","3","2023-06-06 12:55","DTW","KDTW",505
"AA","AAL","AA6629","AAL6629","6629","LHR","EGLL","3","2023-06-06 12:55","OSL","ENGM",130
"BA","BAW","BA518","BAW518","518","LHR","EGLL","5","2023-06-06 12:55","LIS","LPPT",170
"IB","IBE","IB7347","IBE7347","7347","LHR","EGLL","5","2023-06-06 12:55","DXB","OMDB",430
"VS","VIR","VS8202","VIR8202","8202","LHR","EGLL","3","2023-06-06 13:00","BEY","OLBA",275
"LH","DLH","LH7631","DLH7631","7631","LHR","EGLL","2","2023-06-06 13:00","EWR","KEWR",490
"LY","ELY","LY8156","ELY8156","8156","LHR","EGLL","3","2023-06-06 13:00","PHL","KPHL",473
"IB","IBE","IB7462","IBE7462","7462","LHR","EGLL","5","2023-06-06 13:05","MAD","LEMD",145
