"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AF","AFR","AF2395","AFR2395","2395","LAX","KLAX","TBIT","2023-06-06 16:50","BNA","KBNA",NA,244
"MH","MAS","MH9734","MAS9734","9734","LAX","KLAX","TBIT","2023-06-06 16:35","DOH","OTHH",NA,955
"AA","AAL","AA6991","AAL6991","6991","LAX","KLAX","TBIT","2023-06-06 17:05","LHR","EGLL",NA,625
"AF","AFR","AF8252","AFR8252","8252","LAX","KLAX","TBIT","2023-06-06 16:55","AMS","EHAM",NA,615
"Y4","VOI","Y4345","VOI345","345","LAX","KLAX","TBIT","2023-06-06 17:11","GDL","MMGL",NA,192
"NH","ANA","NH125","ANA125","125","LAX","KLAX","TBIT","2023-06-06 17:15","HND","RJTT",NA,700
"LH","DLH","LH453","DLH453","453","LAX","KLAX","TBIT","2023-06-06 17:10","MUC","EDDM",NA,665
"B6","JBU","B65809","JBU5809","5809","LAX","KLAX","TBIT","2023-06-06 18:00","HNL","PHNL",NA,350
"AF","AFR","AF9275","AFR9275","9275","LAX","KLAX","TBIT","2023-06-06 17:55","LHR","EGLL",NA,620
"AA","AAL","AA134","AAL134","134","LAX","KLAX","TBIT","2023-06-06 18:13","LHR","EGLL",NA,637
"AA","AAL","AA2991","AAL2991","2991","LAX","KLAX","TBIT","2023-06-06 18:15","SAT","KSAT",NA,170
"AF","AFR","AF69","AFR69","69","LAX","KLAX","TBIT","2023-06-06 18:20","CDG","LFPG",NA,650
"HY","UZB","HY7280","UZB7280","7280","LAX","KLAX","TBIT","2023-06-06 18:35","IST","LTFM",NA,780
"AM","AMX","AM643","AMX643","643","LAX","KLAX","TBIT","2023-06-06 19:02","MEX","MMMX",NA,233
"Y4","VOI","Y4913","VOI913","913","LAX","KLAX","TBIT","2023-06-06 19:11","GDL","MMGL",NA,192
"LX","SWR","LX41","SWR41","41","LAX","KLAX","TBIT","2023-06-06 19:25","ZRH","LSZH",NA,675
"AM","AMX","AM3933","AMX3933","3933","LAX","KLAX","TBIT","2023-06-06 19:45","SEA","KSEA",NA,165
"BA","BAW","BA6122","BAW6122","6122","LAX","KLAX","TBIT","2023-06-06 20:15","DUB","EIDW",NA,615
"B6","JBU","B65813","JBU5813","5813","LAX","KLAX","TBIT","2023-06-06 20:30","HNL","PHNL",NA,350
"Y4","VOI","Y45915","VOI5915","5915","LAX","KLAX","TBIT","2023-06-06 20:30","GDL","MMGL",NA,192
"AV","AVA","AV83","AVA83","83","LAX","KLAX","TBIT","2023-06-06 20:45","BOG","SKBO",NA,420
"AA","AAL","AA6983","AAL6983","6983","LAX","KLAX","TBIT","2023-06-06 20:55","LHR","EGLL",NA,625
"AF","AFR","AF9092","AFR9092","9092","LAX","KLAX","TBIT","2023-06-06 20:25","LHR","EGLL",42,625
"DL","DAL","DL7349","DAL7349","7349","LAX","KLAX","TBIT","2023-06-06 21:10","LIM","SPJC",NA,500
"AA","AAL","AA7263","AAL7263","7263","LAX","KLAX","TBIT","2023-06-06 21:20","BNE","YBBN",NA,880
"AC","ACA","AC6092","ACA6092","6092","LAX","KLAX","TBIT","2023-06-06 22:00","AKL","NZAA",NA,780
"LO","LOT","LO24","LOT24","24","LAX","KLAX","TBIT","2023-06-06 22:05","WAW","EPWA",NA,695
"BR","EVA","BR3175","EVA3175","3175","LAX","KLAX","TBIT","2023-06-06 22:06","PTY","MPTO",NA,396
"AA","AAL","AA7356","AAL7356","7356","LAX","KLAX","TBIT","2023-06-06 22:20","MEL","YMML",NA,925
"DL","DAL","DL2653","DAL2653","2653","LAX","KLAX","TBIT","2023-06-06 22:40","LAS","KLAS",NA,79
"AF","AFR","AF9654","AFR9654","9654","LAX","KLAX","TBIT","2023-06-06 22:50","LHR","EGLL",NA,620
"AA","AAL","AA73","AAL73","73","LAX","KLAX","TBIT","2023-06-06 22:54","SYD","YSSY",NA,911
"CM","CMP","CM8003","CMP8003","8003","LAX","KLAX","TBIT","2023-06-06 23:00","ICN","RKSI",NA,800
"AM","AMX","AM6701","AMX6701","6701","LAX","KLAX","TBIT","2023-06-06 23:30","ICN","RKSI",NA,800
"AA","AAL","AA7387","AAL7387","7387","LAX","KLAX","TBIT","2023-06-06 23:40","SYD","YSSY",NA,905
"PR","PAL","PR103","PAL103","103","LAX","KLAX","TBIT","2023-06-06 23:40","MNL","RPLL",NA,900
"SQ","SIA","SQ37","SIA37","37","LAX","KLAX","TBIT","2023-06-06 23:40","SIN","WSSS",NA,1030
"AF","AFR","AF76","AFR76","76","LAX","KLAX","TBIT","2023-06-06 23:50","PPT","NTAA",NA,520
"CA","CCA","CA770","CCA770","770","LAX","KLAX","TBIT","2023-06-06 23:50","SZX","ZGSZ",NA,875
"AA","AAL","AA7212","AAL7212","7212","LAX","KLAX","TBIT","2023-06-06 23:55","NAN","NFFN",NA,650
"AA","AAL","AA7227","AAL7227","7227","LAX","KLAX","TBIT","2023-06-06 23:55","PPT","NTAA",NA,490
"AC","ACA","AC6148","ACA6148","6148","LAX","KLAX","TBIT","2023-06-07 00:05","SAL","MSLP",NA,300
"CI","CAL","CI7","CAL7","7","LAX","KLAX","TBIT","2023-06-07 00:05","TPE","RCTP",NA,835
"AV","AVA","AV4500","AVA4500","4500","LAX","KLAX","TBIT","2023-06-07 00:15","TPE","RCTP",NA,835
"MF","CXA","MF830","CXA830","830","LAX","KLAX","TBIT","2023-06-07 00:15","XMN","ZSAM",NA,885
"Y4","VOI","Y4901","VOI901","901","LAX","KLAX","TBIT","2023-06-07 00:17","MEX","MMMX",NA,233
"Y4","VOI","Y4919","VOI919","919","LAX","KLAX","TBIT","2023-06-07 00:43","GDL","MMGL",NA,192
"BR","EVA","BR15","EVA15","15","LAX","KLAX","TBIT","2023-06-07 00:50","TPE","RCTP",NA,835
