"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"NH","ANA","NH125","ANA125","125","LAX","KLAX","TBIT","2023-06-08 17:15","HND","RJTT",NA,700
"AA","AAL","AA6991","AAL6991","6991","LAX","KLAX","TBIT","2023-06-08 17:05","LHR","EGLL",NA,625
"LH","DLH","LH453","DLH453","453","LAX","KLAX","TBIT","2023-06-08 17:10","MUC","EDDM",NA,665
"AA","AAL","AA2941","AAL2941","2941","LAX","KLAX","TBIT","2023-06-08 16:21","BNA","KBNA",74,247
"B6","JBU","B65809","JBU5809","5809","LAX","KLAX","TBIT","2023-06-08 18:00","HNL","PHNL",NA,350
"AF","AFR","AF9275","AFR9275","9275","LAX","KLAX","TBIT","2023-06-08 17:55","LHR","EGLL",NA,620
"AA","AAL","AA134","AAL134","134","LAX","KLAX","TBIT","2023-06-08 18:13","LHR","EGLL",NA,637
"AA","AAL","AA2991","AAL2991","2991","LAX","KLAX","TBIT","2023-06-08 18:15","SAT","KSAT",NA,170
"AF","AFR","AF69","AFR69","69","LAX","KLAX","TBIT","2023-06-08 18:20","CDG","LFPG",NA,650
"HY","UZB","HY7280","UZB7280","7280","LAX","KLAX","TBIT","2023-06-08 18:35","IST","LTFM",NA,780
"AF","AFR","AF8927","AFR8927","8927","LAX","KLAX","TBIT","2023-06-08 18:40","MEM","KMEM",NA,223
"AM","AMX","AM643","AMX643","643","LAX","KLAX","TBIT","2023-06-08 19:02","MEX","MMMX",NA,233
"Y4","VOI","Y4913","VOI913","913","LAX","KLAX","TBIT","2023-06-08 19:11","GDL","MMGL",NA,192
"LX","SWR","LX41","SWR41","41","LAX","KLAX","TBIT","2023-06-08 19:25","ZRH","LSZH",NA,675
"BF","FBU","BF731","FBU731","731","LAX","KLAX","TBIT","2023-06-08 19:45","ORY","LFPO",NA,650
"AM","AMX","AM3933","AMX3933","3933","LAX","KLAX","TBIT","2023-06-08 19:47","SEA","KSEA",NA,165
"AA","AAL","AA8601","AAL8601","8601","LAX","KLAX","TBIT","2023-06-08 19:55","BCN","LEBL",NA,705
"BA","BAW","BA6122","BAW6122","6122","LAX","KLAX","TBIT","2023-06-08 20:15","DUB","EIDW",NA,615
"AF","AFR","AF9092","AFR9092","9092","LAX","KLAX","TBIT","2023-06-08 20:25","LHR","EGLL",NA,625
"SV","SVA","SV42","SVA42","42","LAX","KLAX","TBIT","2023-06-08 20:40","JED","OEJN",NA,920
"AV","AVA","AV83","AVA83","83","LAX","KLAX","TBIT","2023-06-08 20:45","BOG","SKBO",NA,420
"AA","AAL","AA6983","AAL6983","6983","LAX","KLAX","TBIT","2023-06-08 20:55","LHR","EGLL",4,625
"CX","CPA","CX7835","CPA7835","7835","LAX","KLAX","TBIT","2023-06-08 21:10","LIM","SPJC",NA,500
"AA","AAL","AA7263","AAL7263","7263","LAX","KLAX","TBIT","2023-06-08 21:20","BNE","YBBN",NA,880
"AC","ACA","AC6092","ACA6092","6092","LAX","KLAX","TBIT","2023-06-08 22:00","AKL","NZAA",NA,780
"LO","LOT","LO24","LOT24","24","LAX","KLAX","TBIT","2023-06-08 22:05","WAW","EPWA",NA,695
"BR","EVA","BR3175","EVA3175","3175","LAX","KLAX","TBIT","2023-06-08 22:06","PTY","MPTO",NA,396
"AA","AAL","AA7356","AAL7356","7356","LAX","KLAX","TBIT","2023-06-08 22:20","MEL","YMML",NA,925
"AA","AAL","AA7296","AAL7296","7296","LAX","KLAX","TBIT","2023-06-08 22:25","SYD","YSSY",NA,905
"AF","AFR","AF2296","AFR2296","2296","LAX","KLAX","TBIT","2023-06-08 22:40","LAS","KLAS",NA,79
"AF","AFR","AF9654","AFR9654","9654","LAX","KLAX","TBIT","2023-06-08 22:50","LHR","EGLL",NA,620
"AA","AAL","AA73","AAL73","73","LAX","KLAX","TBIT","2023-06-08 22:54","SYD","YSSY",NA,911
"AA","AAL","AA2827","AAL2827","2827","LAX","KLAX","TBIT","2023-06-08 22:56","ORD","KORD",NA,249
"CM","CMP","CM8003","CMP8003","8003","LAX","KLAX","TBIT","2023-06-08 23:00","ICN","RKSI",NA,800
"AA","AAL","AA138","AAL138","138","LAX","KLAX","TBIT","2023-06-08 23:23","LHR","EGLL",NA,637
"AM","AMX","AM6701","AMX6701","6701","LAX","KLAX","TBIT","2023-06-08 23:30","ICN","RKSI",NA,800
"AA","AAL","AA7387","AAL7387","7387","LAX","KLAX","TBIT","2023-06-08 23:40","SYD","YSSY",NA,905
"PR","PAL","PR103","PAL103","103","LAX","KLAX","TBIT","2023-06-08 23:40","MNL","RPLL",NA,900
"SQ","SIA","SQ37","SIA37","37","LAX","KLAX","TBIT","2023-06-08 23:40","SIN","WSSS",NA,1030
"AF","AFR","AF76","AFR76","76","LAX","KLAX","TBIT","2023-06-08 23:50","PPT","NTAA",NA,520
"AA","AAL","AA7212","AAL7212","7212","LAX","KLAX","TBIT","2023-06-08 23:55","NAN","NFFN",NA,650
"AC","ACA","AC6148","ACA6148","6148","LAX","KLAX","TBIT","2023-06-09 00:05","SAL","MSLP",NA,300
"CI","CAL","CI7","CAL7","7","LAX","KLAX","TBIT","2023-06-09 00:05","TPE","RCTP",NA,835
"AA","AAL","AA8936","AAL8936","8936","LAX","KLAX","TBIT","2023-06-09 00:15","HKG","VHHH",NA,870
"AV","AVA","AV4500","AVA4500","4500","LAX","KLAX","TBIT","2023-06-09 00:15","TPE","RCTP",NA,835
"MF","CXA","MF830","CXA830","830","LAX","KLAX","TBIT","2023-06-09 00:15","XMN","ZSAM",NA,885
"Y4","VOI","Y4919","VOI919","919","LAX","KLAX","TBIT","2023-06-09 00:43","GDL","MMGL",NA,192
"BR","EVA","BR15","EVA15","15","LAX","KLAX","TBIT","2023-06-09 00:50","TPE","RCTP",NA,835
"AV","AVA","AV529","AVA529","529","LAX","KLAX","TBIT","2023-06-09 01:00","SAL","MSLP",NA,300
"Y4","VOI","Y4917","VOI917","917","LAX","KLAX","TBIT","2023-06-09 01:10","GDL","MMGL",NA,192
"BR","EVA","BR3177","EVA3177","3177","LAX","KLAX","TBIT","2023-06-09 01:20","PTY","MPTO",NA,402
"NH","ANA","NH105","ANA105","105","LAX","KLAX","TBIT","2023-06-09 01:20","HND","RJTT",NA,700
