"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"United Airlines","Cincinnati/Northern Kentucky International Airport","YYZ","2023-08-08 14:15",2,31,"International"
"Austrian","Edmonton International Airport","YYZ","2023-08-08 14:20",12,9,"Domestic"
"Air France","John F. Kennedy International Airport","YYZ","2023-08-08 14:25",5,3,"International"
"Air Canada","Charlottetown Airport","YYZ","2023-08-08 14:25",3,81,"Domestic"
"United Airlines","Washington Dulles International Airport","YYZ","2023-08-08 14:25",5,31,"International"
"Delta Air Lines","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 14:30",12,10,"Domestic"
"United Airlines","La Guardia Airport","YYZ","2023-08-08 14:30",17,31,"International"
"Emirates","Timmins/Victor M. Power Airport","YYZ","2023-08-08 14:30",3,7,"Domestic"
"Emirates","Dubai International Airport","YYZ","2023-08-08 14:30",1,7,"International"
"Air Transat","Fort Lauderdale-Hollywood International Airport","YYZ","2023-08-08 14:30",3,11,"International"
"Air Canada","Fredericton International Airport","YYZ","2023-08-08 14:35",2,81,"Domestic"
"Lufthansa Cargo","Calgary International Airport","YYZ","2023-08-08 14:40",19,10,"Domestic"
"Lufthansa","Calgary International Airport","YYZ","2023-08-08 14:40",19,10,"Domestic"
"Air Canada","Newark Liberty International Airport","YYZ","2023-08-08 14:45",13,81,"International"
"Air Canada","Washington Dulles International Airport","YYZ","2023-08-08 14:45",5,81,"International"
"Delta Air Lines","La Guardia Airport","YYZ","2023-08-08 14:51",17,10,"International"
"Air Canada","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 14:55",12,81,"Domestic"
"Westjet","Vancouver International Airport","YYZ","2023-08-08 15:00",16,11,"Domestic"
"Air Canada","Chicago O'Hare International Airport","YYZ","2023-08-08 15:00",11,81,"International"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 15:00",13,81,"Domestic"
"Westjet","Sangster International Airport","YYZ","2023-08-08 15:00",3,11,"International"
"Jazz Aviation","Sault Ste. Marie Airport","YYZ","2023-08-08 14:00",2,30,"Domestic"
"Air Canada","Greater Moncton International Airport","YYZ","2023-08-08 15:10",2,81,"Domestic"
