"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"British Airways","Nice Cote d'Azur International Airport","LHR","2023-06-08 14:30",48,773,"International"
"Iberia","Newcastle International Airport","LHR","2023-06-08 14:30",27,197,"Domestic"
"British Airways","Amsterdam Airport Schiphol","LHR","2023-06-08 14:30",95,773,"International"
"Iberia","George Bush Intercontinental Airport","LHR","2023-06-08 14:35",24,197,"International"
"Aer Lingus","John F. Kennedy International Airport","LHR","2023-06-08 14:35",135,110,"International"
"Eurowings","Stuttgart Airport","LHR","2023-06-08 14:35",34,21,"International"
"British Airways","Miami International Airport","LHR","2023-06-08 14:40",25,773,"International"
"Finnair","Phoenix Sky Harbor International Airport","LHR","2023-06-08 14:40",12,146,"International"
"KLM Royal Dutch Airlines","John F. Kennedy International Airport","LHR","2023-06-08 14:40",135,22,"International"
"Finnair","Logan International Airport","LHR","2023-06-08 14:40",49,146,"International"
"Xiamen Airlines","Amsterdam Airport Schiphol","LHR","2023-06-08 14:45",95,12,"International"
"Finnair","Denver International Airport","LHR","2023-06-08 14:45",17,146,"International"
NA,"Cologne Bonn Airport","LHR","2023-06-08 14:45",18,1,"International"
"United Airlines","Shannon Airport","LHR","2023-06-08 14:45",19,98,"International"
"American Airlines","Vienna International Airport","LHR","2023-06-08 14:50",44,717,"International"
"flynas","Abu Dhabi International Airport","LHR","2023-06-08 14:50",25,8,"International"
"Lufthansa Cargo","Denver International Airport","LHR","2023-06-08 14:50",17,107,"International"
"Lufthansa","Denver International Airport","LHR","2023-06-08 14:50",17,107,"International"
"TAROM","Henri Coanda International Airport","LHR","2023-06-08 14:50",18,6,"International"
"Eurowings","Hamburg Airport","LHR","2023-06-08 14:50",41,21,"International"
"Aer Lingus","San Francisco International Airport","LHR","2023-06-08 14:05",43,110,"International"
"Qatar Airways","L.F. Wade International Airport","LHR","2023-06-08 15:00",7,185,"International"
"Air Canada","Cairo International Airport","LHR","2023-06-08 15:00",26,183,"International"
"Austrian","Vienna International Airport","LHR","2023-06-08 15:00",44,30,"International"
"British Airways","Rajiv Gandhi International Airport","LHR","2023-06-08 15:00",7,773,"International"
"British Airways","Bologna Guglielmo Marconi Airport","LHR","2023-06-08 15:00",19,773,"International"
"Kenya Airways","Paris Charles de Gaulle Airport","LHR","2023-06-08 15:05",72,26,"International"
"Finnair","Nashville International Airport","LHR","2023-06-08 15:05",5,146,"International"
"Virgin Australia","Hamad International Airport","LHR","2023-06-08 15:05",42,7,"International"
"American Airlines","Milano Malpensa Airport","LHR","2023-06-08 15:05",23,717,"International"
"British Airways","Beijing Daxing International Airport","LHR","2023-06-08 15:05",6,773,"International"
"Japan Airlines","Edinburgh Airport","LHR","2023-06-08 15:10",73,108,"Domestic"
"Qatar Airways","Lisbon Humberto Delgado Airport","LHR","2023-06-08 15:10",65,185,"International"
"KLM Royal Dutch Airlines","Salt Lake City International Airport","LHR","2023-06-08 15:10",7,22,"International"
"British Airways","Dublin Airport","LHR","2023-06-08 15:10",107,773,"International"
"American Airlines","Barcelona-El Prat Airport","LHR","2023-06-08 15:10",47,717,"International"
"American Airlines","Ben Gurion International Airport","LHR","2023-06-08 15:15",37,717,"International"
"Gulf Air","John F. Kennedy International Airport","LHR","2023-06-08 15:15",135,20,"International"
"American Airlines","Norman Y. Mineta San Jose International Airport","LHR","2023-06-08 15:15",5,717,"International"
"British Airways","Duesseldorf International Airport","LHR","2023-06-08 15:15",48,773,"International"
"American Airlines","Lyon-Saint Exupery Airport","LHR","2023-06-08 15:15",15,717,"International"
"American Airlines","Munich International Airport","LHR","2023-06-08 15:20",77,717,"International"
"Swiss","Chicago O'Hare International Airport","LHR","2023-06-08 15:20",49,61,"International"
"British Airways","Sofia Airport","LHR","2023-06-08 15:20",10,773,"International"
"British Airways","Benito Juarez International Airport","LHR","2023-06-08 15:20",14,773,"International"
"British Airways","Naples International Airport","LHR","2023-06-08 15:20",18,773,"International"
"Delta Air Lines","Seattle-Tacoma International Airport","LHR","2023-06-08 15:25",26,73,"International"
"Croatia Airlines","Frankfurt Airport","LHR","2023-06-08 15:30",93,10,"International"
"British Airways","Milano Linate Airport","LHR","2023-06-08 15:30",29,773,"International"
"British Airways","Amsterdam Airport Schiphol","LHR","2023-06-08 15:30",95,773,"International"
"Iberia","Portland International Airport","LHR","2023-06-08 15:30",7,197,"International"
"British Airways","Zurich Airport","LHR","2023-06-08 15:30",73,773,"International"
"Iberia","George Best Belfast City Airport","LHR","2023-06-08 15:35",42,197,"Domestic"
"American Airlines","Chicago O'Hare International Airport","LHR","2023-06-08 15:35",49,717,"International"
"SAS","Oslo Airport, Gardermoen","LHR","2023-06-08 15:35",49,54,"International"
"Finnair","Brindisi - Salento Airport","LHR","2023-06-08 15:40",4,146,"International"
"Air France","Orlando International Airport","LHR","2023-06-08 15:40",11,67,"International"
"Finnair","Leonardo da Vinci-Fiumicino Airport","LHR","2023-06-08 15:40",44,146,"International"
"American Airlines","Los Angeles International Airport","LHR","2023-06-08 15:45",74,717,"International"
"Iberia","Adolfo Suarez Madrid-Barajas Airport","LHR","2023-06-08 15:50",79,197,"International"
"SriLankan Airlines","Toronto Pearson International Airport","LHR","2023-06-08 15:55",38,17,"International"
"British Airways","Hamad International Airport","LHR","2023-06-08 16:00",42,773,"International"
"Aer Lingus","Louis Armstrong New Orleans International Airport","LHR","2023-06-08 16:00",4,110,"International"
"Austrian","Newark Liberty International Airport","LHR","2023-06-08 16:00",54,30,"International"
"British Airways","Brussels Airport","LHR","2023-06-08 16:05",37,773,"International"
"American Airlines","Dublin Airport","LHR","2023-06-08 16:05",107,717,"International"
"British Airways","Prague Vaclav Havel Airport","LHR","2023-06-08 16:05",28,773,"International"
"Delta Air Lines","Logan International Airport","LHR","2023-06-08 15:55",49,73,"International"
"Delta Air Lines","Tampa International Airport","LHR","2023-06-08 16:05",7,73,"International"
"American Airlines","Palma de Mallorca Airport","LHR","2023-06-08 16:05",13,717,"International"
"British Airways","Jersey Airport","LHR","2023-06-08 16:05",29,773,"International"
"Aer Lingus","Hartsfield-Jackson Atlanta International Airport","LHR","2023-06-08 16:10",24,110,"International"
"Finnair","Gothenburg-Landvetter Airport","LHR","2023-06-08 16:10",17,146,"International"
"British Airways","Helsinki-Vantaa Airport","LHR","2023-06-08 16:10",25,773,"International"
"Qantas Airways","Berlin Brandenburg Airport","LHR","2023-06-08 16:10",34,35,"International"
"Air Canada","Los Angeles International Airport","LHR","2023-06-08 16:15",74,183,"International"
"Saudi Arabian Airlines","King Khalid International","LHR","2023-06-08 16:15",25,27,"International"
"British Airways","Nice Cote d'Azur International Airport","LHR","2023-06-08 16:15",48,773,"International"
"British Airways","City of Derry Airport","LHR","2023-06-08 16:15",19,773,"Domestic"
"American Airlines","Pisa International Airport","LHR","2023-06-08 16:15",12,717,"International"
"Aer Lingus","John F. Kennedy International Airport","LHR","2023-06-08 16:20",135,110,"International"
"Iberia","Aberdeen International Airport","LHR","2023-06-08 16:20",29,197,"Domestic"
"Saudi Arabian Airlines","King Abdulaziz International Airport","LHR","2023-06-08 16:20",8,27,"International"
"Air France","Los Angeles International Airport","LHR","2023-06-08 16:20",74,67,"International"
"KLM Royal Dutch Airlines","John F. Kennedy International Airport","LHR","2023-06-08 16:25",135,22,"International"
"Japan Airlines","Frankfurt Airport","LHR","2023-06-08 16:30",93,108,"International"
"Air France","McCarran International Airport","LHR","2023-06-08 16:30",14,67,"International"
"British Airways","Oslo Airport, Gardermoen","LHR","2023-06-08 16:30",49,773,"International"
"Iberia","Adolfo Suarez Madrid-Barajas Airport","LHR","2023-06-08 16:30",79,197,"International"
"Singapore Airlines","Lisbon Humberto Delgado Airport","LHR","2023-06-08 16:35",65,57,"International"
"British Airways","Munich International Airport","LHR","2023-06-08 16:35",77,773,"International"
"Singapore Airlines","Eleftherios Venizelos International Airport","LHR","2023-06-08 16:35",50,57,"International"
"Royal Air Maroc","Glasgow International Airport","LHR","2023-06-08 16:35",56,8,"Domestic"
"Austrian","Washington Dulles International Airport","LHR","2023-06-08 16:40",38,30,"International"
"Air Canada","Istanbul Airport","LHR","2023-06-08 16:40",56,183,"International"
"American Airlines","Stockholm Arlanda Airport","LHR","2023-06-08 16:40",55,717,"International"
"Aer Lingus","Newark Liberty International Airport","LHR","2023-06-08 16:45",54,110,"International"
"Kuwait Airways","Kuwait International Airport","LHR","2023-06-08 16:45",20,13,"International"
"United Airlines","Dublin Airport","LHR","2023-06-08 16:50",107,98,"International"
"Garuda","Dubai International Airport","LHR","2023-06-08 16:50",60,14,"International"
"American Airlines","McCarran International Airport","LHR","2023-06-08 16:50",14,717,"International"
"Qatar Airways","Charlotte Douglas International Airport","LHR","2023-06-08 16:55",18,185,"International"
"Finnair","Pittsburgh International Airport","LHR","2023-06-08 16:55",7,146,"International"
"SAS","Copenhagen Airport","LHR","2023-06-08 17:00",60,54,"International"
"Qatar Airways","John F. Kennedy International Airport","LHR","2023-06-08 17:00",135,185,"International"
"Cathay Pacific Airways","Hong Kong International Airport","LHR","2023-06-08 17:00",43,46,"International"
"American Airlines","Warsaw Chopin Airport","LHR","2023-06-08 17:00",34,717,"International"
"American Airlines","Ben Gurion International Airport","LHR","2023-06-08 17:05",37,717,"International"
"American Airlines","Queen Alia International Airport","LHR","2023-06-08 17:05",14,717,"International"
"Finnair","Logan International Airport","LHR","2023-06-08 17:05",49,146,"International"
"Vietnam Airlines","Noi Bai International Airport","LHR","2023-06-08 17:05",2,2,"International"
"British Airways","Barcelona-El Prat Airport","LHR","2023-06-08 17:05",47,773,"International"
"Aer Lingus","Toronto Pearson International Airport","LHR","2023-06-08 17:10",38,110,"International"
"Avianca","Leonardo da Vinci-Fiumicino Airport","LHR","2023-06-08 17:10",44,13,"International"
"British Airways","Hamburg Airport","LHR","2023-06-08 17:10",41,773,"International"
"British Airways","Adolfo Suarez Madrid-Barajas Airport","LHR","2023-06-08 17:10",79,773,"International"
"Air Canada","Zurich Airport","LHR","2023-06-08 17:10",73,183,"International"
"Royal Jordanian","Los Angeles International Airport","LHR","2023-06-08 17:15",74,12,"International"
"Finnair","Washington Dulles International Airport","LHR","2023-06-08 17:15",38,146,"International"
"British Airways","Paris Charles de Gaulle Airport","LHR","2023-06-08 17:15",72,773,"International"
"Swiss","Aeroport Geneve-Cointrin","LHR","2023-06-08 17:15",70,61,"International"
"British Airways","Copenhagen Airport","LHR","2023-06-08 17:20",60,773,"International"
"American Airlines","Queen Alia International Airport","LHR","2023-06-08 17:20",14,717,"International"
"British Airways","Duesseldorf International Airport","LHR","2023-06-08 17:25",48,773,"International"
"British Airways","Stuttgart Airport","LHR","2023-06-08 17:25",34,773,"International"
"Qatar Airways","Vancouver International Airport","LHR","2023-06-08 17:25",14,185,"International"
"Singapore Airlines","Oslo Airport, Gardermoen","LHR","2023-06-08 17:30",49,57,"International"
"Virgin Atlantic","San Francisco International Airport","LHR","2023-06-08 17:30",43,111,"International"
"Japan Airlines","George Best Belfast City Airport","LHR","2023-06-08 17:30",42,108,"Domestic"
"Singapore Airlines","Los Angeles International Airport","LHR","2023-06-08 17:30",74,57,"International"
"Avianca","Frankfurt Airport","LHR","2023-06-08 17:30",93,13,"International"
"Eurowings","Duesseldorf International Airport","LHR","2023-06-08 17:35",48,21,"International"
"Kenya Airways","Paris Charles de Gaulle Airport","LHR","2023-06-08 17:35",72,26,"International"
"British Airways","Zurich Airport","LHR","2023-06-08 17:35",73,773,"International"
"British Airways","Nice Cote d'Azur International Airport","LHR","2023-06-08 17:35",48,773,"International"
"Qatar Airways","Luxembourg Findel Airport","LHR","2023-06-08 17:40",10,185,"International"
"Qatar Airways","Marseille Provence Airport","LHR","2023-06-08 17:40",19,185,"International"
"American Airlines","Milano Malpensa Airport","LHR","2023-06-08 17:45",23,717,"International"
"Virgin Atlantic","John F. Kennedy International Airport","LHR","2023-06-08 17:50",135,111,"International"
"Singapore Airlines","Brussels Airport","LHR","2023-06-08 17:50",37,57,"International"
"Avianca","Munich International Airport","LHR","2023-06-08 17:50",77,13,"International"
"Pakistan International Airlines","Istanbul Airport","LHR","2023-06-08 18:00",56,12,"International"
"Iran Air","Imam Khomeini International Airport","LHR","2023-06-08 17:55",3,3,"International"
"United Airlines","Newark Liberty International Airport","LHR","2023-06-08 18:00",54,98,"International"
"British Airways","Hong Kong International Airport","LHR","2023-06-08 18:00",43,773,"International"
"United Airlines","Logan International Airport","LHR","2023-06-08 18:00",49,98,"International"
"United Airlines","Toronto Pearson International Airport","LHR","2023-06-08 18:00",38,98,"International"
"British Airways","John F. Kennedy International Airport","LHR","2023-06-08 18:05",135,773,"International"
"Singapore Airlines","Stockholm Arlanda Airport","LHR","2023-06-08 18:05",55,57,"International"
"British Airways","Cairo International Airport","LHR","2023-06-08 18:05",26,773,"International"
"Air Astana","Aktau Airport","LHR","2023-06-08 18:05",5,5,"International"
"American Airlines","Dublin Airport","LHR","2023-06-08 18:10",107,717,"International"
"British Airways","Helsinki-Vantaa Airport","LHR","2023-06-08 18:10",25,773,"International"
"Air Canada","Warsaw Chopin Airport","LHR","2023-06-08 18:10",34,183,"International"
"British Airways","Mohammed V International Airport","LHR","2023-06-08 18:10",8,773,"International"
"British Airways","Edinburgh Airport","LHR","2023-06-08 18:15",73,773,"Domestic"
"British Airways","Manchester Airport","LHR","2023-06-08 18:15",37,773,"Domestic"
"Japan Airlines","Amsterdam Airport Schiphol","LHR","2023-06-08 18:15",95,108,"International"
"Aer Lingus","Montreal-Pierre Elliott Trudeau International Airport","LHR","2023-06-08 18:15",18,110,"International"
"American Airlines","Naples International Airport","LHR","2023-06-08 18:15",18,717,"International"
"British Airways","Glasgow International Airport","LHR","2023-06-08 18:20",56,773,"Domestic"
"Cathay Pacific Airways","Hong Kong International Airport","LHR","2023-06-08 18:20",43,46,"International"
"Aer Lingus","Cork Airport","LHR","2023-06-08 18:25",25,110,"International"
"Delta Air Lines","Jomo Kenyatta International Airport","LHR","2023-06-08 18:25",13,73,"International"
"Iberia","Aberdeen International Airport","LHR","2023-06-08 18:30",29,197,"Domestic"
"Turkish Airlines","Istanbul Airport","LHR","2023-06-08 18:30",56,10,"International"
"Qatar Airways","Jersey Airport","LHR","2023-06-08 18:30",29,185,"International"
"Lufthansa Cargo","Frankfurt Airport","LHR","2023-06-08 18:30",93,107,"International"
"Lufthansa","Frankfurt Airport","LHR","2023-06-08 18:30",93,107,"International"
"Aeromexico","John F. Kennedy International Airport","LHR","2023-06-08 18:35",135,30,"International"
"British Airways","Milano Linate Airport","LHR","2023-06-08 18:35",29,773,"International"
"British Airways","Velana International Airport","LHR","2023-06-08 18:35",2,773,"International"
"American Airlines","Larnaca International Airport","LHR","2023-06-08 18:35",23,717,"International"
"British Airways","Istanbul Airport","LHR","2023-06-08 18:35",56,773,"International"
"All Nippon Airways","Zurich Airport","LHR","2023-06-08 18:40",73,25,"International"
"Thai Lion","Copenhagen Airport","LHR","2023-06-08 18:40",60,21,"International"
"American Airlines","Venice Marco Polo Airport","LHR","2023-06-08 18:40",25,717,"International"
"Singapore Airlines","Lisbon Humberto Delgado Airport","LHR","2023-06-08 18:45",65,57,"International"
"Iberia","Adolfo Suarez Madrid-Barajas Airport","LHR","2023-06-08 18:45",79,197,"International"
"Japan Airlines","Henri Coanda International Airport","LHR","2023-06-08 18:50",18,108,"International"
"American Airlines","Los Angeles International Airport","LHR","2023-06-08 18:50",74,717,"International"
"British Airways","Dundee Airport","LHR","2023-06-08 18:50",11,773,"Domestic"
"Delta Air Lines","Chhatrapati Shivaji International Airport","LHR","2023-06-08 18:50",38,73,"International"
"Air Mauritius","Sir Seewoosagur Ramgoolam International Airport","LHR","2023-06-08 18:55",4,6,"International"
"ITA Airways","Milano Linate Airport","LHR","2023-06-08 18:55",29,7,"International"
"United Airlines","Stuttgart Airport","LHR","2023-06-08 19:00",34,98,"International"
"All Nippon Airways","Tokyo International Airport","LHR","2023-06-08 19:00",28,25,"International"
"SAS","Stockholm Arlanda Airport","LHR","2023-06-08 19:00",55,54,"International"
"Virgin Atlantic","Washington Dulles International Airport","LHR","2023-06-08 19:05",38,111,"International"
"Japan Airlines","Leonardo da Vinci-Fiumicino Airport","LHR","2023-06-08 19:05",44,108,"International"
"Qatar Airways","Edinburgh Airport","LHR","2023-06-08 19:05",73,185,"Domestic"
"Japan Airlines","Hamburg Airport","LHR","2023-06-08 19:05",41,108,"International"
"American Airlines","O.R. Tambo International Airport","LHR","2023-06-08 19:05",21,717,"International"
"British Airways","John F. Kennedy International Airport","LHR","2023-06-08 19:05",135,773,"International"
"British Airways","Newark Liberty International Airport","LHR","2023-06-08 19:10",54,773,"International"
"Lufthansa Cargo","Munich International Airport","LHR","2023-06-08 19:10",77,107,"International"
"Lufthansa","Munich International Airport","LHR","2023-06-08 19:10",77,107,"International"
"Iberia","Adolfo Suarez Madrid-Barajas Airport","LHR","2023-06-08 19:10",79,197,"International"
"American Airlines","Shannon Airport","LHR","2023-06-08 19:10",19,717,"International"
"All Nippon Airways","Aeroport Geneve-Cointrin","LHR","2023-06-08 19:15",70,25,"International"
"Oman Air","Amsterdam Airport Schiphol","LHR","2023-06-08 19:15",95,12,"International"
"British Airways","Duesseldorf International Airport","LHR","2023-06-08 19:15",48,773,"International"
"LATAM Airlines Chile","Tokyo International Airport","LHR","2023-06-08 19:20",28,28,"International"
"Malaysia Airlines","Vienna International Airport","LHR","2023-06-08 19:20",44,75,"International"
"Kenya Airways","Inverness Airport","LHR","2023-06-08 19:20",13,26,"Domestic"
"American Airlines","Berlin Brandenburg Airport","LHR","2023-06-08 19:25",34,717,"International"
"Malaysia Airlines","Barcelona-El Prat Airport","LHR","2023-06-08 19:25",47,75,"International"
"Aer Lingus","George Best Belfast City Airport","LHR","2023-06-08 19:25",42,110,"Domestic"
"United Airlines","Hamburg Airport","LHR","2023-06-08 19:25",41,98,"International"
"British Airways","Jersey Airport","LHR","2023-06-08 19:25",29,773,"International"
"Austrian","Vienna International Airport","LHR","2023-06-08 19:30",44,30,"International"
"Iberia","Singapore Changi Airport","LHR","2023-06-08 19:30",46,197,"International"
"SAS","Oslo Airport, Gardermoen","LHR","2023-06-08 19:30",49,54,"International"
"Lufthansa Cargo","Frankfurt Airport","LHR","2023-06-08 19:30",93,107,"International"
"Lufthansa","Frankfurt Airport","LHR","2023-06-08 19:30",93,107,"International"
"American Airlines","Dublin Airport","LHR","2023-06-08 19:35",107,717,"International"
"Virgin Atlantic","Incheon International Airport","LHR","2023-06-08 19:35",14,111,"International"
"Qatar Airways","Amsterdam Airport Schiphol","LHR","2023-06-08 19:35",95,185,"International"
"Royal Jordanian","Stockholm Arlanda Airport","LHR","2023-06-08 19:35",55,12,"International"
"Japan Airlines","Hannover Airport","LHR","2023-06-08 19:40",14,108,"International"
"British Airways","Frankfurt Airport","LHR","2023-06-08 19:40",93,773,"International"
"Air France","Paris Charles de Gaulle Airport","LHR","2023-06-08 19:45",72,67,"International"
"American Airlines","Zurich Airport","LHR","2023-06-08 19:45",73,717,"International"
"Qatar Airways","Hamad International Airport","LHR","2023-06-08 19:45",42,185,"International"
"SAS","Stavanger Airport Sola","LHR","2023-06-08 19:50",7,54,"International"
"Azul","Lisbon Humberto Delgado Airport","LHR","2023-06-08 19:50",65,3,"International"
"Qantas Airways","Dubai International Airport","LHR","2023-06-08 19:50",60,35,"International"
"Royal Jordanian","Copenhagen Airport","LHR","2023-06-08 19:55",60,12,"International"
"Japan Airlines","Prague Vaclav Havel Airport","LHR","2023-06-08 20:00",28,108,"International"
"Iberia","Glasgow International Airport","LHR","2023-06-08 20:00",56,197,"Domestic"
"Malaysia Airlines","Aeroport Geneve-Cointrin","LHR","2023-06-08 20:00",70,75,"International"
"Swiss","Zurich Airport","LHR","2023-06-08 20:05",73,61,"International"
"Delta Air Lines","Indira Gandhi International Airport","LHR","2023-06-08 20:05",38,73,"International"
"British Airways","Stuttgart Airport","LHR","2023-06-08 20:05",34,773,"International"
"American Airlines","Edinburgh Airport","LHR","2023-06-08 20:10",73,717,"Domestic"
"Vueling Airlines","Adolfo Suarez Madrid-Barajas Airport","LHR","2023-06-08 20:10",79,7,"International"
"American Airlines","Logan International Airport","LHR","2023-06-08 20:10",49,717,"International"
"Cathay Pacific Airways","Hong Kong International Airport","LHR","2023-06-08 20:10",43,46,"International"
"Air France","John F. Kennedy International Airport","LHR","2023-06-08 20:15",135,67,"International"
"American Airlines","Nice Cote d'Azur International Airport","LHR","2023-06-08 20:15",48,717,"International"
"Finnair","Oslo Airport, Gardermoen","LHR","2023-06-08 20:15",49,146,"International"
"British Airways","City of Derry Airport","LHR","2023-06-08 20:20",19,773,"Domestic"
"Malaysia Airlines","Brussels Airport","LHR","2023-06-08 20:25",37,75,"International"
"Xiamen Airlines","Amsterdam Airport Schiphol","LHR","2023-06-08 20:25",95,12,"International"
"Lufthansa Cargo","Munich International Airport","LHR","2023-06-08 20:25",77,107,"International"
"Lufthansa","Munich International Airport","LHR","2023-06-08 20:25",77,107,"International"
"Qatar Airways","Lisbon Humberto Delgado Airport","LHR","2023-06-08 20:25",65,185,"International"
"Air China","Beijing Capital International Airport","LHR","2023-06-08 20:25",12,9,"International"
"Cathay Pacific Airways","Lyon-Saint Exupery Airport","LHR","2023-06-08 20:30",15,46,"International"
"Cathay Pacific Airways","Munich International Airport","LHR","2023-06-08 20:30",77,46,"International"
"Malaysia Airlines","John F. Kennedy International Airport","LHR","2023-06-08 19:55",135,75,"International"
"Japan Airlines","Eleftherios Venizelos International Airport","LHR","2023-06-08 20:30",50,108,"International"
"Thai Lion","Copenhagen Airport","LHR","2023-06-08 20:30",60,21,"International"
"Air Malta","Malta International Airport","LHR","2023-06-08 20:30",13,13,"International"
"British Airways","Paris Charles de Gaulle Airport","LHR","2023-06-08 20:35",72,773,"International"
"British Airways","Bologna Guglielmo Marconi Airport","LHR","2023-06-08 20:35",19,773,"International"
"Malaysia Airlines","Manchester Airport","LHR","2023-06-08 20:35",37,75,"Domestic"
"British Airways","Toulouse-Blagnac Airport","LHR","2023-06-08 20:40",15,773,"International"
"Qantas Airways","Dubai International Airport","LHR","2023-06-08 20:40",60,35,"International"
"Japan Airlines","Milano Malpensa Airport","LHR","2023-06-08 20:40",23,108,"International"
"Asiana Airlines","Incheon International Airport","LHR","2023-06-08 20:40",14,8,"International"
"Iberia","Budapest Ferenc Liszt International Airport","LHR","2023-06-08 20:45",20,197,"International"
"Malaysia Airlines","Singapore Changi Airport","LHR","2023-06-08 20:50",46,75,"International"
"Oman Air","Muscat International Airport","LHR","2023-06-08 20:50",7,12,"International"
"British Airways","Gothenburg-Landvetter Airport","LHR","2023-06-08 20:50",17,773,"International"
"American Airlines","Edinburgh Airport","LHR","2023-06-08 20:50",73,717,"Domestic"
"Malaysia Airlines","Newcastle International Airport","LHR","2023-06-08 20:50",27,75,"Domestic"
"flynas","Abu Dhabi International Airport","LHR","2023-06-08 20:55",25,8,"International"
"Xiamen Airlines","Amsterdam Airport Schiphol","LHR","2023-06-08 20:55",95,12,"International"
"Qantas Airways","Singapore Changi Airport","LHR","2023-06-08 20:55",46,35,"International"
"Malaysia Airlines","Aberdeen International Airport","LHR","2023-06-08 21:00",29,75,"Domestic"
"Kenya Airways","Dublin Airport","LHR","2023-06-08 21:05",107,26,"International"
"Kenya Airways","Glasgow International Airport","LHR","2023-06-08 21:05",56,26,"Domestic"
"Aer Lingus","Dublin Airport","LHR","2023-06-08 21:10",107,110,"International"
"American Airlines","Singapore Changi Airport","LHR","2023-06-08 21:10",46,717,"International"
"Qatar Airways","Edinburgh Airport","LHR","2023-06-08 21:15",73,185,"Domestic"
"United Airlines","Addis Ababa Bole International Airport","LHR","2023-06-08 21:15",7,98,"International"
"British Airways","Chhatrapati Shivaji International Airport","LHR","2023-06-08 21:20",38,773,"International"
"Qatar Airways","Hamad International Airport","LHR","2023-06-08 21:20",42,185,"International"
"China Eastern Airlines","Shanghai Pudong International Airport","LHR","2023-06-08 21:20",19,7,"International"
"LATAM Airlines Chile","Sao Paulo-Guarulhos International Airport","LHR","2023-06-08 21:25",14,28,"International"
"British Airways","O.R. Tambo International Airport","LHR","2023-06-08 21:25",21,773,"International"
"Thai Airways International","Suvarnabhumi Airport","LHR","2023-06-08 21:25",20,12,"International"
"Icelandair","Keflavik International Airport","LHR","2023-06-08 21:25",16,12,"International"
"Air India","Chhatrapati Shivaji International Airport","LHR","2023-06-08 21:30",38,26,"International"
"Aer Lingus","Dubai International Airport","LHR","2023-06-08 21:30",60,110,"International"
"SriLankan Airlines","Bandaranayake International Air Port","LHR","2023-06-08 21:30",7,17,"International"
"Singapore Airlines","Kuala Lumpur International Airport","LHR","2023-06-08 21:35",12,57,"International"
"Thai Airways International","Suvarnabhumi Airport","LHR","2023-06-08 21:35",20,12,"International"
"Air India","Indira Gandhi International Airport","LHR","2023-06-08 21:45",38,26,"International"
"Vistara","Chhatrapati Shivaji International Airport","LHR","2023-06-08 21:50",38,13,"International"
"British Airways","Hamad International Airport","LHR","2023-06-08 21:55",42,773,"International"
"Qatar Airways","Manchester Airport","LHR","2023-06-08 21:55",37,185,"Domestic"
"Etihad","Abu Dhabi International Airport","LHR","2023-06-08 21:55",25,8,"International"
"British Airways","Comodoro Arturo Merino Benitez International Airport","LHR","2023-06-08 21:55",4,773,"International"
"Virgin Atlantic","Benazir Bhutto Air Base","LHR","2023-06-08 21:55",5,111,"International"
"Virgin Atlantic","Islamabad International Airport","LHR","2023-06-08 21:55",5,111,"International"
"Malaysia Airlines","Glasgow International Airport","LHR","2023-06-08 22:00",56,75,"Domestic"
"Virgin Atlantic","Beirut International Airport","LHR","2023-06-08 22:00",13,111,"International"
"Air India","El Dorado International Airport","LHR","2023-06-08 22:05",7,26,"International"
"Virgin Australia","Singapore Changi Airport","LHR","2023-06-08 22:05",46,7,"International"
"Gulf Air","Bahrain International Airport","LHR","2023-06-08 22:05",19,20,"International"
"Azerbaijan Airlines","Heydar Aliyev International Airport","LHR","2023-06-08 22:05",2,2,"International"
"Virgin Atlantic","Ben Gurion International Airport","LHR","2023-06-08 22:10",37,111,"International"
"Avianca","Istanbul Airport","LHR","2023-06-08 22:10",56,13,"International"
"Egyptair","Cairo International Airport","LHR","2023-06-08 22:10",26,6,"International"
"China Southern Airlines","Guangzhou Baiyun International Airport","LHR","2023-06-08 22:10",7,18,"International"
"TAP Portugal","Eleftherios Venizelos International Airport","LHR","2023-06-08 22:15",50,19,"International"
"Cathay Pacific Airways","Hong Kong International Airport","LHR","2023-06-08 22:15",43,46,"International"
"Garuda","Dubai International Airport","LHR","2023-06-08 22:15",60,14,"International"
"Aeromexico","Ben Gurion International Airport","LHR","2023-06-08 22:20",37,30,"International"
"American Airlines","Kuwait International Airport","LHR","2023-06-08 22:20",20,717,"International"
"British Airways","Sao Paulo-Guarulhos International Airport","LHR","2023-06-08 22:20",14,773,"International"
"Vistara","Indira Gandhi International Airport","LHR","2023-06-08 22:20",38,13,"International"
"Air Canada","Cork Airport","LHR","2023-06-08 22:25",25,183,"International"
"British Airways","Cape Town International Airport","LHR","2023-06-08 22:25",7,773,"International"
"British Airways","Nnamdi Azikiwe International Airport","LHR","2023-06-08 22:25",7,773,"International"
"British Airways","Dubai International Airport","LHR","2023-06-08 22:25",60,773,"International"
"Virgin Atlantic","O.R. Tambo International Airport","LHR","2023-06-08 22:30",21,111,"International"
"Iberia","Buenos Aires - Ministro Pistarini International Airport","LHR","2023-06-08 22:30",4,197,"International"
"Virgin Atlantic","Benito Juarez International Airport","LHR","2023-06-08 22:30",14,111,"International"
"Virgin Atlantic","Murtala Muhammed International Airport","LHR","2023-06-08 22:30",12,111,"International"
