"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Westjet","Nashville International Airport","YYZ","2023-06-14 17:30",3,24,"International"
"Delta Air Lines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-14 17:35",12,16,"Domestic"
"TAP Portugal","Logan International Airport","YYZ","2023-06-14 17:30",4,1,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-06-14 17:40",12,75,"International"
"Delta Air Lines","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-14 17:45",5,16,"International"
"United Airlines","Vienna International Airport","YYZ","2023-06-14 17:50",1,46,"International"
"Qatar Airways","Philadelphia International Airport","YYZ","2023-06-14 17:50",6,2,"International"
"British Airways","Dublin Airport","YYZ","2023-06-14 17:50",1,4,"International"
"Sunwing Airlines","Abel Santamaria Airport","YYZ","2023-06-14 17:50",1,4,"International"
"Air Canada","Fort Lauderdale-Hollywood International Airport","YYZ","2023-06-14 17:55",5,75,"International"
"Korean Air","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-14 17:55",6,1,"International"
"United Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-14 17:55",12,46,"Domestic"
"American Airlines","Miami International Airport","YYZ","2023-06-14 17:55",3,7,"International"
"GOL Linhas Aereas Inteligentes","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-14 18:00",15,2,"Domestic"
"Avianca","Regina International Airport","YYZ","2023-06-14 18:00",3,3,"Domestic"
"Lufthansa","London International Airport","YYZ","2023-06-14 18:00",3,8,"Domestic"
"Lufthansa Cargo","London International Airport","YYZ","2023-06-14 18:00",3,8,"Domestic"
"Air Canada","La Guardia Airport","YYZ","2023-06-14 18:10",19,75,"International"
"Air Canada","Eleftherios Venizelos International Airport","YYZ","2023-06-14 18:10",1,75,"International"
"Swiss","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-14 18:10",11,1,"Domestic"
"Westjet","Salt Lake City International Airport","YYZ","2023-06-14 18:10",1,24,"International"
"Air Canada","Ronald Reagan Washington National Airport","YYZ","2023-06-14 18:10",4,75,"International"
"Aer Lingus","Vancouver International Airport","YYZ","2023-06-14 18:15",15,3,"Domestic"
"Kish Air","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-14 18:15",12,5,"Domestic"
"Lufthansa","Frankfurt Airport","YYZ","2023-06-14 18:20",3,8,"International"
"Lufthansa Cargo","Frankfurt Airport","YYZ","2023-06-14 18:20",3,8,"International"
"United Airlines","Halifax Stanfield International Airport","YYZ","2023-06-14 18:25",9,46,"Domestic"
"MEA","Paris Charles de Gaulle Airport","YYZ","2023-06-14 18:25",2,1,"International"
"Air Canada","Timmins/Victor M. Power Airport","YYZ","2023-06-14 18:25",3,75,"Domestic"
"Jazz Aviation","Baltimore-Washington International Airport","YYZ","2023-06-14 18:25",3,26,"International"
"United Airlines","Seattle-Tacoma International Airport","YYZ","2023-06-14 18:25",2,46,"International"
"United Airlines","Sacramento International Airport","YYZ","2023-06-14 18:25",1,46,"International"
"Qantas Airways","Chicago O'Hare International Airport","YYZ","2023-06-14 18:30",12,3,"International"
"Cathay Pacific Airways","Jean Lesage International Airport","YYZ","2023-06-14 18:30",5,4,"Domestic"
"Air Canada","Los Angeles International Airport","YYZ","2023-06-14 18:30",6,75,"International"
"Austrian","George Bush Intercontinental Airport","YYZ","2023-06-14 18:30",3,12,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-06-14 18:30",12,75,"International"
"Air France","Edmonton International Airport","YYZ","2023-06-14 18:30",13,3,"Domestic"
"Austrian","London Heathrow Airport","YYZ","2023-06-14 18:35",1,12,"International"
"Flair Airlines","Halifax Stanfield International Airport","YYZ","2023-06-14 18:45",9,9,"Domestic"
"Air Canada","Cincinnati/Northern Kentucky International Airport","YYZ","2023-06-14 18:45",2,75,"International"
"Air Transat","Lisbon Humberto Delgado Airport","YYZ","2023-06-14 18:45",1,10,"International"
"Air Canada","Halifax Stanfield International Airport","YYZ","2023-06-14 18:50",9,75,"Domestic"
"Jazz Aviation","Washington Dulles International Airport","YYZ","2023-06-14 18:50",6,26,"International"
"Delta Air Lines","La Guardia Airport","YYZ","2023-06-14 18:50",19,16,"International"
"Air Canada Rouge","Orlando International Airport","YYZ","2023-06-14 18:50",3,19,"International"
"Caspian Airlines","Orlando International Airport","YYZ","2023-06-14 18:50",3,19,"International"
"Austrian","San Francisco International Airport","YYZ","2023-06-14 18:55",4,12,"International"
"Jazz Aviation","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-14 19:00",5,26,"International"
"Austrian","Denver International Airport","YYZ","2023-06-14 19:00",4,12,"International"
"Air Canada","Vancouver International Airport","YYZ","2023-06-14 19:05",15,75,"Domestic"
"Jazz Aviation","Minneapolis-St Paul International Airport","YYZ","2023-06-14 19:05",5,26,"International"
"Lufthansa","Edinburgh Airport","YYZ","2023-06-14 19:05",1,8,"International"
"Lufthansa Cargo","Edinburgh Airport","YYZ","2023-06-14 19:05",1,8,"International"
"Delta Air Lines","Minneapolis-St Paul International Airport","YYZ","2023-06-14 19:09",5,16,"International"
"United Airlines","John Glenn Columbus International Airport","YYZ","2023-06-14 19:10",2,46,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-14 19:10",12,46,"International"
"Aer Lingus","Calgary International Airport","YYZ","2023-06-14 19:15",18,3,"Domestic"
"Austrian","Philadelphia International Airport","YYZ","2023-06-14 19:15",6,12,"International"
"United Airlines","Cleveland Hopkins International Airport","YYZ","2023-06-14 19:15",3,46,"International"
"Air Canada","San Diego International Airport","YYZ","2023-06-14 19:20",2,75,"International"
"United Airlines","La Guardia Airport","YYZ","2023-06-14 19:25",19,46,"International"
"British Airways","La Guardia Airport","YYZ","2023-06-14 19:29",19,4,"International"
"Air Transat","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-14 19:30",15,10,"Domestic"
"Croatia Airlines","Paris Charles de Gaulle Airport","YYZ","2023-06-14 19:30",2,2,"International"
"Austrian","Venice Marco Polo Airport","YYZ","2023-06-14 19:30",1,12,"International"
"Air Canada","Warsaw Chopin Airport","YYZ","2023-06-14 19:30",1,75,"International"
"Jazz Aviation","Charlotte Douglas International Airport","YYZ","2023-06-14 19:35",4,26,"International"
"United Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-14 19:40",12,46,"Domestic"
"American Airlines","Ronald Reagan Washington National Airport","YYZ","2023-06-14 19:42",4,7,"International"
"Copa Airlines","Washington Dulles International Airport","YYZ","2023-06-14 19:44",6,2,"International"
"United Airlines","Raleigh-Durham International Airport","YYZ","2023-06-14 19:50",3,46,"International"
"Condor","Frankfurt Airport","YYZ","2023-06-14 19:50",3,1,"International"
"Air Canada","Comodoro Arturo Merino Benitez International Airport","YYZ","2023-06-14 19:50",1,75,"International"
"Lufthansa","Jean Lesage International Airport","YYZ","2023-06-14 19:55",5,8,"Domestic"
"Lufthansa Cargo","Jean Lesage International Airport","YYZ","2023-06-14 19:55",5,8,"Domestic"
"Air Canada","Miami International Airport","YYZ","2023-06-14 19:55",3,75,"International"
"United Airlines","San Francisco International Airport","YYZ","2023-06-14 19:55",4,46,"International"
"Air France","Calgary International Airport","YYZ","2023-06-14 20:00",18,3,"Domestic"
"Air Canada","Bradley International Airport","YYZ","2023-06-14 20:00",1,75,"International"
"LOT - Polish Airlines","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-14 20:00",15,1,"Domestic"
"Air Transat","Vancouver International Airport","YYZ","2023-06-14 20:00",15,10,"Domestic"
"Kish Air","Edmonton International Airport","YYZ","2023-06-14 20:00",13,5,"Domestic"
