"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Avianca","El Dorado International Airport","LAX","2023-06-07 20:45",4,12,"International"
"American Airlines","London Heathrow Airport","LAX","2023-06-07 20:55",38,69,"International"
"Delta Air Lines","Jorge Chavez International Airport","LAX","2023-06-07 21:10",7,32,"International"
"Air France","Paris Charles de Gaulle Airport","LAX","2023-06-07 21:15",18,23,"International"
"American Airlines","Brisbane Airport","LAX","2023-06-07 21:20",4,69,"International"
"Singapore Airlines","Singapore Changi Airport","LAX","2023-06-07 21:20",5,14,"International"
"Air Canada","Auckland International Airport","LAX","2023-06-07 22:00",4,9,"International"
"EVA Airways","Tocumen International Airport","LAX","2023-06-07 22:06",10,14,"International"
"American Airlines","Melbourne Airport","LAX","2023-06-07 22:20",4,69,"International"
"China Airlines","McCarran International Airport","LAX","2023-06-07 22:40",8,8,"Domestic"
"Air France","London Heathrow Airport","LAX","2023-06-07 22:50",38,23,"International"
"American Airlines","Sydney International Airport","LAX","2023-06-07 22:54",9,69,"International"
"Copa Airlines","Incheon International Airport","LAX","2023-06-07 23:00",23,7,"International"
"Aeromexico","Incheon International Airport","LAX","2023-06-07 23:30",23,23,"International"
"American Airlines","Sydney International Airport","LAX","2023-06-07 23:40",9,69,"International"
"Philippine Airlines","Ninoy Aquino International Airport","LAX","2023-06-07 23:40",9,9,"International"
"Singapore Airlines","Singapore Changi Airport","LAX","2023-06-07 23:40",5,14,"International"
"American Airlines","Nadi International Airport","LAX","2023-06-07 23:55",4,69,"International"
"Air Canada","Aeropuerto Internacional El Salvador","LAX","2023-06-08 00:05",12,9,"International"
"China Airlines","Taiwan Taoyuan International Airport","LAX","2023-06-08 00:05",20,8,"International"
"Avianca","Taiwan Taoyuan International Airport","LAX","2023-06-08 00:15",20,12,"International"
NA,"Benito Juarez International Airport","LAX","2023-06-08 00:17",23,39,"International"
NA,"Guadalajara International Airport","LAX","2023-06-08 00:43",24,39,"International"
NA,"General Francisco J. Mujica International Airport","LAX","2023-06-08 00:43",3,39,"International"
"EVA Airways","Taiwan Taoyuan International Airport","LAX","2023-06-08 00:50",20,14,"International"
NA,"Del Bajio International Airport","LAX","2023-06-08 00:50",2,39,"International"
"Avianca","Aeropuerto Internacional El Salvador","LAX","2023-06-08 01:00",12,12,"International"
"EVA Airways","Tocumen International Airport","LAX","2023-06-08 01:54",10,14,"International"
"American Airlines","Dallas/Fort Worth International Airport","LAX","2023-06-08 06:00",11,69,"Domestic"
"Korean Air","Benito Juarez International Airport","LAX","2023-06-08 07:00",23,10,"International"
"Korean Air","Daniel K. Inouye International Airport","LAX","2023-06-08 07:00",19,10,"Domestic"
"Westjet","Salt Lake City International Airport","LAX","2023-06-08 07:15",4,6,"Domestic"
"Air Tahiti Nui","Charlotte Douglas International Airport","LAX","2023-06-08 07:26",6,12,"Domestic"
"British Airways","Chicago O'Hare International Airport","LAX","2023-06-08 07:45",9,14,"Domestic"
"Alaska Airlines","Raleigh-Durham International Airport","LAX","2023-06-08 09:00",6,13,"Domestic"
"Qantas Airways","Dallas/Fort Worth International Airport","LAX","2023-06-08 09:20",11,5,"Domestic"
NA,"Guadalajara International Airport","LAX","2023-06-08 09:20",24,39,"International"
"Delta Air Lines","Portland International Airport","LAX","2023-06-08 09:35",2,32,"Domestic"
"Hawaiian Airlines","Daniel K. Inouye International Airport","LAX","2023-06-08 10:00",19,18,"Domestic"
"Delta Air Lines","Licenciado Gustavo Diaz Ordaz International Airport","LAX","2023-06-08 10:00",4,32,"International"
NA,"Aguascalientes International Airport","LAX","2023-06-08 10:23",2,39,"International"
"American Airlines","Tokyo International Airport","LAX","2023-06-08 10:28",22,69,"International"
"Hawaiian Airlines","Kona International Airport","LAX","2023-06-08 11:00",5,18,"Domestic"
"Aeromexico","Benito Juarez International Airport","LAX","2023-06-08 11:52",23,23,"International"
"Singapore Airlines","Incheon International Airport","LAX","2023-06-08 12:10",23,14,"International"
"Singapore Airlines","Taiwan Taoyuan International Airport","LAX","2023-06-08 12:15",20,14,"International"
"Korean Air","Incheon International Airport","LAX","2023-06-08 12:30",23,10,"International"
"United Airlines","Narita International Airport","LAX","2023-06-08 12:45",15,10,"International"
"Virgin Atlantic","Jorge Chavez International Airport","LAX","2023-06-08 12:50",7,18,"International"
"Philippine Airlines","Ninoy Aquino International Airport","LAX","2023-06-08 12:50",9,9,"International"
NA,"Benito Juarez International Airport","LAX","2023-06-08 12:57",23,39,"International"
"Malaysia Airlines","Narita International Airport","LAX","2023-06-08 13:05",15,11,"International"
"Delta Air Lines","Paris Charles de Gaulle Airport","LAX","2023-06-08 13:10",18,32,"International"
"American Airlines","Tokyo International Airport","LAX","2023-06-08 13:30",22,69,"International"
"American Airlines","Paris Charles de Gaulle Airport","LAX","2023-06-08 13:30",18,69,"International"
"Virgin Atlantic","Hartsfield-Jackson Atlanta International Airport","LAX","2023-06-08 07:55",9,18,"Domestic"
"Gulf Air","Miami International Airport","LAX","2023-06-08 08:08",5,1,"Domestic"
"Allegiant Air","Bellingham International Airport","LAX","2023-06-08 10:33",1,11,"Domestic"
"Breeze Airways","Jacksonville International Airport","LAX","2023-06-08 12:20",2,6,"Domestic"
"Delta Air Lines","Tokyo International Airport","LAX","2023-06-08 10:20",22,32,"International"
"Breeze Airways","Richmond International Airport","LAX","2023-06-08 12:45",2,6,"Domestic"
"Allegiant Air","Cincinnati/Northern Kentucky International Airport","LAX","2023-06-08 12:48",1,11,"Domestic"
"Allegiant Air","Memphis International Airport","LAX","2023-06-08 13:18",4,11,"Domestic"
"Avianca","Aeropuerto Internacional El Salvador","LAX","2023-06-08 13:50",12,12,"International"
"SAS","Copenhagen Airport","LAX","2023-06-08 13:50",5,5,"International"
"Air France","Amsterdam Airport Schiphol","LAX","2023-06-08 13:55",8,23,"International"
"Uzbekistan Airways","Istanbul Airport","LAX","2023-06-08 13:55",9,4,"International"
"Westjet","Hartsfield-Jackson Atlanta International Airport","LAX","2023-06-08 14:00",9,6,"Domestic"
"Aeromexico","Ben Gurion International Airport","LAX","2023-06-08 14:00",4,23,"International"
"Malaysia Airlines","Kansai International Airport","LAX","2023-06-08 14:25",3,11,"International"
"Virgin Atlantic","Benito Juarez International Airport","LAX","2023-06-08 14:30",23,18,"International"
"All Nippon Airways","La Aurora International Airport","LAX","2023-06-08 14:45",5,10,"International"
"Malaysia Airlines","Hamad International Airport","LAX","2023-06-08 14:45",7,11,"International"
"United Airlines","Vienna International Airport","LAX","2023-06-08 15:05",3,10,"International"
"ITA Airways","Leonardo da Vinci-Fiumicino Airport","LAX","2023-06-08 15:10",5,3,"International"
"Delta Air Lines","Paris Charles de Gaulle Airport","LAX","2023-06-08 15:25",18,32,"International"
"United Airlines","Frankfurt Airport","LAX","2023-06-08 15:00",7,10,"International"
"Delta Air Lines","London Heathrow Airport","LAX","2023-06-08 15:40",38,32,"International"
"Aer Lingus","London Heathrow Airport","LAX","2023-06-08 15:45",38,1,"International"
"Singapore Airlines","Narita International Airport","LAX","2023-06-08 14:20",15,14,"International"
"Air Tahiti Nui","Dallas/Fort Worth International Airport","LAX","2023-06-08 16:30",11,12,"Domestic"
"Air New Zealand","Fa'a'a International Airport","LAX","2023-06-08 16:30",7,1,"International"
"Malaysia Airlines","Hamad International Airport","LAX","2023-06-08 16:35",7,11,"International"
"Emirates","Dubai International Airport","LAX","2023-06-08 16:40",5,5,"International"
"Delta Air Lines","McCarran International Airport","LAX","2023-06-08 16:45",8,32,"Domestic"
"British Airways","London Heathrow Airport","LAX","2023-06-08 17:05",38,14,"International"
"United Airlines","Munich International Airport","LAX","2023-06-08 17:10",5,10,"International"
NA,"Guadalajara International Airport","LAX","2023-06-08 17:11",24,39,"International"
"All Nippon Airways","Tokyo International Airport","LAX","2023-06-08 17:15",22,10,"International"
"Air France","London Heathrow Airport","LAX","2023-06-08 17:55",38,23,"International"
"Hawaiian Airlines","Daniel K. Inouye International Airport","LAX","2023-06-08 18:00",19,18,"Domestic"
"Fiji Airways","Austin-Bergstrom International Airport","LAX","2023-06-08 18:03",4,3,"Domestic"
"Qatar Airways","London Heathrow Airport","LAX","2023-06-08 18:13",38,4,"International"
"Alaska Airlines","San Antonio International Airport","LAX","2023-06-08 18:15",7,13,"Domestic"
"Virgin Atlantic","Paris Charles de Gaulle Airport","LAX","2023-06-08 18:20",18,18,"International"
"Pakistan International Airlines","Istanbul Airport","LAX","2023-06-08 18:35",9,4,"International"
"Air France","Memphis International Airport","LAX","2023-06-08 18:40",4,23,"Domestic"
"Westjet","Benito Juarez International Airport","LAX","2023-06-08 19:02",23,6,"International"
NA,"Guadalajara International Airport","LAX","2023-06-08 19:11",24,39,"International"
"Swiss","Zurich Airport","LAX","2023-06-08 19:25",3,2,"International"
"Air Caraibes","Paris Orly Airport","LAX","2023-06-08 19:45",2,1,"International"
"Virgin Atlantic","Seattle-Tacoma International Airport","LAX","2023-06-08 19:47",3,18,"Domestic"
"Alaska Airlines","Barcelona-El Prat Airport","LAX","2023-06-08 19:55",3,13,"International"
"Allegiant Air","Northwest Arkansas Regional Airport","LAX","2023-06-08 16:12",1,11,"Domestic"
"American Airlines","Nashville International Airport","LAX","2023-06-08 16:21",3,69,"Domestic"
"British Airways","Dublin Airport","LAX","2023-06-08 20:15",4,14,"International"
"Air France","London Heathrow Airport","LAX","2023-06-08 20:25",38,23,"International"
"Saudi Arabian Airlines","King Abdulaziz International Airport","LAX","2023-06-08 20:40",2,2,"International"
"Avianca","El Dorado International Airport","LAX","2023-06-08 20:45",4,12,"International"
"American Airlines","London Heathrow Airport","LAX","2023-06-08 20:55",38,69,"International"
"Cathay Pacific Airways","Jorge Chavez International Airport","LAX","2023-06-08 21:10",7,2,"International"
"American Airlines","Brisbane Airport","LAX","2023-06-08 21:20",4,69,"International"
"Air Canada","Auckland International Airport","LAX","2023-06-08 22:00",4,9,"International"
"LOT - Polish Airlines","Warsaw Chopin Airport","LAX","2023-06-08 22:05",5,5,"International"
"EVA Airways","Tocumen International Airport","LAX","2023-06-08 22:06",10,14,"International"
"American Airlines","Melbourne Airport","LAX","2023-06-08 22:20",4,69,"International"
"American Airlines","Sydney International Airport","LAX","2023-06-08 22:25",9,69,"International"
"Air France","McCarran International Airport","LAX","2023-06-08 22:40",8,23,"Domestic"
"Air France","London Heathrow Airport","LAX","2023-06-08 22:50",38,23,"International"
"American Airlines","Sydney International Airport","LAX","2023-06-08 22:54",9,69,"International"
"American Airlines","Chicago O'Hare International Airport","LAX","2023-06-08 22:56",9,69,"Domestic"
"Copa Airlines","Incheon International Airport","LAX","2023-06-08 23:00",23,7,"International"
"American Airlines","London Heathrow Airport","LAX","2023-06-08 23:23",38,69,"International"
"Aeromexico","Incheon International Airport","LAX","2023-06-08 23:30",23,23,"International"
"American Airlines","Sydney International Airport","LAX","2023-06-08 23:40",9,69,"International"
"Philippine Airlines","Ninoy Aquino International Airport","LAX","2023-06-08 23:40",9,9,"International"
"Singapore Airlines","Singapore Changi Airport","LAX","2023-06-08 23:40",5,14,"International"
"Air France","Fa'a'a International Airport","LAX","2023-06-08 23:50",7,23,"International"
"American Airlines","Nadi International Airport","LAX","2023-06-08 23:55",4,69,"International"
"Air Canada","Aeropuerto Internacional El Salvador","LAX","2023-06-09 00:05",12,9,"International"
"China Airlines","Taiwan Taoyuan International Airport","LAX","2023-06-09 00:05",20,8,"International"
"American Airlines","Hong Kong International Airport","LAX","2023-06-09 00:15",5,69,"International"
"Avianca","Taiwan Taoyuan International Airport","LAX","2023-06-09 00:15",20,12,"International"
"Xiamen Airlines","Xiamen Gaoqi International Airport","LAX","2023-06-09 00:15",2,2,"International"
NA,"Guadalajara International Airport","LAX","2023-06-09 00:43",24,39,"International"
"EVA Airways","Taiwan Taoyuan International Airport","LAX","2023-06-09 00:50",20,14,"International"
"Avianca","Aeropuerto Internacional El Salvador","LAX","2023-06-09 01:00",12,12,"International"
NA,"Guadalajara International Airport","LAX","2023-06-09 01:10",24,39,"International"
"EVA Airways","Tocumen International Airport","LAX","2023-06-09 01:20",10,14,"International"
"All Nippon Airways","Tokyo International Airport","LAX","2023-06-09 01:20",22,10,"International"
"American Airlines","Tokyo International Airport","LAX","2023-06-09 00:58",22,69,"International"
"British Airways","Chicago O'Hare International Airport","LAX","2023-06-09 00:59",9,14,"Domestic"
"Malaysia Airlines","Dallas/Fort Worth International Airport","LAX","2023-06-09 01:45",11,11,"Domestic"
"Hawaiian Airlines","Daniel K. Inouye International Airport","LAX","2023-06-09 07:00",19,18,"Domestic"
"Aeromexico","Benito Juarez International Airport","LAX","2023-06-09 07:00",23,23,"International"
"Air Tahiti Nui","Phoenix Sky Harbor International Airport","LAX","2023-06-09 07:17",5,12,"Domestic"
"Air Tahiti Nui","Charlotte Douglas International Airport","LAX","2023-06-09 07:26",6,12,"Domestic"
"Iberia","Chicago O'Hare International Airport","LAX","2023-06-09 07:45",9,6,"Domestic"
"LATAM Airlines Chile","Hartsfield-Jackson Atlanta International Airport","LAX","2023-06-09 07:55",9,10,"Domestic"
"Hawaiian Airlines","Kahului Airport","LAX","2023-06-09 08:15",4,18,"Domestic"
"Air Tahiti Nui","Charlotte Douglas International Airport","LAX","2023-06-09 08:55",6,12,"Domestic"
"American Airlines","Raleigh-Durham International Airport","LAX","2023-06-09 09:00",6,69,"Domestic"
"Qantas Airways","Dallas/Fort Worth International Airport","LAX","2023-06-09 09:20",11,5,"Domestic"
NA,"Guadalajara International Airport","LAX","2023-06-09 09:20",24,39,"International"
"Hawaiian Airlines","Daniel K. Inouye International Airport","LAX","2023-06-09 10:00",19,18,"Domestic"
"Delta Air Lines","Tokyo International Airport","LAX","2023-06-09 10:20",22,32,"International"
NA,"General Leobardo C. Ruiz International Airport","LAX","2023-06-09 10:23",3,39,"International"
"Japan Airlines","Tokyo International Airport","LAX","2023-06-09 10:28",22,5,"International"
"Air Premia","Incheon International Airport","LAX","2023-06-09 10:50",23,4,"International"
"Hawaiian Airlines","Kona International Airport","LAX","2023-06-09 11:00",5,18,"Domestic"
"Aeromexico","Benito Juarez International Airport","LAX","2023-06-09 11:52",23,23,"International"
"Singapore Airlines","Incheon International Airport","LAX","2023-06-09 12:10",23,14,"International"
"Thai Airways International","Taiwan Taoyuan International Airport","LAX","2023-06-09 12:15",20,4,"International"
"Allegiant Air","Des Moines International Airport","LAX","2023-06-09 06:30",1,11,"Domestic"
"Delta Air Lines","McCarran International Airport","LAX","2023-06-09 07:05",8,32,"Domestic"
"Allegiant Air","Tulsa International Airport","LAX","2023-06-09 07:15",1,11,"Domestic"
"Delta Air Lines","Ronald Reagan Washington National Airport","LAX","2023-06-09 08:00",1,32,"Domestic"
"Alaska Airlines","Vancouver International Airport","LAX","2023-06-09 09:35",1,13,"International"
"LATAM Airlines Chile","Incheon International Airport","LAX","2023-06-09 12:30",23,10,"International"
"All Nippon Airways","Narita International Airport","LAX","2023-06-09 12:45",15,10,"International"
"Philippine Airlines","Ninoy Aquino International Airport","LAX","2023-06-09 12:50",9,9,"International"
"Virgin Atlantic","Jorge Chavez International Airport","LAX","2023-06-09 12:50",7,18,"International"
"Malaysia Airlines","Narita International Airport","LAX","2023-06-09 13:05",15,11,"International"
"American Airlines","Hong Kong International Airport","LAX","2023-06-09 13:15",5,69,"International"
"Alaska Airlines","Tokyo International Airport","LAX","2023-06-09 13:30",22,13,"International"
"American Airlines","Paris Charles de Gaulle Airport","LAX","2023-06-09 13:30",18,69,"International"
NA,"Oaxaca - Xoxocotlan International Airport","LAX","2023-06-09 13:30",3,39,"International"
"EVA Airways","Aeropuerto Internacional El Salvador","LAX","2023-06-09 13:50",12,14,"International"
"SAS","Copenhagen Airport","LAX","2023-06-09 13:50",5,5,"International"
"Pakistan International Airlines","Istanbul Airport","LAX","2023-06-09 13:55",9,4,"International"
"KLM Royal Dutch Airlines","Amsterdam Airport Schiphol","LAX","2023-06-09 13:55",8,3,"International"
"LATAM Airlines Chile","Hartsfield-Jackson Atlanta International Airport","LAX","2023-06-09 14:00",9,10,"Domestic"
"Singapore Airlines","Narita International Airport","LAX","2023-06-09 14:20",15,14,"International"
"Virgin Atlantic","Benito Juarez International Airport","LAX","2023-06-09 14:30",23,18,"International"
"Korean Air","Guadalajara International Airport","LAX","2023-06-09 14:32",24,10,"International"
"All Nippon Airways","La Aurora International Airport","LAX","2023-06-09 14:45",5,10,"International"
"Brussels Airlines","Frankfurt Airport","LAX","2023-06-09 15:00",7,1,"International"
"United Airlines","Vienna International Airport","LAX","2023-06-09 15:05",3,10,"International"
"Etihad","Leonardo da Vinci-Fiumicino Airport","LAX","2023-06-09 15:10",5,2,"International"
"Virgin Atlantic","Paris Charles de Gaulle Airport","LAX","2023-06-09 15:25",18,18,"International"
"Aeromexico","London Heathrow Airport","LAX","2023-06-09 15:40",38,23,"International"
"American Airlines","London Heathrow Airport","LAX","2023-06-09 15:45",38,69,"International"
"China Airlines","Taiwan Taoyuan International Airport","LAX","2023-06-09 16:20",20,8,"International"
"British Airways","Dallas/Fort Worth International Airport","LAX","2023-06-09 16:30",11,14,"Domestic"
"American Airlines","Fa'a'a International Airport","LAX","2023-06-09 16:30",7,69,"International"
"Malaysia Airlines","Hamad International Airport","LAX","2023-06-09 16:35",7,11,"International"
"LOT - Polish Airlines","Warsaw Chopin Airport","LAX","2023-06-09 16:35",5,5,"International"
"Emirates","Dubai International Airport","LAX","2023-06-09 16:40",5,5,"International"
"Delta Air Lines","McCarran International Airport","LAX","2023-06-09 16:45",8,32,"Domestic"
"Virgin Atlantic","Amsterdam Airport Schiphol","LAX","2023-06-09 16:55",8,18,"International"
"Cathay Pacific Airways","Comodoro Arturo Merino Benitez International Airport","LAX","2023-06-09 17:00",2,2,"International"
"Lufthansa Cargo","Munich International Airport","LAX","2023-06-09 17:10",5,5,"International"
"Lufthansa","Munich International Airport","LAX","2023-06-09 17:10",5,5,"International"
NA,"Guadalajara International Airport","LAX","2023-06-09 17:11",24,39,"International"
"All Nippon Airways","Tokyo International Airport","LAX","2023-06-09 17:15",22,10,"International"
"Iberia","London Heathrow Airport","LAX","2023-06-09 17:05",38,6,"International"
"Virgin Atlantic","London Heathrow Airport","LAX","2023-06-09 17:55",38,18,"International"
"British Airways","Adolfo Suarez Madrid-Barajas Airport","LAX","2023-06-09 18:00",3,14,"International"
NA,"Daniel K. Inouye International Airport","LAX","2023-06-09 18:00",19,6,"Domestic"
"Fiji Airways","Austin-Bergstrom International Airport","LAX","2023-06-09 18:03",4,3,"Domestic"
"Finnair","London Heathrow Airport","LAX","2023-06-09 18:13",38,4,"International"
"Alaska Airlines","San Antonio International Airport","LAX","2023-06-09 18:15",7,13,"Domestic"
"Virgin Atlantic","Paris Charles de Gaulle Airport","LAX","2023-06-09 18:20",18,18,"International"
